country,total_score,rank,sdg1_wpc,sdg2_crlyld,sdg2_snmi,sdg2_obesity,sdg2_stunting,sdg2_undernsh,sdg2_wasting,sdg3_births,sdg3_fertility,sdg3_lifee,sdg3_hiv,sdg3_matmort,sdg3_ncds,sdg3_neonat,sdg3_pollmort,sdg3_smoke,sdg3_swb,sdg3_tb,sdg3_traffic,sdg3_u5mort,sdg3_uhc,sdg3_vac,sdg4_literacy,sdg4_pisa,sdg4_primary,sdg4_schlyrs,sdg4_tertiary,sdg5_familypl,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg5_paygap,sdg6_freshwat,sdg6_scarcew,sdg6_sanita,sdg6_water,sdg7_co2twh,sdg7_elecac,sdg7_cleanfuel,sdg7_ren,sdg8_accounts,sdg8_adjgrowth,sdg16_clabor,sdg8_empop,sdg8_unemp,sdg8_yneet,sdg9_infrqual,sdg9_intuse,sdg9_lpi,sdg9_mobuse,sdg9_patents,sdg9_articles,sdg9_qs,sdg9_rdex,sdg9_rdres,sdg10_adjgini,sdg10_justice,sdg10_palma,sdg11_pipedwat,sdg11_pm25,sdg11_rentover,sdg12_ewaste,sdg12_msw,sdg12_mswrecycl,sdg12_prodnitro,sdg12_so2prod,sdg12_reacnitro,sdg12_so2import,sdg6_wastewat,sdg13_ccvm,sdg13_co2import,sdg13_co2pc,sdg13_ecr,sdg14_biodiv,sdg14_cleanwat,sdg14_cpma,sdg14_fish,sdg14_fishstocks,sdg15_cpfa,sdg15_cpta,sdg15_forchg,sdg15_biofrwter,sdg15_redlist,sdg16_cpi,sdg16_goveff,sdg16_homicides,sdg16_prison,sdg16_prs,sdg16_safe,sdg8_slavery,sdg16_u5reg,sdg16_weaponsexp,sdg17_govex,sdg17_govspd,sdg17_secrecy,sdg17_cohaven,sdg1_score,sdg2_score,sdg3_score,sdg4_score,sdg5_score,sdg6_score,sdg7_score,sdg8_score,sdg9_score,sdg10_score,sdg11_score,sdg12_score,sdg13_score,sdg14_score,sdg15_score,sdg16_score,sdg17_score
Senegal,52.90338082664609,81,55.90504818375789,4.286243845120859,40.48566423392992,80.23690773067331,68.10517260253636,82.26306720275704,72.75348925036052,52.08165680473373,61.6528662994853,46.11803278688524,97.20407343869766,76.23802505526898,75.1614730878187,57.78451882845189,71.47864008157775,58.61584158415842,38.61999999999999,82.5,26.67664670658685,70.06645161290322,56.01803278688525,75.25,59.23786961606537,36.51482790876796,54.73173000291324,11.941228798010982,14.236934857367526,29.284881526236347,31.045079460700848,66.70606932427977,67.25862068965517,79.42558019967619,1.2714760071132873,95.34046261473961,41.77777777777778,58.26470588235294,93.11716157447673,58.483870967741936,38.64918902408459,53.61152474687982,18.253909843606255,64.76868050375676,68.45744680851064,33.18726987273381,67.90711958734897,28.1061969400607,26.23152470828708,21.08275786862349,22.794776119402997,19.06755160191813,1.2866912194589801,1.7824219585806924,1.0,13.476644616230727,10.353482494447299,58.180453041486395,65.70743982494528,57.851396648044684,79.93929802746246,67.93724696356276,68.238764661639,96.5338078291815,96.0251572327044,58.13810155026276,92.02263257307696,98.0133965505599,47.945301896107345,52.79293217072068,1.495,38.71428571428572,17.122835149994074,97.61843686230617,4.486123545210385,7.5302325581395735,32.06117504542701,38.440943875607935,27.226505039498782,62.91851773870934,51.67474398057499,42.337234748720945,73.13044229907105,91.7916728955576,92.0270734435555,42.142857142857146,56.93201494937667,88.63489932885906,92.49428571428571,52.48872889368707,47.58823529411765,50.5,71.3697033898305,99.0,29.38691580660797,4.102985074626867,62.43191948238676,99.0,83.43279020236008,58.021757477563,63.03108393823019,35.332518236625006,61.10883741857799,39.629884456396724,60.965436578295765,42.4446353495013,13.008427842994378,60.57976317149212,72.03843655088808,77.35304711465908,39.485420317949085,33.63547485147653,70.19223347349602,66.96081715215244,48.7304550909054
Singapore,69.23531855769292,123,97.7731173325007,32.02982318710832,13.642305795561754,89.12468827930175,93.70862038022838,99.0,82.42325625308723,99.50792899408285,97.9052052768291,96.75409836065572,98.90243457312845,98.48931466470155,94.54390934844193,98.7928870292887,94.48935800915581,59.26930693069306,66.34,93.77697841726619,96.62874251497006,98.48903225806451,95.94262295081967,94.78947368421052,99.88486618108229,76.27088268652531,94.1774111557865,85.08095033587364,57.715971679024506,75.93182219175426,62.038670563180744,67.96137257818799,37.93103448275862,55.61678359417162,1.6035450773256739,89.53860672368222,100.0,100.00000000000001,96.14690138600805,99.99999999999999,100.00000000000001,1.5214757022976877,96.42778288868445,77.9235260530315,99.0,68.18157403103156,93.61795846341795,79.09822322652383,97.80317467962269,83.39648108578429,94.08955223880598,98.72715268607963,17.985018544204788,76.06485362722398,63.63673057517659,51.421922512832964,57.14070082969945,40.51717994400611,53.3378555798687,87.93854748603351,100.0,86.6751012145749,28.00081331079469,30.65124555160142,89.31446540880503,48.22535336923907,31.785137994941252,79.92994837058639,9.821824193374184,46.5990314440947,100.0,12.785714285714285,0.7438874998810405,76.14204659320072,38.93965980304387,38.80000000000001,30.397183525136285,4.223983523804444,30.65145736856443,48.25836524063177,58.67646766457964,21.76149672644013,84.03409061147224,23.451345018460984,78.44701990162154,92.2857142857143,100.00000000000003,98.73422818791947,68.7342857142857,96.20595801657696,100.0,100.0,100.0,91.10163214581377,16.761978789307957,35.87164179104478,42.20488856937453,39.599999999999994,83.43279020236008,68.3214489825479,92.30808620082055,82.62601640765845,55.886965304574744,78.22843036020159,74.41709427207643,83.04981293253786,71.14062075327004,60.597861003302775,71.55863817512319,48.046715190377434,32.15282704545998,30.46619793162739,53.2740839845149,94.60618183503102,33.60962728743182
Sierra Leone,46.897473093002056,26,22.322041960614285,7.1048707475380475,42.76908711953469,85.66832917705736,36.52758275057832,58.948879954049396,55.71628082630247,52.784615384615385,41.88227247582855,1.0,95.75865970726721,-1.4210854715202004e-14,41.63172804532579,28.581589958159014,11.796402768436351,57.89702970297029,40.599999999999994,62.55755395683453,26.3802395209581,23.31290322580645,49.688524590163944,70.03947368421052,56.020660551043335,40.696976316691305,98.83087210488694,16.689890059189977,19.554353807525167,28.63482222158285,33.32654954230661,89.7800580028419,20.24137931034483,70.16373507825148,1.004293996597574,87.3570569174293,3.666666666666666,27.400000000000006,65.58500655263313,7.4903458318403064,1.0,83.30120811522353,18.699172033118675,38.87152125401459,20.221276595744698,42.340831308710406,89.70069227636759,41.26268450544102,17.88780633014751,1.288640113658277,19.83955223880598,11.361665160886787,1.346879255316504,1.083725212669324,1.0,1.0,8.125826183614297,74.05472130313058,64.49431072210064,54.20111731843575,9.213251381626188,89.38056680161944,68.238764661639,98.29537366548043,96.50943396226415,62.83603541750544,90.92313683074381,98.76494815051556,44.8178973534164,52.76258266503153,1.0,43.42857142857143,17.423558323867255,98.59637994748822,3.856848701880036,10.837209302325562,26.829345850999403,58.06304446573444,21.805911195859437,95.69617854511002,72.74046446874999,82.59222208951614,64.04968449054243,96.7466276148662,86.82302798217403,22.85714285714286,38.92398385690229,96.60805369127517,93.48428571428572,35.717493095949834,46.42352941176471,50.5,75.56461864406779,99.0,47.9616223834515,4.102985074626867,65.01308411214953,99.0,83.43279020236008,47.78917176251005,40.26073286803841,46.35855056786734,53.3779304834362,24.08560351613871,39.34414012492424,46.17498027553046,6.992677166122075,64.25004978122233,55.61086094829488,77.84420114927964,40.82633960045173,42.646337872005766,80.59040532916976,57.930038386713306,54.019422892556975
El Salvador,55.817995121618736,58,94.8556082564354,10.635771038495971,23.36748015630556,50.610972568578546,77.32241344438435,77.71395749569213,89.79069767441861,97.6568047337278,67.58628661792292,64.94426229508193,98.2881337372705,95.27929255711128,74.56940509915015,83.67364016736401,89.33433859104815,76.25940594059406,68.32,93.89568345323741,44.75748502994012,89.48322580645161,89.45081967213113,89.57894736842104,96.89619929682723,32.999776163927024,89.19204271426756,43.25141976079139,14.206349249797494,79.43877169193647,60.14666485413568,50.19971332104747,50.810344827586206,80.3451159686994,1.385982583048593,93.41471252332903,72.22222222222223,87.96470588235293,95.99493163977473,94.81092670967742,79.06824912636621,35.83422091159271,42.82428702851886,41.72232029350339,58.97872340425532,42.73196696867901,78.64096647210533,39.383939770202645,40.08318616413173,26.471976449935116,26.488805970149272,14.609145875321426,1.187970201203399,1.2124743846169705,1.0,2.9423390712845254,14.961673113982226,54.27487910409773,53.186214442013124,44.68826815642457,87.55685885393453,68.83906882591093,52.623263620467675,82.79359430604983,91.80503144654088,58.13810155026276,90.36613100273769,94.20298560097126,43.460482009817696,52.73179344078018,2.027125,12.785714285714285,15.883953872790272,96.51208594264533,7.260250671441362,59.269767441860495,20.982889158086003,39.05027183598453,5.099155543448653,0.0,81.76535038,27.347853958637366,76.15900610899311,81.96622423869651,72.59881046173477,30.571428571428577,31.798913322620855,13.82013422818791,41.58,40.779603759289785,19.635294117647064,80.2,98.95127118644068,99.0,28.99803445570996,4.102985074626867,60.624155283968356,99.0,83.43279020236008,54.906882062979186,81.53851540463013,55.30915743712213,60.37545974286719,51.40294964219056,76.42708209685276,49.060696106601846,14.328619025624963,50.716453900845146,69.67306376677104,73.35687419388003,33.11050119314781,24.880416795875938,67.96744902961235,51.53153685898701,48.181293703576294
Serbia,62.42680783392826,127,98.75014383155991,26.70092882721575,65.04808914028115,56.289276807980045,90.977586026573,93.43113153360139,81.04186002598253,98.12544378698226,90.51447279811438,76.6295081967213,98.93856991641421,97.97862932940309,50.8243626062323,92.1652719665272,69.57343082163547,51.16633663366336,62.379999999999995,96.50719424460432,84.47604790419162,95.9341935483871,77.27868852459017,83.06578947368422,97.97657806406494,44.002158538474966,94.20676997976133,78.82489058569597,20.737788539098368,24.918208962392995,60.29414246988975,64.33289420050038,53.758620689655174,82.59616867242309,1.1188005725328798,98.03784432992083,96.00000000000001,98.44705882352942,95.49437240838553,99.99999999999999,68.31469247774804,21.07998211808124,85.34682612695492,1.0,78.98936170212767,35.80446966573986,44.22882448757974,31.511345467516946,33.942256858031016,66.08230783869892,32.76865671641792,50.25575092084231,1.8033074927682442,28.430579035431503,5.295660948536831,18.895586195306745,20.91481527963044,86.47696614914736,48.377024070021875,76.54525139664803,96.13578515084282,83.56882591093117,54.08280232932109,73.98576512455516,94.15723270440252,52.67695010402199,83.87719954067995,92.4594385674839,39.88688184453396,62.899724550161544,7.341359199999997,3.357142857142857,13.354680148567112,83.73405223563712,20.173679498657116,60.70976744186049,41.39751665657177,43.22568154251036,44.78275674203214,62.37448152437099,31.758211505421038,26.906643309706606,95.33984267963679,91.51762131282796,94.11320274653609,41.37142857142858,29.734425011990204,97.40536912751678,80.33142857142857,30.859762529163902,75.54117647058825,80.2,99.3707627118644,96.90732651689267,52.85579862263191,4.398507462686568,66.52192667145938,99.0,83.43279020236008,68.91481206027231,81.70386265007673,67.1496371414191,65.24545650811709,60.18901258519662,71.22226175105371,39.57829314955829,28.709880142851553,70.4664138719391,77.92913779703169,71.42045606226272,30.154888685001055,50.49804078146916,67.9271043108257,71.07110412130011,55.694058189194465
Suriname,61.805530352377076,88,74.64091532161366,19.62481815129812,44.648521461453676,39.995012468827916,86.19827529724229,86.05399195864446,75.97674418604652,89.68994082840237,77.09884734715475,61.6983606557377,97.56542687155527,87.9108327192336,84.75920679886686,77.0460251046025,96.30005857976612,78.15445544554456,58.42,95.08273381294964,50.68562874251497,86.60903225806452,65.75573770491803,86.9736842105263,98.68884134985967,31.72578145366118,89.4594421080055,57.97938923060556,16.46731811147115,71.8723476674864,66.31568993969945,47.94229817028632,40.56896551724138,76.49007003777658,1.0281495332507626,95.70775251203904,76.88888888888889,89.90588235294119,96.0453697803942,99.99999999999999,88.45789581193442,20.872968683222734,44.15602575896964,38.685846004143656,90.36382978723404,43.18246691166796,66.22733134247318,38.23278636135719,49.02455275041737,42.819436295906215,28.335820895522396,53.076655778719854,1.2565531244781794,2.0750051761637054,1.0,11.995807404974325,18.381510210529672,60.29198269279715,58.190371991247254,51.32513966480447,76.34935577613913,89.18016194331983,44.493997948886225,69.75800711743773,90.21383647798743,47.50227480773591,82.75864005308195,94.24580602106532,45.66165853422957,55.97897640489175,12.4030576,62.28571428571429,14.755640464454842,89.4246377108817,10.23822739480752,94.64186046511634,75.38491823137493,74.57169165503296,18.893353309724873,93.58048215601643,49.9099231225,52.64546509118801,97.29826880599298,89.77936933099075,98.88689799583098,42.142857142857146,33.83458299923813,86.50872483221477,75.38142857142857,28.308046227710108,54.34352941176471,80.2,98.84639830508475,99.0,45.96515465437225,4.84179104477612,67.19568655643421,99.0,83.43279020236008,58.74956058725217,79.58333140532247,58.86415445072062,57.829255916250936,55.186746177423984,76.34405856888783,46.09689127572232,23.10726018185686,56.60249811628296,70.00783855611506,69.4455999166328,44.17605496396459,71.41446116345311,77.70398486930054,68.89293972775323,54.25065806389564
Slovak Republic,67.13071529394367,142,98.38663345257605,27.036985228290057,73.95939700192558,40.982543640897745,96.81517230545865,99.0,95.77674418604651,99.06272189349113,89.89678435711193,77.92786885245897,99.0,98.78113485630067,66.8101983002833,92.1652719665272,84.82369660020395,49.00990099009901,66.34,98.22841726618705,87.73652694610779,95.55096774193548,95.13114754098359,94.78947368421052,99.51437550014357,42.230507423087545,91.3309170547779,90.51288304080504,13.37028017219017,74.69882862451811,66.7567102820359,66.37477072048965,32.03448275862069,69.08688613059903,1.0663183918958645,95.32680978047802,98.66666666666667,100.00000000000001,95.60282183747773,99.99999999999999,99.95178156688556,11.728248814431915,83.06991720331186,47.19860720095753,99.0,46.93587573346899,66.19709515406542,50.632947106482476,58.34496044312779,86.404768114759,56.04104477611942,47.352282993953715,2.8326018921066627,34.21924302819354,1.0,21.443463700806635,34.92495288575448,93.8849580045813,32.62800875273522,93.46927374301676,95.76359851074588,84.27024291497976,75.2444829365177,59.54092526690391,90.14465408805032,56.9434454686353,71.06920514182886,89.18740112418675,41.40319837646383,48.81707943384231,55.14647788,3.357142857142857,9.450472306883896,83.83658369274232,27.884512085944493,58.206511627907005,34.57365233192005,85.07067123233477,51.0393625715064,53.536333365258976,81.52470090940884,85.91657146338383,76.08033553013131,79.72390769942842,95.0030784306292,49.857142857142854,25.56235562523733,97.67114093959732,74.81571428571428,52.630821427267065,59.235294117647065,80.2,100.0,98.1253852615772,39.19980679899275,3.2164179104477615,53.355140186915875,99.0,83.43279020236008,72.26180706043642,86.35027406639338,67.39179263820084,58.56321247293632,70.04125454380811,76.82071305469881,58.80688847965725,38.062590870535686,73.32741350011109,85.09277478741446,65.30084412855875,31.132177735678393,56.48530622578545,83.64971880659633,73.70978545141831,48.69284122408909
Slovenia,72.36399695053026,126,98.80847659363857,29.117949865711722,48.372636365605906,42.46384039900248,96.81517230545865,99.0,95.77674418604651,99.8828402366864,97.98576470729712,87.66557377049176,98.99638646567142,98.56226971260132,87.87535410764873,97.96443514644352,89.9787160183116,62.079207920792086,64.36,98.14532374100719,88.32934131736528,98.55290322580645,92.37213114754098,93.48684210526315,99.81449988501038,82.86964720194555,96.49005936850696,89.64175973174663,36.34526720677163,79.32068854248257,66.87706719282552,75.84350836341872,57.94827586206897,93.9630335132218,1.1378850018554307,93.00418433468748,99.0,99.0294117647059,96.56781109711812,99.99999999999999,95.75055081837176,20.78525869474891,97.7736890524379,38.96915817677015,99.0,52.96588985466569,70.557825437763,62.03339325100809,62.49713653287388,74.1088457898116,56.41044776119405,36.68788658002641,6.554144434789525,65.86812032666646,9.491422805247225,56.05147213395259,46.94786048972574,95.22041231865614,68.26367614879649,97.34078212290503,99.24352938442948,84.47064777327935,64.9251355675346,46.8576512455516,91.25157232704403,81.10296959902584,74.99788249403348,94.64524193568077,38.010064009722846,38.156945999933754,60.1803982,3.357142857142857,23.711056668771704,81.9047950394291,35.521486123545216,90.28837209302327,1.2398546335554173,100.0,45.59180059929175,54.002352301882276,93.18902737000003,87.96287314183793,93.84263941490373,71.3676823333081,90.8174888660004,62.714285714285715,36.258040986690354,98.2026845637584,90.93857142857144,57.729310710315744,88.35294117647061,80.2,100.0,99.0,53.37442236436894,6.91044776119403,91.66930265995686,99.0,83.43279020236008,68.59105718697087,90.41580597486181,81.03224667879623,73.65797123288374,70.47037586024977,78.2759051525597,64.45999115452896,46.06859298380972,86.94162353011922,82.87977090841447,66.43176108728461,36.12362017222222,58.22447592555054,87.43594222521004,81.23958345800924,62.73854319637996
Sweden,78.80596780512302,146,98.49186262713607,25.240837623097583,72.46611298381825,53.820448877805475,96.81517230545865,99.0,95.77674418604651,99.92970414201186,96.96299725816537,90.58688524590161,98.97470525969997,98.92704495210022,96.38243626062322,97.55020920502092,98.9140830096982,84.95049504950495,94.06,97.90791366906475,99.0,98.29741935483871,98.37704918032787,98.69736842105263,99.79543897645756,71.06860206820403,99.23841120583779,90.90128775372486,60.82208137020796,78.79777120666077,70.9187846174277,82.61613883506992,68.65517241379311,68.95925526173772,1.0710894992265023,93.735147693119,99.22222222222221,100.00000000000001,98.46340169889177,99.99999999999999,100.00000000000001,52.12448647781768,100.0,62.48705221685111,99.0,77.80954803399614,75.93314782136555,86.20056444400655,79.94833002984404,92.17137430234737,92.98134328358212,84.89095837097783,44.38272379755494,77.68816953678586,72.52774974772956,73.91614764116352,81.70697942121092,90.86128785950623,65.12253829321662,89.59776536312849,100.0,98.29858299595142,12.089169154253852,21.491103202846986,88.48427672955975,69.07654062227498,70.01085429844073,97.16469166047983,36.007766600341235,36.757942230092894,93.268,5.7142857142857135,13.73978780828324,87.76385253807858,65.8478066248881,85.93488372093026,53.94791035735918,58.1088470917059,64.60433124489239,51.10396883882514,62.24942126166262,59.898601378966426,56.760824576541296,76.09849741752649,100.00000000000001,97.42857142857144,83.49870951785016,97.93691275167785,93.48428571428572,95.09273118346157,74.37647058823529,100.0,100.0,56.33691685087236,77.99153670202847,100.00000000000001,86.78217109992809,99.0,83.43279020236008,73.85321932937107,96.6345540672007,84.36516427488644,72.78733778200711,77.45929188291355,87.64697204417736,80.48606250324386,77.80153068124403,81.86053050528379,70.12925071673509,59.85616790629092,43.26643317138391,62.73998825074257,71.00146892693937,89.71545980349545,90.94342695048914
Swaziland,52.24902789382363,34,45.70568545713353,3.4904179722470907,37.980856678102725,60.73316708229426,57.693102857488185,50.4192992533027,89.79069767441861,86.2923076923077,66.43642972244936,22.098360655737707,-1.4210854715202004e-14,70.83935151068533,60.64022662889519,71.4539748953975,98.23533878631403,53.1920792079208,27.531999999999993,31.931654676259,35.56886227544912,61.44387096774194,78.90163934426229,72.64473684210526,92.95030814359363,30.00961532760317,67.705754195644,45.79758243132025,16.164178713977016,78.85629060267217,58.61728873165973,50.62447137464103,10.620689655172415,78.61705348623852,2.101648682644254,98.96315376700895,52.77777777777778,49.72352941176469,92.47040212318423,62.74193548387096,37.74609857197003,41.42459896857989,35.90248390064397,66.82343953887546,83.62340425531914,32.953850438107935,14.829170625763552,28.106196940060705,46.59808319019018,30.048716383972817,36.09328358208957,12.61387170755438,1.3866380494826358,2.1438647759354947,11.229667003027247,6.25238917555304,8.125826183614297,30.060320692288116,74.84923413566739,40.92737430167597,74.11729180222281,86.5748987854251,57.37436703316413,85.61209964412811,96.09433962264151,62.83603541750544,82.83232526582881,97.39475073812606,45.63739631618607,53.48675148065239,4.663,85.85714285714286,6.740445338467353,96.9364693786536,3.8568487018800353,51.39162790697678,49.99630526953361,66.59170141693376,47.30967038953964,54.71384703381814,58.15660637439237,59.03204146742815,33.29965529342387,96.86817586765908,70.93937245548024,40.34285714285714,42.92750094404577,76.01073825503356,60.39,51.378581757887886,40.13411764705883,50.5,51.23411016949153,99.0,68.8810637612727,4.398507462686568,56.648023005032336,99.0,83.43279020236008,50.01792358630893,55.81405554703501,50.52548776242761,49.619875811927926,41.64582192783913,58.59575878690128,35.72302828869032,17.165815561268854,48.61230970987716,72.68885254027069,74.84195692643834,48.34772656903596,54.000630403360375,63.659170291676745,59.55413101716938,57.2318985572479
Syrian Arab Republic,53.948722267386074,21,97.29849486743714,4.070207587287378,42.70149577566371,46.41396508728179,54.279309711941025,84.99253302699599,46.04651162790697,95.54792899408284,80.50307855115686,38.327868852459005,98.99638646567142,94.25792188651437,67.6515580736544,86.36610878661088,92.34143325161094,59.72673267326733,49.312,96.62589928057554,46.950898203592814,91.97419354838709,69.81311475409836,24.44736842105263,95.1751906724013,25.82746691967983,47.13644056539968,31.052128079968195,10.846759763819374,54.80421993623665,53.07285306243185,1.0,21.482758620689655,73.50113395035078,5.016795261663913,93.68700034775243,95.22222222222223,80.78235294117646,94.7854668269573,95.57504444737583,99.98989795963547,3.4242641072028435,21.775528978840846,53.656285709969005,90.57446808510639,42.73196696867901,51.680365141848775,33.28641898462392,51.13019929269022,29.633134936476374,1.738805970149258,8.0316213774411,1.1797088702359648,1.5333244418338359,17.023814328960647,11.095042028232687,15.356229166125328,79.06897429371341,72.50962800875273,46.458100558659204,91.01879906844907,68.53846153846155,44.49399794888624,79.6932384341637,90.14465408805032,47.5022748077359,92.91817043780978,92.07033920245735,42.29741822526935,54.64268967596432,48.519999999999996,19.857142857142858,20.058723915997405,94.49874820839604,5.136078782453,72.87441860465123,18.08964264082374,1.0,56.19027512939254,71.3954511390025,5.259569600000004,1.1767167879055385,81.7371323446051,88.11399332512497,93.4802192585171,1.0,35.14746125108865,96.20939597315436,92.77714285714286,53.851768304774026,62.4964705882353,1.0,95.80508474576271,99.0,19.646464562790403,4.84179104477612,54.066858375269575,99.0,83.43279020236008,46.417337136179476,72.85616611618231,42.00759720025367,37.26418640836807,64.64567415456301,73.44366833529286,40.626113156792314,15.191320045793937,66.01223428704178,68.01708618526563,71.32411212449297,34.88767344099733,43.909957502774,53.953526263230536,62.78617918052644,44.388778495709026
Chad,43.31870121084186,4,53.04991378096354,3.5051896821844224,41.85066559512203,84.43391521197007,33.11378960503116,36.0137851809305,39.13953488372093,11.310059171597633,35.42382690365095,6.518032786885243,94.67459940869438,36.76934414148858,55.000000000000014,19.468619246861948,72.79531795795275,61.62178217821783,26.739999999999995,80.9568345323741,35.86526946107786,11.624516129032273,8.465573770491808,42.68421052631579,36.30391655062178,40.696976316691305,66.8615649235563,8.318441858207159,19.554353807525167,1.4210854715202004e-14,8.990587683882147,73.45192350649586,24.120689655172413,79.42558019967619,1.0901739285490533,99.0,2.333333333333332,4.494117647058829,93.14121398940635,2.0832790866974857,3.8194789435040226,93.81329801587644,8.387304507819689,31.99995973789195,44.02340425531915,33.18726987273381,80.32747386996064,28.1061969400607,4.463866305058428,1.4949334473213867,16.88432835820896,1.8393912016123426,1.2262171048041686,1.0116540344952965,1.0,1.0,8.125826183614297,50.5456859251718,65.70743982494528,57.851396648044684,22.905004298619147,64.73076923076923,57.37436703316413,96.88612099644128,96.16352201257861,62.83603541750546,88.90012994361487,98.71512744006003,45.76549111590019,52.74255709660805,1.0,36.35714285714286,17.972900941397242,98.95525385478109,3.856848701880037,23.35348837209301,28.406390066626283,54.21017801550646,20.0583764641787,90.97077587114434,70.52015570500001,72.62888648127242,85.00799053561846,98.99151219467969,88.0259422098723,10.0,31.120523073847828,86.90738255033557,95.74714285714286,25.80398562399636,48.75294117647059,50.5,7.711864406779662,99.0,9.737622892053803,4.398507462686568,65.01308411214953,99.0,83.43279020236008,39.67614669315985,39.99453241430941,34.34705069132034,46.49719526130666,21.58352498178824,48.214317508871076,36.401640985693355,4.116246292790542,58.03484079938725,48.33671352085083,77.42985486038694,39.28553658880031,43.399841757909755,83.03489742528858,49.956724394389205,44.537303616722475
Togo,49.225794106346186,61,55.39963261022079,4.452887197851387,42.10649925686241,85.91521197007481,54.279309711941025,79.60941987363584,68.14883808756981,35.09349112426035,54.118872961662404,28.265573770491784,95.3973062744096,72.37140751658069,64.28611898016997,45.56485355648537,17.619426786140465,57.89702970297029,24.75999999999999,92.8273381294964,15.116766467065887,50.13870967741935,51.79836065573772,81.76315789473685,79.98960477474492,40.696976316691305,92.8235256371591,28.033514846597033,19.554353807525167,28.46013675514145,23.030023194474346,94.70490384255767,28.31034482758621,78.61705348623852,1.0520050699039514,96.4598133991104,1.7777777777777768,28.37058823529412,39.761076218821714,42.196774193548386,3.779834800256322,75.47906904122475,21.107635694572217,48.77309146719764,40.23191489361703,33.18726987273381,76.93766119180128,28.1061969400607,20.48826380582071,6.054016108171325,19.10074626865672,5.031829870039613,1.346879255316504,1.3706705250451872,1.0,7.217330649596673,8.807278046430065,43.74242809875286,66.24901531728665,57.851396648044684,10.590433022843984,78.3582995951417,55.90387090422522,96.88612099644128,96.0251572327044,62.83603541750546,93.96381894743737,98.76494815051556,47.141241789786974,52.76258266503153,1.0,34.0,17.4744766238706,98.28077344293159,2.914413607878245,44.57674418604654,1.0,63.795013228101766,25.446608553527653,76.5965470049479,71.78236560434286,99.71321008137633,77.02878244689258,95.55722221155224,76.97449124570447,25.42857142857143,39.647831175779984,86.90738255033557,92.21142857142857,36.28118775144715,41.76470588235294,50.5,77.03283898305084,99.0,28.453864376944967,4.398507462686568,65.01308411214953,99.0,83.43279020236008,55.752027682989215,52.467894233175144,52.2195950765435,56.16558133771419,25.732036896417252,40.304188563462795,41.622371033273126,7.824112725452977,55.94761335469474,48.2842011740703,78.33998645706038,38.167415918670116,42.28298259452477,84.2112143179737,58.90058612365836,49.216363987945265
Thailand,62.140552600673736,98,98.9999964474506,13.484864592658909,38.51985661522024,83.44638403990024,73.39655262926394,87.19126938541068,68.14883808756981,99.53136094674556,77.66137440473327,73.70819672131145,97.92678030441289,97.75976418570376,76.90651558073655,86.98744769874477,97.60814475711094,76.45544554455445,68.32,78.58273381294964,1.4210854715202004e-14,92.35741935483871,57.154098360655745,100.0,98.16784767612711,40.696976316691305,85.39818576978212,54.701061410396676,19.554353807525167,94.59336590270163,63.474765812924886,72.21877624400462,10.46551724137931,78.61705348623852,1.6245379495804801,97.14446471886689,92.22222222222223,95.72941176470589,94.19016770411895,99.99999999999999,75.61543331785232,24.577056790147875,82.12879484820608,72.25455005902839,81.51702127659574,42.965386403304876,97.65952898058912,28.106196940060705,50.57484967666721,39.263247594409144,56.41044776119405,52.68448120091737,1.5381295309583514,5.857488206431615,39.1614530776993,12.1386914110242,10.353482494447297,64.32858233647238,61.743107221006554,57.851396648044684,75.27223905060178,78.5587044534413,68.238764661639,77.15658362989323,87.44654088050315,62.83603541750546,77.33983703179594,94.49049772489428,45.03655378882661,53.926282223034875,12.4048,52.85714285714286,20.210623309711906,88.06577243953473,4.873142345568487,46.0,39.9763779527559,43.53488615439021,62.676110051757014,54.242894320431915,44.149171771000006,73.76639462596027,74.30861235047857,94.47984146847865,67.44163978553716,29.285714285714285,45.79146936647502,93.9503355704698,44.97428571428571,43.0621040112801,66.2235294117647,50.5,99.3707627118644,98.99262133553037,31.407956631873088,5.137313432835822,65.01308411214953,99.0,83.43279020236008,60.69796089167064,78.73061877816652,59.70368499610447,56.194028196136834,59.825087331075096,73.59566445302978,64.62289144623784,29.77580788374983,61.30769540184121,74.02323605522736,71.1760472423505,41.501670237989494,49.28605369586701,70.82913200029094,65.36678436839802,50.13958854421461
