Country,rank,sdg1_wpc,sdg1_320pov,sdg1_oecdpov,sdg2_undernsh,sdg2_stunting,sdg2_wasting,sdg2_obesity,sdg2_crlyld,sdg2_snmi,sdg2_yieldgap,sdg2_trophic,sdg3_matmort,sdg3_neonat,sdg3_u5mort,sdg3_tb,sdg3_hiv,sdg3_ncds,sdg3_pollmort,sdg3_traffic,sdg3_lifee,sdg3_fertility,sdg3_births,sdg3_vac,sdg3_uhc,sdg3_swb,sdg3_region,sdg3_incomeg,sdg3_smoke,sdg4_primary,sdg4_second,sdg4_literacy,sdg4_earlyedu,sdg4_tertiary,sdg4_pisa,sdg4_socioec,sdg4_science,sdg4_resil,sdg5_familypl,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg5_paygap,sdg5_unpaid,sdg6_water,sdg6_sanita,sdg6_freshwat,sdg6_scarcew,sdg6_wastewat,sdg6_safewat,sdg6_safesan,sdg7_elecac,sdg7_cleanfuel,sdg7_co2twh,sdg7_ren,sdg8_adjgrowth,sdg8_slavery,sdg8_accounts,sdg8_unemp,sdg8_impacc,sdg8_empop,sdg8_yneet,sdg9_intuse,sdg9_mobuse,sdg9_lpi,sdg9_qs,sdg9_articles,sdg9_rdex,sdg9_rdres,sdg9_patents,sdg9_netacc,sdg9_womensci,sdg10_adjgini,sdg10_palma,sdg10_elder,sdg11_pm25,sdg11_pipedwat,sdg11_transport,sdg11_rentover,sdg12_msw,sdg12_ewaste,sdg12_so2prod,sdg12_so2import,sdg12_prodnitro,sdg12_reacnitro,sdg12_mswrecycl,sdg13_co2pc,sdg13_co2import,sdg13_co2export,sdg13_ecr,sdg14_cpma,sdg14_cleanwat,sdg14_fishstocks,sdg14_trawl,sdg15_cpta,sdg15_cpfa,sdg15_redlist,sdg15_forchg,sdg15_biofrwter,sdg16_homicides,sdg16_detain,sdg16_safe,sdg16_prs,sdg16_u5reg,sdg16_cpi,sdg16_clabor,sdg16_weaponsexp,sdg16_rsf,sdg16_prison,sdg17_govex,sdg17_oda,sdg17_govrev,sdg17_cohaven,sdg17_secrecy,sdg1_score,sdg2_score,sdg3_score,sdg4_score,sdg5_score,sdg6_score,sdg7_score,sdg8_score,sdg9_score,sdg10_score,sdg11_score,sdg12_score,sdg13_score,sdg14_score,sdg15_score,sdg16_score,sdg17_score,total_score
"Korea, Dem. Rep.",132,89.71844323252355,71.65654648956357,32.574193548387115,30.044532409698164,50.76923076923077,81.55506607929516,91.10016977928693,16.738101925918688,54.34165377738367,46.38354493204167,86.53143732387684,93.23655121591746,78.19399538106236,85.62589928057554,22.628571428571433,98.50876612636453,21.710526315789465,36.53943217665615,56.34331797235023,61.09584664536743,99.0,100.0,97.49367088607595,56.07929969104017,44.1759229112181,76.42105263157889,58.02570694087403,29.348223350253825,91.39674993952897,43.9196251165511,99.99948503353423,63.11754630737785,16.299055861251297,25.939823008849544,39.34964411357628,27.97331865204105,13.103594723061997,12.07582417582418,52.87444747725656,75.98965609939906,27.324632952691683,69.49038461538461,34.43833075734157,99.53947651633273,75.63879492666662,1.6057522786720901,95.58833306624672,1.0,68.05563101004384,40.52618440857024,34.91264310748427,11.185758825304232,92.0513031060324,17.757623656790297,57.53964323133825,100.0,31.464340045134406,82.85547139087933,98.88820596809305,30.739301997105656,35.031669716209855,1.0,7.078533394905171,20.14062537359551,1.0,1.0599299503683834,1.0,17.084731894463147,1.8035358950215872,67.6708761541312,47.575522134233225,75.15733645431742,44.9177142857143,72.32307692307693,71.42600108657442,93.00047925592663,77.34794236945928,68.67341772151899,65.51936056838365,96.11103202846974,97.27724113793002,56.121838415333265,96.6389749081621,45.4197653293921,57.477421986420175,95.26019799179467,70.7335194606423,98.21802614279642,10.628200537153088,6.05600365448186,45.87564963873749,70.91533093386693,68.50133977596309,11.062889069050371,1.0,86.62072211389767,74.51957684778799,97.3688358978524,93.74678371456763,52.93079197495806,62.65962363139994,37.82633483020245,100.00000000000001,6.076923076923075,65.46774193548387,98.96196007211422,0.0,73.15403723551553,38.18170954569975,4.132393281216491,18.156142606240017,99.0,50.722310469314095,64.64972775682475,57.182967124591485,65.55451664433504,46.78876030619692,45.36554601298294,54.56488174379033,38.9768321739028,62.35980462125151,16.54137547967182,64.13270922103622,77.61196010836983,73.50937633915586,68.70998603309661,47.83708100076234,54.114404785717696,59.08241964711648,42.03851118049407,54.562578593767945
Portugal,38,98.32511155180961,98.05028462998102,42.31451612903226,96.82830282038594,96.67912087912087,95.94713656387665,67.56876061120542,18.105528620104295,16.839726401576854,1.0,24.23211275251549,98.48931466470155,96.25635103926098,97.73381294964028,96.02255639097744,98.24677472709229,84.67105263157895,98.06309148264984,85.99769585253456,91.46006389776358,94.0826707880237,98.79801324503312,98.74683544303798,92.1762358393409,58.845423377470915,64.26315789473674,56.24421593830338,52.76649746192894,94.63789150830829,62.297964255588454,99.1919603967091,98.70027153473265,25.071449830640482,72.2566371681416,38.99732622892897,77.13980789121435,70.47425515986603,19.038461538461547,71.75911251980982,74.24326307775286,57.20228384991844,64.41346153846155,7.497681607418841,99.8829433735034,99.40564762404551,1.6483412649942961,94.61166650240331,57.018952,91.56268326416156,31.99559101971262,100.0,100.00000000000001,95.24029499513318,33.56788576019851,65.84885748687783,3.0868614032260067,91.97527486095656,73.77264567172205,92.52906316506821,47.63458755426922,65.61092411923224,74.88716612502134,29.012078039908,60.4132543613783,39.428091872791526,53.27699666860722,30.523874636949717,48.35119035281737,2.783095778314097,72.3419242349748,88.52908224561514,59.89981859899315,70.14857142857143,83.53846153846155,96.57438241027772,100.0,61.471627961839886,61.89737793851718,61.72113676731794,39.45907473309609,92.80372517401109,45.89949245255285,69.21472167302647,34.56227927967109,44.171736115161266,89.52717698372967,69.94565049821537,98.98579276292845,14.397940913160252,65.17198015235542,46.227024971479274,29.26227058801493,87.55503450118799,74.15978355687903,64.3461002610026,77.06884959322261,98.96612803904323,95.29689029887463,98.24003336899068,83.94050441905583,77.65028448595226,63.23416611980139,100.00000000000001,69.53846153846153,92.96774193548387,93.06245465669504,91.03028064992614,83.87403447087385,54.193026690633985,10.44830371308494,23.931004811300376,99.0,62.25920577617332,79.56330410360762,52.15008608109819,86.0508096249456,70.97417377490332,49.02571068863717,68.0179750069744,82.20204518883293,62.92260203733603,49.954675431637746,71.19561718867537,79.9858470776587,55.404595170690975,68.21414028950844,57.054077553259404,81.96755034980443,85.35379616452407,49.96630819823853,68.32508471407596
Paraguay,75,97.72384729796728,94.2618595825427,32.574193548387115,82.62246412666997,91.2032967032967,94.63876651982379,68.40916808149404,18.118022055860195,95.44437700154498,43.530831361155,54.02781831601055,89.58879882092852,75.67898383371825,84.0431654676259,92.44962406015037,96.82765464770095,56.881578947368425,83.38485804416403,50.184331797235025,68.370607028754,70.21975959438909,95.08278145695364,91.22784810126582,63.07891349124615,61.85766314738071,76.42105263157887,58.02570694087403,29.348223350253825,83.34081134770673,44.28582551955792,97.78364154981787,63.11754630737785,16.299055861251297,25.939823008849544,39.34964411357629,27.97331865204105,13.103594723061997,15.23076923076924,73.00670192656521,58.81584910452216,25.225122349102776,69.49038461538461,37.845440494590406,98.63273898713963,90.64798079779328,1.0353640689996888,98.5210918264153,1.7276500000000001,68.05563101004384,40.52618440857024,98.2859280413451,66.3660866941567,99.0,17.757623656790297,66.98649613169717,2.2515653992355444,45.69550827997723,83.33718927683502,96.09786580379895,30.739301997105656,35.031669716209855,62.15517423411319,20.497153043321656,35.820162610047724,1.0,1.5563097938359682,3.9901132056498825,17.084731894463147,1.8035358950215872,67.6708761541312,47.57552213423322,46.90410580334279,44.9177142857143,72.32307692307693,92.62168035537375,94.53192137417174,52.816443305601084,68.67341772151899,96.8898756660746,77.86120996441281,98.71137850603785,51.07532592209927,55.92884847824182,47.976000274384376,57.477421986420175,97.47830400034465,70.12677080227962,98.80165601219292,10.628200537153088,31.69934026522194,63.15076689060718,58.33153651818518,50.88308816660411,24.080777857591517,25.25807398073981,92.68632757345526,19.518144338009932,98.11170086490539,87.89399203942446,22.18134132633945,46.293221490216894,38.20841869346597,84.22918807810895,25.115384615384613,50.03225806451612,99.0,68.91248153618906,73.15403723551553,48.148082062750255,12.888623455993207,13.797800291946896,99.0,50.72231046931408,74.8533001429657,68.4993430207319,73.09832655068163,45.68814012036005,46.602377953489075,57.020948728423136,70.35240959807302,51.448513800694215,25.915357896481755,54.71496567071134,77.1608656891664,69.41715154252441,69.25873283799257,51.01618296015461,51.93100492294038,59.50203230791609,44.91136325600089,57.817803419643695
Qatar,70,98.45272682201289,97.32182163187856,31.2967741935484,99.0,96.67912087912087,95.94713656387665,43.533106960950754,19.19487561520706,30.837267670988297,46.85197473202269,46.216045830736675,98.2704495210022,92.36951501154735,94.64748201438849,95.12932330827067,98.24677472709229,66.43421052631578,86.50788643533123,74.36405529953916,80.70607028753992,93.93825088038257,99.8907284768212,97.49367088607595,82.94915036045316,71.5569794518562,74.90999999999994,51.91773778920309,15.779695431472101,91.88344359127464,59.674021348517364,93.51092186944385,68.68094356714225,28.442896514851032,52.10619469026551,46.20081932941291,55.11503264070457,42.00686527180541,30.13516483516483,85.9291016765368,52.233087785122265,16.827079934747147,62.12884615384614,42.87449768160741,99.99999999999999,100.0,18.968749639906434,-1.4210854715202004e-14,70.3,83.73177316314835,55.930682935181586,100.0,98.49653022226693,90.68320509379664,22.223677755255533,60.41450692156967,7.985202788885499,63.94354942250773,99.0,83.89397496414969,38.158634211288,46.038087182879295,97.06475267755704,52.74895748696558,64.89922703644802,42.29664310954064,21.07329806316667,12.869398632192215,23.286813241946856,2.91538064610449,53.164723371400214,57.85664601246947,57.71270440459223,58.26857142857144,65.35384615384615,9.013805886676664,92.90294442606537,73.64721176001969,59.57007233273057,77.19538188277086,60.59786476868327,94.7741492799929,32.49276390561084,69.09740877571714,37.44775264116822,67.73833497505005,0.0,80.07840446542617,0.0,12.28263205013429,40.57584939902653,63.607554823171505,82.12394916011958,84.99677766086344,50.470323773652154,55.73725533255333,72.94523633429705,82.28831311209039,96.06198346848487,98.54703106363063,55.95652173913044,97.42396943121929,80.6733616786884,100.00000000000001,67.0,88.88709677419354,99.0,59.35856720827179,70.99784102824678,28.58577825033887,34.6753984249717,21.90509004677322,99.0,51.33703971119132,75.69044088247995,59.78244103161288,80.88894002395831,59.735682091490844,48.35462967783744,61.275886534033766,77.85085326782978,57.061993641611416,42.81758402777912,60.4450406623366,58.78350860137308,62.763379461284764,23.090259128890118,67.82603276079527,71.50062240421556,81.78443889233809,47.10066128665502,62.64013342085534
Romania,36,98.80366881507189,97.86242884250474,42.15483870967743,96.82830282038594,78.14835164835165,83.73568281938326,64.71137521222411,16.287129196536522,59.82644654273883,43.530831361154995,45.30497000051213,96.9572586588062,92.59815242494227,94.48920863309353,88.2812030075188,98.6834270592127,39.94736842105263,82.7602523659306,83.26036866359448,71.5335463258786,81.91368379321773,94.75496688741721,78.69620253164557,77.22116374871268,67.26917108545535,76.6815789473684,43.87557840616967,20.7045685279188,80.44938234081533,62.093720862224835,98.56337230211537,78.16167257246775,40.10376226787212,60.63362831858414,43.20948361553552,62.926615608967566,37.126418728065,25.674725274725276,65.34451565852767,60.509289368834104,34.43066884176183,67.0153846153846,64.51066460587325,99.99999999999999,80.62290254620152,1.1939319912886164,95.38731612366287,23.563684,80.14931815827458,55.432471541346146,100.0,85.94106406517149,94.59524998292022,26.149137798062803,79.20053243095795,4.832697463639334,55.33924401094578,83.2778465309094,97.29252487164493,48.680463096960935,59.92084159489267,64.83017403277185,34.70577289953867,55.070257629684875,24.56060070671378,21.28412956358709,12.239472392762941,29.237363414203163,2.371143981903276,73.99943308784894,64.80975267819599,36.093854780980536,77.50285714285715,68.53846153846155,89.77210699562174,89.40312910025959,68.60725673546312,84.44538878842677,82.29484902309058,59.54092526690392,81.80952723131321,54.436381790559615,71.53258379876087,42.827797601603635,65.21176993920469,92.09991881583095,70.39182979424702,98.98853450518033,17.526589077887202,99.3198349643032,52.41374065154012,58.08705494042719,27.536769505787106,77.520666929942,66.28352983529835,92.47498823371208,98.99108825508164,98.11605177077297,97.50762970891024,93.2846476051721,62.33197014195863,56.231418730939524,100.00000000000001,47.96153846153846,97.40322580645162,93.67842805042972,79.47784342688331,73.36227229903281,35.920496822537984,4.466388477817622,25.54685258406642,99.0,63.56014440433214,79.60697878908469,61.04663620016093,75.86045291105502,62.58533962407197,52.91420806085112,62.33566062296768,76.67136296153862,61.220592857135856,38.310810038721065,60.71172448743308,83.0569704049428,65.3791192359195,69.75171804828638,59.3393500155144,86.67726500496141,80.12389742313164,45.69877645775084,65.57733510545721
Russian Federation,26,99.0,98.94781783681215,42.793548387096784,96.82830282038594,84.13912087912088,85.13127753303965,63.70288624787775,10.96411953641171,60.0371551205563,46.383544932041666,38.97380885749328,97.39498894620486,93.51270207852194,94.64748201438849,90.06766917293233,91.36950049619583,22.578947368421055,85.8832807570978,63.87096774193549,61.09584664536743,87.63447011345089,99.67218543046357,97.49367088607595,79.35092687950569,55.04939892671569,77.98421052631574,66.06786632390747,14.171573604060933,95.65105834210243,72.11179394920904,99.5845937176114,63.27397582160679,25.096727409856527,41.359292035398234,36.43681816239172,43.98080586209296,25.073837512454936,25.78351648351648,70.90332805071316,69.49825367907621,26.51712887438826,70.56923076923076,34.43833075734157,95.55357668589971,88.05312128064259,1.0764320200961017,96.40693890705413,72.94132,68.81057188883261,51.93338092534062,100.0,98.25756813838883,93.04433238176345,18.47593384613518,47.98499175894392,5.964968598253692,74.41191379957333,81.75589784699136,96.14566559969646,33.60262842257599,42.07708572101773,77.10697341819476,34.652139723701524,43.8334320128022,52.12667844522969,17.164098065866238,26.544043509267187,22.27573194198092,2.141544981593741,63.2132636340918,56.97389407449837,56.99278967496319,62.22857142857142,79.84615384615384,88.13850627976095,95.99236114492533,67.4871556948259,65.71952983725137,84.2291296625222,66.23487544483987,76.87446105140161,62.55094018675099,78.30271549614828,45.818931643313064,62.617142096719135,75.01983752563501,71.68737478286079,92.93170376865481,14.055237242614146,24.67549923118278,83.66104702750667,44.22848471870769,38.06048592592698,27.60904603761464,28.16189181891819,93.80459557587574,98.98776917565216,98.02145679513428,86.07420476657305,90.3320897239568,55.45216204106854,38.854829861015176,100.00000000000001,23.84615384615384,94.77741935483871,56.274718938552795,47.41617429837518,71.9647388695193,37.439827986425776,5.538975708800079,21.121958572550263,99.0,49.02108303249097,80.24712207463631,60.770026990865894,75.16739340656244,55.840989201413784,49.618298102377736,67.8250488154094,77.44445859157187,54.56330739243607,39.60317998072264,66.35583831656281,79.33438823919089,68.08974222595646,63.42353832994119,47.65637922583103,69.316951880639,66.49924917000533,42.42436906005342,62.252203078744195
Rwanda,180,40.40741199801686,21.30075901328273,18.84193548387098,41.964374072241455,32.63736263736264,89.40528634361233,92.78098471986418,6.418523991548917,46.34376052497279,37.04787446576354,99.0,78.06190125276345,63.56120092378753,70.66906474820144,90.51428571428572,92.35196824346676,53.84210526315789,63.397476340694006,28.513824884792626,48.76038338658148,85.45948381861487,89.83774834437087,94.98734177215191,35.49111740473739,17.617127559873033,76.16052631578944,55.3280205655527,34.976649746192905,91.20411252957771,22.500346208989342,78.63781775591082,67.83222576774494,30.53139729225229,31.02123893805309,54.304394906381546,35.96453151994189,24.566332828669182,33.39890109890109,49.727214485618916,89.84015951645796,100.0,71.07692307692308,26.797836166924252,46.89980351044561,59.88461128482562,1.0547572681285504,97.52746187915847,1.0,72.31347715183448,33.74978343440653,24.33443597512727,1.0,93.44873510910273,20.928985561952953,55.26849159021636,11.699956289257154,47.14968526461273,94.6750114607942,97.98639347888741,31.971429348769913,40.13766697730588,22.795937504154878,15.239270854305476,43.12646249890472,1.0,1.3728718470013068,1.0,16.29334296392628,1.705001732414089,63.184765788284764,53.641188918401554,33.782473338800486,35.30057142857144,62.4,59.611134191940174,70.70676579357566,57.60744426658232,70.58896925858951,91.43872113676731,98.64768683274022,98.61562777591739,52.89518281404483,92.91004682808892,43.49717350905111,60.4021116518427,98.93893643701522,70.4033408573992,98.99998476045702,12.391942703670546,64.81127349252624,39.67638483965015,78.91364615489331,91.67390349644933,46.218450687027605,48.350747907479075,76.07039601963291,90.31410671531165,98.52433855423072,95.98915868014019,92.268,91.37772833782512,75.43306875176553,55.231243576567316,59.38461538461537,48.43548387096774,99.0,43.83345642540621,71.39849853794017,27.01485367923305,6.022054023833479,17.13568032645241,99.0,53.853140794223826,26.850035498390188,55.699770844420726,63.50177801676551,48.50693308305787,61.80683905747088,44.63284207554275,34.92803916154573,54.126947772834804,21.935884210739307,43.827681589123976,64.62857837767191,76.91522150692178,70.18355118963551,68.76880199587976,71.89560797673639,73.23512535652276,40.60514576474855,55.11221989722578
Saudi Arabia,95,98.78158155676748,95.47457305502847,24.111290322580665,91.92973775358733,84.49450549450549,47.5374449339207,43.02886247877759,21.413871011076782,40.883395531058206,51.28984095685271,48.314326811909325,98.34340456890199,92.14087759815243,94.80575539568345,97.51127819548873,98.82533906715183,61.65789473684211,74.95268138801262,40.83179723502304,70.26837060702874,94.90779599282686,97.81456953642383,96.24050632911393,74.68640576725025,70.01849003224581,75.378947368421,73.70282776349616,33.871065989847736,96.2468611457461,85.87214799789876,98.88677124261955,71.4758803954049,30.85109303480628,35.75221238938053,46.39567731013623,36.26378436407889,25.671026937003482,59.94395604395605,60.25356576862126,20.06576682059383,33.13866231647635,57.051923076923075,31.857496136012355,99.9912819639179,100.0,48.25248032448752,80.93555025843547,33.137399800000004,70.23955728552609,46.50647420482403,100.0,95.9774715880519,92.08715349236061,14.906663590851124,59.1731834222719,7.027942770867135,70.11084595072829,80.49226121842639,87.92625382380035,30.99044966714908,35.031669716209855,83.22678225850515,37.61279764530462,55.48715540969835,47.05424028268552,12.253682276454054,9.447815132653666,26.234058919239448,8.867725756744893,51.725445128851675,39.65996526616634,57.663250229424115,42.08914285714286,53.21538461538462,12.432872071841743,93.86598100054493,81.62966437342988,69.80126582278481,77.72291296625221,44.3914590747331,66.63414680315904,62.25613715391068,71.55228707292252,37.784884487169556,65.87649971254737,60.73889786647348,71.87444418976374,76.32526367614031,8.19677708146822,21.625785417593356,63.00519710989986,72.82056259912278,80.78161273788773,21.767032135357255,18.49750427504275,85.3526860754387,79.33787490861947,96.48244087704356,97.21257603493059,67.89758259209538,78.90885694759496,67.27691962859485,99.10462487153136,50.49999999999999,89.95161290322581,99.0,31.36706056129985,75.34348771225353,36.321538836933776,23.284936938051946,19.861493350885148,99.0,48.36346570397112,72.78914831145887,53.61149812146101,79.17400044540649,58.601717201897195,43.71856169376381,68.43753483388443,75.7428221678159,52.96465808135042,37.156966807630376,50.989259233983866,64.43244581715035,60.88833246724208,54.28384570346144,59.55828946612593,60.28750765430034,75.65627212515263,45.3662869659684,60.75442953832586
Sudan,157,71.53817550818047,46.786527514231494,31.2967741935484,59.7624938149431,32.0934065934066,27.911894273127757,84.24244482173175,3.042475239060611,26.29495037501465,46.38354493204167,42.52865415586251,76.52984524686809,33.60969976905312,50.64748201438849,87.53684210526316,97.70095931194177,19.973684210526315,43.41009463722398,47.447004608294925,39.58785942492011,64.80651715390977,75.63245033112582,88.72151898734178,50.16864057672503,28.69132783386886,75.9868421052631,56.70231362467867,33.46903553299494,42.316456088026335,32.97017802875091,51.08583872562272,64.380837393364,27.102379330332486,36.56991150442478,45.75825775569877,33.10083018916692,17.772891462394295,72.23736263736265,46.50303428549341,25.591695643972106,50.257748776508976,74.94807692307693,34.43833075734157,49.62454170555664,30.30671279080218,4.561884240000921,98.61953675844215,1.0,66.5818175640903,31.867007071928374,34.145829270962,41.54390023131852,94.05659371105484,18.84420353069576,51.3990509344847,12.159192852639254,10.34187933909677,55.05546389795061,98.99713041217117,35.18645649782924,41.01936392047584,31.910436983955563,13.404545636503267,22.99444320479224,1.0,1.3588266779588696,7.938087442658426,21.92919969743434,1.9509238265058724,77.33638312827907,58.391802282244555,67.09918259682894,54.19542857142859,68.26153846153846,46.78594484036943,64.79110544148857,33.374173983467614,82.44927667269441,86.69094138543517,95.82918149466192,98.61562777591739,52.89518281404483,91.41918312657371,48.76052681488968,57.477421986420175,98.27377215335436,70.61746910152732,98.89067218010618,14.14977618621307,87.61462456759031,38.007352009126635,60.22466960352426,96.95085904585154,25.748537226874763,1.0,89.8690244066429,97.97247124316942,98.99809712564478,92.82815553816792,78.82267944086698,72.16953478929523,39.02137555250029,66.72867420349435,8.615384615384615,54.82258064516129,98.73684818953367,21.6181683899557,74.38884356211838,22.103725106436606,5.538975708800079,9.578193992765433,99.0,59.199855595667884,49.87382573865346,40.28248302564858,57.095418674964,39.00639783086458,50.66270817062594,40.36592859011722,47.14763168600778,43.45121969352108,23.821464888033223,63.18538320993199,56.850125234505,75.95543791399184,70.48292240530022,70.69937630652319,62.717626000466375,60.77522449264784,39.084150080734005,51.020422016115184
Senegal,163,62.126549330689144,40.11764705882352,31.2967741935484,82.45917862444334,70.53296703296704,67.59911894273128,87.73853989813243,5.719294603275405,40.48566423392992,46.38354493204167,65.92063479574523,76.23802505526898,54.187066974595844,64.73381294964028,80.83759398496241,97.91928547800198,54.27631578947367,50.905362776025235,39.69124423963133,44.964856230031955,60.88612479906836,48.75165562913908,88.72151898734178,38.961894953656035,40.783142435972444,75.9868421052631,58.02570694087403,33.46903553299494,62.27968057747929,22.4867707278744,56.34001296663597,63.11754630737785,27.102379330332486,25.939823008849544,45.75825775569878,33.10083018916693,17.772891462394295,53.525274725274734,33.60914171323712,56.65466979215422,68.5073409461664,74.94807692307693,34.43833075734157,69.5659085213831,44.97971399960553,1.2749271170620975,95.34046261473961,1.495,68.05563101004384,31.867007071928374,61.96902841734416,31.94558986221462,90.93807630434142,18.84420353069576,53.5029318377472,3.4519274224278025,39.01968657821345,82.51687218895036,98.51364536438665,35.18645649782924,41.01936392047583,30.681669208803907,11.949313787638411,24.48592762189103,1.0,1.8937643868824017,18.50823047425397,17.084731894463147,1.9509238265058726,67.6708761541312,58.39180228224454,55.70221161464886,54.19542857142858,68.26153846153846,62.26243967914097,84.61006481942945,43.78091228799141,68.673417721519,91.43872113676731,96.88612099644128,98.0133965505599,52.79293217072068,92.02263257307696,47.945301896107345,57.477421986420175,98.21372558420784,70.3039357916631,98.99205135976293,10.628200537153088,30.650976081864233,38.685004436557236,73.71983605604196,83.55919351682572,41.75083960262293,57.696126541265414,91.84429839306125,86.91489347559246,98.81626499188306,90.18586385524905,57.27325456498388,50.38096053364888,52.66114077477971,67.74614594039055,45.42307692307692,58.19354838709677,99.0,77.089364844904,74.38884356211838,44.17676438495421,5.538975708800079,13.69283339823075,99.0,59.199855595667884,44.51365686102036,58.35486788290829,59.372910874231856,39.32202136953438,53.61380580954184,44.65409290496608,50.924224528648985,50.458697687147215,23.36172396368145,59.38639288253864,64.83170862702022,76.65378961572767,69.53447831819673,56.65375252282229,75.40448460088503,67.23421993862482,44.321685817530586,54.43683943923656
Singapore,16,97.9201784828954,97.90417457305503,63.5516129032258,99.0,93.37912087912088,83.29955947136564,92.276740237691,21.438374265720604,13.642305795561754,61.404281961895876,27.281787615490384,98.48931466470155,98.54272517321016,98.44604316546763,92.00300751879699,98.13761164406219,92.48684210526315,93.06624605678233,95.1221198156682,95.88817891373805,97.243146643706,99.56291390728475,94.98734177215191,95.37229660144183,71.55764549062332,64.78421052631576,77.57120822622112,48.243654822335046,99.26224001705125,78.87004763373488,99.89497545023082,95.80666749184768,62.355231009722004,71.73097345132742,47.64827714705401,68.0525727399967,38.93387465457266,21.43186813186813,62.34548335974644,69.4590126468345,38.14518760195759,60.03461538461539,56.9823802163833,99.99999999999999,100.0,2.2042796400216633,89.53860672368222,100.0,96.0792987803895,84.9548075669869,100.0,100.00000000000001,95.35483871470996,36.94306392400798,74.15277628121162,3.9835264462442215,97.89625835928229,93.01343413274952,40.77761567620862,65.89485244573086,82.778912769787,85.55935018444221,60.71100866925482,89.08956039804309,82.12402826855127,79.79857598468357,51.85451280330276,56.48079556383584,40.93257360506959,12.95796494354965,28.25615238799145,86.78806816112231,85.64914285714286,66.50769230769231,85.06113578984372,100.0,100.0,67.26808318264014,74.38188277087033,37.34519572953737,79.92994837058639,46.5990314440947,31.785137994941238,9.821824193374184,38.278419963025684,75.25384738919328,64.56349113540679,98.92420134872653,28.330617726051923,4.220997550345128,42.27405247813411,55.56372147853715,56.674886230021194,21.932694285641997,47.90457024570246,77.80770523767902,98.39986335175101,76.88015346959844,98.61691971429696,89.08728119479684,100.0,95.09564187489853,100.00000000000001,96.19230769230768,99.0,94.83855776698312,46.20974889217134,90.63741209734596,22.524305432795714,37.589099848173326,20.023851078750994,39.599999999999994,41.61574007220215,86.45865531972542,61.465271278355765,88.91202982633942,73.61720662172638,51.39975789023422,81.82528467301145,83.07447565967948,65.49962515874486,58.77645228087242,79.64830110865249,88.08230474312097,45.44877720948999,66.76803939984462,39.6834144342594,64.58499731807458,90.96778692328004,32.27059928638444,69.78886964560505
Solomon Islands,158,70.11477441745167,43.16508538899431,32.574193548387115,80.82632360217714,44.060439560439555,64.54625550660793,64.71137521222411,6.960577897732129,41.79708467360625,46.42976004213084,79.38359441133304,90.90198968312454,81.62355658198615,84.35971223021582,87.68571428571428,97.59179622891168,29.526315789473685,58.4006309148265,61.81797235023041,58.56549520766771,74.70577103549095,84.9205298013245,81.20253164556962,43.2653192584964,39.24972079107849,76.42105263157887,58.02570694087403,29.348223350253825,55.58608145374509,49.46761945987843,58.332340977734056,63.11754630737785,16.299055861251293,25.939823008849544,39.349644113576275,27.97331865204105,13.103594723061997,63.751648351648356,36.802549400146916,68.37495534414197,7.460032626427407,69.49038461538461,34.815765069551766,55.8835001785929,26.770513260536816,1.0,94.66391427096315,1.0,68.05563101004384,40.52618440857024,44.206040370997016,8.845921753997784,92.13140279799768,17.7576236567903,42.506927297772705,8.59239412851627,38.748102644386975,92.24547804649046,97.01012152255137,30.739301997105656,35.031669716209855,12.93973437261363,8.585210326525425,23.86166616587871,1.0,1.9115269728655575,9.3456761748082,17.08473189446315,1.8035358950215872,67.6708761541312,47.575522134233225,73.47351893856889,44.9177142857143,72.32307692307693,92.65331884567448,70.70699042206672,61.862369605498756,68.67341772151899,24.969804618117223,97.94306049822065,95.45758800013921,54.301355821880534,87.82456885266933,46.105744326319794,57.477421986420175,98.20145950149728,70.34538196101525,98.99980758555009,10.628200537153088,12.121275516571572,73.01939409304094,70.69447169603524,81.48983905611894,10.43969326590845,37.43172081720817,62.156945471660066,90.69949566839374,97.98528117743444,94.4991400489837,38.35793357933579,58.20032321346139,45.74335486747958,87.79033915724564,44.153846153846146,14.193548387096769,99.0,76.30945347119646,73.15403723551553,78.23191069907992,3.5205757676955955,29.71709132093109,99.0,50.722310469314095,48.618017784944364,53.589426363281376,66.91835521922457,38.7965582841684,46.782555901216845,41.12853473267243,40.7352471449457,49.2677136218619,19.177848009054067,63.571436715786696,73.47402414868974,66.29707772910955,69.54371239630392,59.331245090441676,59.74262728012097,63.14019761141609,52.23837765140414,53.05683697964675
