country,sdg1_wpc,sdg2_undernsh,sdg2_stunting,sdg2_wasting,sdg2_obesity,sdg2_crlyld,sdg2_snmi,sdg3_matmort,sdg3_neonat,sdg3_u5mort,sdg3_tb,sdg3_hiv,sdg3_ncds,sdg3_pollmort,sdg3_traffic,sdg3_lifee,sdg3_fertility,sdg3_births,sdg3_vac,sdg3_uhc,sdg3_swb,sdg4_primary,sdg4_schlyrs,sdg4_literacy,sdg5_familypl,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg6_safesan,Population using at least basic sanitation services (%),sdg6_safewat,sdg6_water,sdg6_freshwat,sdg6_scarcew,sdg7_elecac,sdg7_cleanfuel,sdg7_co2twh,sdg8_adjgrowth,sdg8_slavery,sdg8_accounts,sdg8_unemp,sdg9_intuse,sdg9_mobuse,sdg9_infrqual,sdg9_lpi,sdg9_qs,sdg9_articles,sdg9_rdex,sdg10_adjgini,sdg11_pm25,sdg11_pipedwat,sdg11_transport,sdg12_msw,sdg12_ewaste,sdg6_wastewat,sdg12_so2prod,sdg12_so2import,sdg12_prodnitro,sdg12_reacnitro,sdg13_co2pc,sdg13_co2import,sdg13_ccvm,sdg13_co2export,sdg14_cpma,sdg14_biodiv,sdg14_cleanwat,sdg14_fish,sdg14_fishstocks,sdg14_trawl,sdg15_cpta,sdg15_cpfa,sdg15_redlist,sdg15_forchg,sdg15_biofrwter,sdg16_homicides,sdg16_prison,sdg16_safe,sdg16_goveff,sdg16_prs,sdg16_u5reg,sdg16_cpi,sdg16_clabor,sdg16_weaponsexp,sdg17_govex,sdg17_govspd,sdg17_govrev,sdg17_cohaven,sdg1_oecdpov,sdg3_incomeg,sdg3_region,sdg3_smoke,sdg4_pisa,sdg4_resil,sdg4_science,sdg4_socioec,sdg4_tertiary,sdg5_paygap,sdg7_ren,sdg8_empop,sdg8_yneet,sdg9_netacc,sdg9_patents,sdg9_rdres,sdg9_womensci,sdg10_elder,sdg10_palma,sdg11_rentover,sdg12_mswrecycl,sdg13_ecr,sdg17_secrecy
Maldives,2.5118783821303,8.5,20.2999992370605,10.1999998092651,8.6,2.4459,,68.0,4.8,8.5,49.0,0.003,12.43,36.17,3.3,78.5,6.4954,95.5,99.0,73.01,,98.21212,6.2,99.26838,35.0,98.41269841269842,52.20736189548265,5.9,,95.86882,,97.88198,15.67,48.09432535691481,100.0,99.498953204602,,-1.106224271986754,,,4.99499988555908,59.0925899654109,61.9364778051038,,2.567635,0.0,0.011455128624729988,,,29.05613639,94.3129234581761,,2.48,6.1,,0.8811841645580595,0.5140298044043196,18.48126569219811,108.31877709340544,3.26955985,1.616225832138424,,0.0,0.0,91.42,63.38,49.04,12.48,0.0024595,0.0,,0.85,1.074542890839164,12.32199334677061,0.85,416.05,,,,92.5,33.0,,0.0,17.88047987164673,,19.46368534873906,,,,,,,,,,,,,,,,,,,,,,,,
Mali,28.0956801816314,4.0,38.5,15.3000001907349,8.6,1.6075,0.853193153381236,587.0,35.7,110.6,56.0,0.549,24.43,227.73999999999998,25.3,58.2,171.0826,58.6,68.0,44.854,4.7,56.91351,2.3,49.36653,64.4,56.666666666666664,73.60957570549988,8.8,,31.26833,,74.26805,5.82,0.5131998326452154,27.293140411377,1.99999809265137,,-5.344458988302591,50.0,35.4166793823242,7.91099977493286,11.1121864890589,23.1773424788455,2.71579051,2.299231,0.0,0.004851391540806955,0.58348,36.744728684425354,44.0063041,79.10194033331254,45.0,0.65,0.6,0.0,0.8166668856156837,0.7087551343951943,,,0.083228663,0.07891164098845807,0.16,0.0,,,,,,,33.77,43.72,0.98,10.653342057763068,0.4089316901041965,10.82,30.49,57.99999999999999,3.3894863606000003,3.6426903403333335,87.2,31.0,55.8,0.0,10.60145648900818,,15.375727120410884,0.0,,,,,,,,,,,,,,,,,,,,,,,
Malta,0.0595651977873072,2.5,2.58,0.7,28.9,4.7449,0.8682304372922438,9.0,4.6,6.8,13.0,0.158,10.46,16.16,5.5,81.7,16.8016,99.9,93.0,77.726,6.7,97.5698,11.3,98.88194,5.599999999999994,93.96551724137932,63.500619851865416,11.9,93.0307,,99.94286,,44.36,13.446229061519862,100.0,100.0,1.3400791646984087,1.9993925497038947,,97.3629150390625,4.25600004196167,77.2893948185413,71.9274178897993,4.17305994,2.942857,0.0,0.7462234664455634,0.76923,,15.67337266,100.0,56.00000000000001,1.78,14.6,100.0,32.05927346166074,11.636327551736384,47.087938767895515,255.2410079768304,5.491524789,-0.6224142462286988,,0.0020726494365592395,97.9941716327225,92.29,46.15,45.02,12.45,93.6425627,90.42,,0.88,10.295694392083535,15.49037783584407,0.96,134.95,77.0,3.9943849564000002,5.093721708,100.0,56.0,0.0,1.1698533471843968,17.74083878711182,0.22,,0.0,,,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,,,,,52.9,,,,16.4,35.4,422.0,0.108,,,,,,90.1,71.0,44.474,,77.0831,,98.45878,,96.39639639639638,,9.1,,86.89305,,78.16134,,,90.0197906494141,41.2976324558258,,-4.200895591674897,,,,29.7877793626081,0.0,,,0.0,0.02449779519843214,,,11.91659108,15.05,,,5.5,0.0,6.694171760618464,-1.0461513958456736,,,1.941018564,,,,6.80134836,89.9,69.07,74.9,1.099890011,,32.08,,0.84,,,4.68,66.17,,,,95.9,,,0.0,,,17.791911377963466,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,6.2121568400284595,5.3,22.0,11.6000003814697,12.7,1.2216,,602.0,33.7,81.4,102.0,0.142,18.46,123.87,24.2,63.1,80.5032,65.1,70.0,51.076,4.7,70.8707,4.3,56.12243,64.8,61.11111111111111,45.773954088623306,25.2,,44.62062,,69.60768,15.86,5.484989837108582,38.8,44.7390258312225,,-4.308586227249925,0.0,20.8725070953369,10.1829996109009,18.0,29.3369383713344,1.516202688,1.542857,0.0,0.004580310986840789,,32.411354780197144,85.08515449,63.04646258503408,31.0,0.5,0.9,0.0,0.8166668856156836,0.7087551343951942,18.322424386686638,-322.6349114575021,0.666822428,0.12859607088669212,0.251,0.0,64.418807,93.8,62.1,17.13,15.71,23.0470258,14.62,,0.98,103.68794454003995,2.024565649917094,10.22,44.54,46.0,2.4649928094000004,2.7195178670000004,65.6,28.0,37.6,0.0,6.5645948313024896,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,0.203357697863227,5.2,,,10.8,3.455,1.1530646982248793,53.0,8.4,13.7,22.0,0.057,22.53,19.560000000000002,12.9,74.6,26.9298,99.8,92.0,65.412,6.2,94.94084,9.1,98.13035,13.900000000000006,92.63157894736842,62.054935898222666,11.6,,93.14913,,99.86522,26.35,42.413160518945006,99.1661758422852,99.2761231958866,1.3884124828493827,0.3437763859642784,100.0,89.842529296875,7.16099977493286,52.1913259356523,51.5635448590163,4.492791176,,0.0,0.12360038411196293,0.17755,49.097394943237305,14.95404587,99.91618328874128,71.0,2.3,9.3,8.4,28.094895799171287,-0.05047956656819207,37.46214797126169,226.0422823813172,3.353110472,3.7153894204264253,,0.04596764624886771,7.125596725,93.33,63.63,40.44,28.86,6.5183328,25.73,,0.4,4.280848166134477,26.108969805514104,2.71,176.03,66.0,4.1038112642,4.732268969333333,,50.0,,0.0,9.72727449458374,,18.1461938716072,0.0,,,,,,,,,,,,,,,,,,,,,,,
Mexico,2.89422721085703,4.2,13.6000003814697,1.60000002384186,28.9,3.7488,0.8547065453782562,38.0,7.8,14.6,22.0,0.121,15.18,31.36,11.8,76.7,61.4052,95.6,96.0,60.717,6.4,95.47095,8.6,98.94471,12.599999999999994,95.34883720930232,55.863490726510975,42.6,,45.16063,,42.61278,24.07,8.584180465574855,99.172928,86.1614271998405,1.5002716965838976,-3.037319410150145,80.0,36.9319190979004,,59.5404459967255,58.8601513419788,4.070586205,2.890923,23.53333333333333,0.11391996088957616,0.55238,57.829415798187256,20.23982419,97.76177094008358,60.0,,8.2,45.6318,16.034873164895163,-1.3375454574494738,27.761760526816033,34.395178017517864,3.866241113,0.564702114858449,0.042,980.7020962040424,77.6176731833333,91.96,63.61,26.17,34.36265176,12.3706093,31.03,9.22,0.68,5.827801511854957,1.3122790978213732,16.35,174.34,40.0,2.8819427967999998,4.012538592333333,95.0,29.0,12.4,0.0,11.60990093036011,,13.942463072273913,0.0,16.7,,4.310000000000002,7.6,415.6666666666667,12.835168060487497,47.76806968583974,10.940160380140417,16.818605,16.492248062,9.2152134550018,61.12864,21.765724,,0.14597183180767262,0.76678098754973,29.19847550670754,25.6,2.54,7.72,1.1781488,0.25,54.37499999999999
"Micronesia, Fed. Sts.",28.0501463543186,,,,,,,100.0,17.2,33.3,177.0,0.69,25.88,57.63,2.0,69.4,14.8504,100.0,69.0,45.406,,84.00917,,,,,,0.0,,68.41093,,88.35246,,,71.6941604614258,24.8439967632294,,-6.435554396252023,,,,,0.0,,,0.0,0.04117472446448919,,,8.058593607,41.8815,,,5.4,,6.694171760618464,-1.0461513958456736,,,1.445435754,,,,0.0,91.27,67.62,83.02,92.30923092,,0.0,,0.69,1.2421403243291427,,4.67,126.87,,,,,,,0.0,,,6.046613837832333,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,0.05609509416386051,8.5,6.40000009536743,1.89999997615814,18.9,3.1967,0.7164145586712217,23.0,11.9,15.9,101.0,0.066,23.09,93.28,10.7,72.1,22.6952,99.7,88.0,64.486,5.3,86.85478,11.9,99.45616,15.5,101.69491525423729,86.14009979757259,22.8,,78.39894,,,13.22,1.9356201006348,100.0,93.4812769293785,1.3193892193878263,-1.693134657704852,80.0,43.7856521606445,4.4539999961853,70.9999991066624,47.2798358856323,3.328729868,2.352941,0.0,0.07276564633826714,0.36967,30.119794607162476,20.5543623,87.57664726731366,61.0,,1.8,21.0,,1.5340098518280547,1.5667214316441753,-150.396289135516,1.386829142,0.0070283318709443154,0.04,0.03105134713759734,,,,,,,23.61,10.77,0.97,1.5667786496241751,0.7157732923610836,3.19,179.68,42.0,2.8096424576,3.384189446666667,99.6,31.0,16.3,0.0,17.79149588470215,,19.427704571819508,0.0,,,,,,,,,,,,,,,,,,,,,,,
Monaco,,1.17,2.58,0.7,,,,,1.8,3.4,0.0,,,8.57,,,,,99.0,,,,,,,,,20.8,100.0,,100.0,,,,100.0,100.0,,,,,,95.2081779700534,75.0487025637029,,,0.0,1.0311956154705317,0.03752,,,100.0,,,,100.0,,,,,,1.53761294439548,,,,86.33,24.49,44.85,,,,,0.75,0.0,53.722919150362586,2.91,90.11,,,,100.0,,0.0,0.0,5.35963300648499,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,0.18697554458081,19.6,10.8000001907349,1.0,20.6,1.2794,1.0462790489428462,44.0,9.7,17.9,183.0,0.006,29.93,254.02,20.8,68.8,24.2296,98.9,98.0,59.571,5.3,97.82017,9.8,98.46025,19.0,105.26315789473684,79.62877641246389,17.1,,59.22153,,83.21989,2.43,1.4072857687903897,85.5676956176758,31.9201827049255,3.3056547813928763,1.0902154976145355,80.0,92.9711685180664,6.95900011062622,22.2657705007562,80.2764948645669,3.258268118,2.051282,0.0,0.0370945610719172,0.15501,37.067073583602905,23.59317989,34.7720465695752,56.00000000000001,0.66,1.8,3.3,24.05146237620352,-1.9124907438837742,40.4945940218817,-751.6693124397187,7.127326348,0.1429715846135644,0.119,16845.15721343906,,,,,,,41.98,39.09,0.95,9.717935537549009,2.1771821865059677,7.23,184.89,49.0,3.09657135,3.5108158586666662,99.3,36.0,17.3,0.0,9.054212174925539,,11.348854207788095,0.0,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,0.0186829330608074,2.5,9.39999961853027,2.79999995231628,23.3,3.2617,1.0903243971803782,7.0,2.4,3.8,16.0,0.004,21.99,85.66999999999999,10.3,76.1,12.1036,99.0,47.0,69.798,5.6,93.68344,11.3,99.21182,34.599999999999994,89.16666666666666,76.58651423821607,23.5,,95.90869,,,,5.31516965350261,100.0,74.1577953100204,0.8149540258449304,-0.7940772767821375,80.0,68.3617935180664,16.0189990997314,69.8816468416779,59.974229059122,3.634852409,2.068271,0.0,0.4101079356999117,0.38019,40.67169725894928,23.35266451,94.13957153807314,45.0,,7.1,18.48,,-10.852231885044032,,329.29335558451186,3.55607179,2.07396994204993,0.08,71.18174485272515,0.0,92.88,60.17,44.97,,52.80598079999999,2.07,0.0,0.81,2.052768529835305,41.19219839413031,2.72,180.73,71.0,3.6767826555999994,3.8626921176666666,99.4,46.0,12.5,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
Morocco,0.418421073668335,3.5,14.8999996185303,2.29999995231628,26.1,0.9362,0.8715598822265044,121.0,17.8,27.1,103.0,0.019,16.74,36.39,18.6,74.3,31.6776,73.6,99.0,58.992,5.3,94.49711,5.0,91.22096,12.700000000000003,59.374999999999986,33.6695606396623,20.5,,,,,49.04,3.0268123638033986,91.6,99.3837011512369,1.9642044129909622,-2.7072866483351734,50.0,28.6444606781006,9.33199977874756,58.271236420398,44.8365562554366,4.664927959,2.46142,16.45,0.11516071787265428,0.7142,41.17721617221832,22.99104134,94.14516833484987,54.0,1.46,3.7,26.0136,12.210596605657411,0.028308311676247058,,,1.744379974,0.5145275980701796,0.086,0.0019746127598589576,44.20446136,94.58,53.44,24.38,6.306190539,62.00048739999999,43.53,80.77,0.89,4.891505687307056,0.6974127283329603,1.05,221.07,74.0,3.7748949526000004,4.599541346,94.0,40.0,8.3,0.0,10.92955270328613,,23.296756135916386,0.0,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,66.4748112231034,26.6,43.0999984741211,6.09999990463257,7.2,0.8238,0.9230700078720798,489.0,27.1,71.3,551.0,3.552,22.9,108.67999999999999,33.1,57.6,138.9466,54.3,80.0,46.455,4.3,89.5663,3.5,67.14964,56.8,54.34782608695653,110.64630511399452,39.6,,23.56073,,47.25875,0.93,9.687452409906141,21.2199840545654,4.39252853393555,0.25781177855050197,-3.9325637992463567,50.0,41.6701049804688,25.0410003662109,17.5212390868424,32.7694995219476,2.484745741,2.238017,0.0,0.003489484165442341,0.33732,45.533597469329834,19.53856529,71.66491593595379,44.0,0.14,0.7,0.66,0.7707650036249268,0.25733884382697997,5.242358532711093,-40.70786042960913,0.309666607,0.1044133501462052,0.234,4095.142102607088,99.2001435,89.92,55.67,45.85,20.0179982,14.0749635,36.52,74.1,0.83,8.708509214352825,0.2534252406226706,3.39,57.1,51.0,2.7974159242,3.523959398,47.9,25.0,22.2,0.0,12.38112711040283,,20.09444338560844,0.0,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,10.0319378134331,16.9,35.0999984741211,7.90000009536743,5.8,3.6074,0.6655478485831279,178.0,24.5,50.8,361.0,0.169,24.45,209.94,19.5,66.6,29.04,60.2,90.0,51.089,4.2,99.54529,4.7,84.75116,22.799999999999997,100.0,64.20046241449155,10.2,,64.69647,,67.53664,3.7,0.11604561441648792,52.0,9.08467769622803,1.5746839179575423,1.1829678315810304,50.0,25.9922981262207,0.794000029563904,25.07330424,56.2962077327347,2.416774269556388,2.329592,0.0,0.002095103201134275,0.16203,,54.38812189,51.90617158288342,76.0,0.44,0.4,0.0,1.3921040628509644,0.38415082198393546,,,0.416600362,-0.037429500377017505,0.199,5902.992084304883,6.5634254,85.81,51.2,39.11,19.7480252,46.8515374,22.56,18.52,0.81,6.434710920777756,0.018602078098834116,2.42,113.24,75.0,2.8058206344859875,2.9557734591329208,81.3,30.0,9.3,0.0,,,6.4092536092722545,0.0,,,,,,,,,,,,,,,,,,,,,,,
Namibia,22.8105674903526,28.8,23.1000003814697,7.09999990463257,17.2,0.4531,1.0654476844819294,265.0,17.8,45.2,446.0,3.843,18.58,103.57000000000001,23.6,65.8,75.0032,88.2,85.0,56.005,4.4,89.65232,6.7,94.41944,21.599999999999994,106.15384615384616,89.73532948904483,41.3,,33.83677,,78.78721,0.93,1.2205001198370744,49.5637817382813,45.9094107151031,2.516455337862748,-1.5557104390802545,50.0,80.6334991455078,23.3349990844727,31.0333459383454,64.9827217907879,4.568369865,2.763889,0.0,0.043432445609633046,0.33695,66.39920175075531,21.44459626,97.0629492039424,54.0,0.5,5.0,6.25,37.293581624562435,-20.717506994869684,30.214657605362262,-183.67134636785798,1.583728667,2.651405776289477,0.18,0.08754325077729287,91.4297282833333,98.1,84.31,34.19,12.28,88.05131779999999,85.38,85.36,0.97,31.501532938637943,5.243771459303242,16.93,144.78,42.0,4.193187808999999,5.0178925193333335,87.1,51.0,,0.0,16.24290968867432,,29.475333312892026,0.0,,,,,,,,,,,,,,,,,,,,,,,
Nauru,,1.17,24.0,1.0,61.0,,,,22.2,34.6,112.0,,,,,,,97.4,91.0,,,84.19183,,,,,,10.5,,,,,,,99.2143936157227,,,7.890724189940452,,,,54.0,32.6077377280338,,,0.0,0.061690314620604564,,,,68.44059999999999,,,,,,,,,4.021851008,,,0.0,,80.34,50.73,93.54,18.32,,,,0.77,,,1.31,137.58,,,,82.6,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,5.58595286338033,8.1,37.4000015258789,11.3000001907349,4.1,2.6054,0.8020545517501356,258.0,21.1,34.5,154.0,0.042,21.79,185.32999999999998,17.3,69.2,62.0832,55.6,83.0,52.94,4.7,94.69564,4.1,84.75715,29.299999999999997,64.0,96.35423386917617,29.6,,46.12659,,,5.86,2.3597450576367773,84.9,26.0915637016296,1.6025453764672202,-3.712329213588107,50.0,45.3855743408203,2.73600006103516,19.688763836629,30.5353825553809,2.86577034,2.266667,0.0,0.018952639138611,0.30291,33.47198665142059,74.99780697,60.04587880407871,63.0,0.12,0.5,0.0,1.1394005014045618,0.45849163792999525,6.484221874576511,-46.04057447116209,0.283538526,0.07615082024540416,0.099,0.0,,,,,,,54.64,36.46,0.82,0.7789599769803721,0.37996015354324203,2.27,54.31,60.0,3.2382780552,3.988840898,58.1,31.0,37.4,0.0,9.77852611558533,,18.73515133392018,0.0,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,0.17254204988126398,2.5,2.58,0.7,20.4,7.7769,0.7496360169058442,7.0,2.5,3.8,5.9,0.04,11.05,12.15,3.6,81.9,4.084,,94.0,82.605,7.5,97.32553,11.9,,10.400000000000006,95.08196721311477,83.77370808685679,36.0,97.45623,,99.9551,,21.08,10.092843344763752,100.0,100.0,1.4960379925381324,-1.2167771840247663,100.0,99.6376190185547,,90.4109589041096,88.4011789963461,6.230635166,4.289743,67.63333333333333,1.7630198506769454,2.01329,29.426732659339905,14.63752206,100.0,68.0,,23.3,99.1018,3.824485661206848,20.77643098182855,47.738722388543295,223.56320602655163,9.920138075,-1.2241867466598784,0.221,5754.701556824766,95.732276705799,89.98,45.43,31.29,48.38516148,97.393332,90.75,90.44,0.94,3.3174517325941046,13.59796017519047,0.61,64.11,83.0,5.1670140265999995,6.2060511903333335,100.0,82.0,0.0,3.259724900340764,16.42667289466553,0.603251,,4.0,7.9,21.400000000000006,1.7000000000000028,19.0,508.0,30.68659769050857,18.544928311064787,12.524511927583056,35.999168,14.11468179,5.88946307882733,75.85,7.8377733,14.540000000000006,68.48147134604505,9.24210762835637,26.12282309807516,3.6999999999999997,1.14,9.3,1.5837672000000003,54.04,66.025
New Zealand,0.0139019234365555,2.5,2.58,0.7,30.8,8.3838,0.8904149840817318,11.0,3.0,5.4,7.3,0.04,10.41,0.27,6.1,81.6,20.6034,96.6,92.0,78.302,7.3,98.46376,12.5,,11.799999999999997,100.8,85.30003116428674,34.2,75.93175,,100.0,,2.75,7.121215175848651,100.0,100.0,0.7259261719066781,-0.26667041127393654,100.0,99.1784439086914,,88.470186347099,100.84034334635,4.760043144,3.549123,47.86666666666667,1.601580661654258,1.15236,,5.546610811,100.0,47.0,,19.0,70.192,14.345897972609752,10.915581785734918,43.855558290353144,-1223.4498640957845,7.686575825,-2.000079418330208,0.056,854.5711594893746,71.8481052148571,92.69,79.18,33.73,38.28213138,43.0609502,47.15,11.96,0.63,8.89945222668432,10.242230943732034,0.91,201.41,68.0,5.3739268304,6.283598582,100.0,89.0,0.0,0.6061009231951866,17.36641019841919,0.229554,,0.0,10.9,3.6999999999999886,3.9499999999999886,14.2,505.6666666666667,30.402645700533853,17.449254780284008,13.641552870220982,36.275139,7.7692307692,30.7891755544734,76.87572,11.323588,19.0,27.689723656971008,7.94122643111942,26.680480636090635,10.6,1.43,,,1.46,56.225
Nicaragua,3.22108121862388,17.0,23.0,1.5,23.7,1.768,1.0287366819271866,150.0,8.8,19.7,48.0,0.103,16.27,101.0,14.9,74.8,86.8736,88.0,98.0,65.412,6.5,96.95224,6.5,87.00925,7.200000000000003,106.25,59.93230095515785,45.7,,76.34919,,,1.35,4.421565878668664,81.853073,49.1546630859375,1.1578342093055725,-1.1323669207755653,80.0,30.8619918823242,4.42199993133545,24.5718339595365,23.4664698513544,3.510638237,2.49933,0.0,0.005788685656157276,0.10795,46.523112058639526,27.3819724,95.30362900997306,74.0,1.1,1.7,0.0,5.545538042732372,0.8752685223993725,12.245065370240956,-139.03354444667468,0.808520856,0.19911080075425536,0.097,0.00014287672810374324,52.8938532,80.79,64.89,26.19,35.04310666,21.7408493,73.74,65.81,0.85,14.310132284877897,1.846814269522697,11.49,175.74,62.0,2.7218357564,3.3837129273333333,84.7,26.0,14.5,0.0,11.06402519527588,,16.234761871710898,0.0,,,,,,,,,,,,,,,,,,,,,,,
Niger,40.994826958625005,11.3,43.0,18.7000007629395,5.5,0.5303,0.9559855676389647,553.0,25.7,91.3,93.0,0.201,17.82,191.65,28.4,61.8,194.009,39.7,67.0,43.11,4.6,63.79476,1.7,23.52378,53.9,47.82608695652175,74.43927194789815,17.0,,,,45.83538,3.75,4.8799988987458285,14.3096446990967,3.1278133392334,3.9777724378229005,-4.931729877940433,50.0,15.5232448577881,0.340999990701675,4.32275803028068,18.3277385120979,,2.222419,0.0,0.002713686222508629,0.0,33.97616147994995,62.74462018,89.79241592273684,50.0,0.49,0.2,0.0,0.8166668856156837,0.7087551343951944,34.7620091676464,-31.076381643635912,0.111073516,0.06078887225093459,0.413,0.0005312033240789318,,,,,,,42.75,45.32,0.94,56.626077916496655,0.3412015200437587,4.47,42.84,67.0,,,63.9,33.0,30.5,0.0,12.53070941058228,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,42.5538138735468,7.9,32.9000015258789,7.90000009536743,8.9,1.4436,0.8354087847882162,814.0,34.1,104.3,219.0,1.035,20.77,150.01,20.6,54.5,109.274,35.2,49.0,48.668,5.3,64.10465,6.0,66.38354,52.3,69.01408450704226,84.32904886942384,5.6,,32.60096,,,5.83,1.582250300375236,57.6521377563477,2.31612920761108,2.16020790813932,-4.151739862076845,80.0,39.6668586730957,7.04300022125244,25.67,23.2692734928677,2.3160824780000002,2.398846,18.5,0.020547381026168984,0.21939,59.78503227233887,37.95728931,13.52170365880556,59.0,0.56,1.3,0.16,0.7497327009049842,0.5795294016381001,,,0.545622113,0.24080059861223413,0.084,1011.3998779037961,,70.93,36.25,45.28,13.43,28.4947297,79.62,59.08,0.87,5.646204079073621,0.3458447925353385,9.79,31.9,59.0,2.8151345728000003,3.5713914233333335,29.8,27.0,24.7,0.0,,,1.4825336684568804,0.0,,,,,,,,,,,,,,,,,,,,,,,
Norway,0.268615627222687,2.5,2.58,0.7,23.1,4.6078,0.9006930035845073,5.0,1.5,2.6,6.1,0.048,9.62,6.31,3.3,81.8,5.6814,99.1,96.0,84.069,7.6,99.80598,12.7,,7.299999999999997,100.78740157480317,89.99287706681866,39.6,78.44541,,95.01598,,1.15,13.036377788897989,100.0,100.0,0.2579119789028505,-3.741765284623593,100.0,99.7451400756836,,97.2982036675068,111.381918718768,5.197991371,3.9545,50.98333333333333,2.0411654798547736,1.93301,26.67834758758545,9.07633792,100.0,62.0,,28.3,69.8607,4.289537311907093,34.233893822741024,56.4349597926752,311.83045069183794,9.270945132,-19.50795578216663,0.045,81827.51909090226,56.5077372417843,94.3,77.66,58.26,12.75,40.31581,54.71,58.27,0.94,4.463262057775706,20.966056255560247,0.56,79.7,93.0,4.9531400682,6.029956181666667,100.0,85.0,0.0,3.5082425204055308,16.76516290195068,0.992265,,0.0,8.1,17.400000000000006,1.5,12.0,504.3333333333333,26.46778398916793,18.70186909185659,8.203260355493306,43.016758,7.1246819338,57.7720015985381,74.0,9.4090204,15.050000000000011,17.110753361255917,11.0556717912147,26.62190184654883,4.3999999999999995,0.96,10.64,2.016028,51.03,51.575
Oman,0.147872052643037,6.2,14.1000003814697,7.5,27.0,5.6899,1.0046290133084306,17.0,5.2,10.7,9.0,0.066,17.75,35.57,25.0,76.6,7.854,99.1,99.0,75.803,6.9,94.95517,8.1,98.70356,45.3,90.58823529411765,34.55898647826747,1.2,,,88.5,,106.23,97.7156891929745,100.0,100.0,2.0880218312759076,,80.0,73.6024169921875,15.9989995956421,69.9291925745236,91.4628628613245,4.876968861,3.436481,18.5,0.1796706805925381,0.24647,,53.28119972,92.06743507046667,73.0,0.7,14.0,5.42,39.33698824066011,2.0395115333161815,29.168510427629037,23.217863518519103,15.44316719,-2.9018790394939966,0.04,10232.612539739055,15.1484433666667,92.94,64.49,60.48,5.720572057,0.35353429999999997,11.46,,0.89,49.98514214418797,6.044639902258738,1.06,33.27,,4.4240381242,5.243565559666667,,44.0,0.0,0.0,7.721219097362059,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,2.57350189325527,19.9,45.0,10.5,8.6,3.0642,0.9911934960095002,178.0,45.6,78.8,268.0,0.039,24.72,153.86,14.3,66.4,37.6912,52.1,61.0,43.825,5.8,77.77686,5.1,72.7954,33.7,56.92307692307692,30.142020729050135,20.6,,58.2514,,,102.5,1.4372115398346215,97.5348434448242,44.8446571826935,1.3963778998707779,-2.672612335781452,0.0,21.2932453155518,4.04400014877319,15.5145577897414,19.9028411890478,3.789005756,2.697275,29.849999999999998,0.047517778613879603,0.24554,42.42328107357025,64.95375677,55.42123381885062,61.0,0.84,1.4,0.1,4.976757377583052,0.40390155667443256,13.137627445795154,-66.70083188396542,0.896264105,-0.02347875640302688,0.118,5.024033255682261,75.2803552,78.0,46.41,73.17,39.3,23.9142048,40.27,38.9,0.86,0.9470051967827818,0.1267334347405818,7.81,42.43,59.0,3.4548615933999995,3.6027587256666664,33.6,32.0,,0.0005404111748687014,5.07826629512268,,9.188676788258544,0.0,,,,,,,,,,,,,,,,,,,,,,,
Palau,,,,,55.3,,,,8.4,15.9,123.0,,,,,,,100.0,96.0,,,99.05886,12.3,98.66444,,,,12.5,,,,99.57514,,,99.8103,58.3274632692337,,-0.29425532588926717,,,,,0.0,,,0.0,0.14416593033530206,,,,99.9476821192053,,,,,6.694171760618466,-1.0461513958456738,,,12.34270409,,,,45.877877485,88.27,74.79,87.05,3.77,,50.73,,0.75,1.5631473880250577,,3.11,341.28,,,,,,,0.0,,,19.193249729329708,,,,,,,,,,,,,,,,,,,,,,,,
Panama,0.610935846506959,9.3,19.1000003814697,1.20000004768372,22.7,2.5697,1.0815848938750796,94.0,9.6,16.4,55.0,0.369,13.68,28.93,10.7,77.8,82.8346,93.9,73.0,63.243,6.6,87.20925,9.9,97.63853,21.400000000000006,108.42105263157895,65.0360572472821,18.3,,76.86704,,95.00022,1.05,8.725236795251671,91.5969619750977,85.6209516525269,1.0655030028532093,1.7277631162401081,80.0,46.4942588806152,5.56199979782104,54.0,59.1795135443451,4.704954624,3.281587,0.0,0.03948817573304109,0.06309,53.99981141090393,13.19621425,97.74493064395305,64.0,1.21,8.2,13.32,8.530099880322886,4.912551629593081,23.507802038392636,4.886757898535705,2.254311363,0.8876042944215934,0.047,0.0005232374328030611,33.8936028,83.33,64.93,52.35,40.59,9.3086658,38.84,,0.73,5.636166269382923,7.519049074386148,11.38,453.31,52.0,3.2782065392,4.7940297130000005,95.6,37.0,2.5,0.0,10.689136720348511,,,4.0,,,,,,,,,,,,,,,,,,,,,,,
