country,rank,sdg1_wpc,sdg2_undernsh,sdg2_stunting,sdg2_wasting,sdg2_obesity,sdg2_crlyld,sdg2_snmi,sdg3_matmort,sdg3_neonat,sdg3_u5mort,sdg3_tb,sdg3_hiv,sdg3_ncds,sdg3_pollmort,sdg3_traffic,sdg3_lifee,sdg3_fertility,sdg3_births,sdg3_vac,sdg3_uhc,sdg3_swb,sdg4_primary,sdg4_schlyrs,sdg4_literacy,sdg5_familypl,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg6_safesan,Population using at least basic sanitation services (%),sdg6_safewat,sdg6_water,sdg6_freshwat,sdg6_scarcew,sdg7_elecac,sdg7_cleanfuel,sdg7_co2twh,sdg8_adjgrowth,sdg8_slavery,sdg8_accounts,sdg8_unemp,sdg9_intuse,sdg9_mobuse,sdg9_infrqual,sdg9_lpi,sdg9_qs,sdg9_articles,sdg9_rdex,sdg10_adjgini,sdg11_pm25,sdg11_pipedwat,sdg11_transport,sdg12_msw,sdg12_ewaste,sdg6_wastewat,sdg12_so2prod,sdg12_so2import,sdg12_prodnitro,sdg12_reacnitro,sdg13_co2pc,sdg13_co2import,sdg13_ccvm,sdg13_co2export,sdg14_cpma,sdg14_biodiv,sdg14_cleanwat,sdg14_fish,sdg14_fishstocks,sdg14_trawl,sdg15_cpta,sdg15_cpfa,sdg15_redlist,sdg15_forchg,sdg15_biofrwter,sdg16_homicides,sdg16_prison,sdg16_safe,sdg16_goveff,sdg16_prs,sdg16_u5reg,sdg16_cpi,sdg16_clabor,sdg16_weaponsexp,sdg17_govex,sdg17_govspd,sdg17_govrev,sdg17_cohaven,sdg1_oecdpov,sdg3_incomeg,sdg3_region,sdg3_smoke,sdg4_pisa,sdg4_resil,sdg4_science,sdg4_socioec,sdg4_tertiary,sdg5_paygap,sdg7_ren,sdg8_empop,sdg8_yneet,sdg9_netacc,sdg9_patents,sdg9_rdres,sdg9_womensci,sdg10_elder,sdg10_palma,sdg11_rentover,sdg12_mswrecycl,sdg13_ecr,sdg17_secrecy,sdg1_score,sdg2_score,sdg3_score,sdg4_score,sdg5_score,sdg6_score,sdg7_score,sdg8_score,sdg9_score,sdg10_score,sdg11_score,sdg12_score,sdg13_score,sdg14_score,sdg15_score,sdg16_score,sdg17_score,total_score
St. Kitts and Nevis,116,90.4454404922075,99.0,96.81517230545865,95.94713666648238,64.03904923599322,33.75504805637311,55.10943810279569,95.93588798820929,87.34,93.53374233128834,99.0,97.23566799601198,58.98720345075485,91.34229475615349,76.91889400921659,73.48214285714286,75.32891278560167,100.0,97.525,56.05432973440228,61.95294117647059,84.40846709058033,58.75,99.06773844209349,81.93802816901409,69.10649098566272,73.82112060587954,22.47960848287113,53.5333326979772,78.45531042041269,69.80053840481996,82.59815010875693,2.948826383047371,83.61337517557521,99.99999999999999,99.99999999999999,93.81461963545809,64.65563583024517,78.22,56.59033294887463,51.74869452018176,78.41193560715666,31.606854758024284,66.1418709795746,57.72698002499921,1.0,15.930414627211222,10.443789495396501,49.517352825326945,88.79718060356075,96.67532513268691,66.05714285714286,4.747779751332132,64.12099644128114,41.423084415999995,88.90621983256486,53.9896618337161,83.64150393889005,43.73262721698623,89.71831087615377,66.32374782956266,15.90992736077482,99.0,20.273339867013217,85.5089820359282,47.90369733447979,10.460710441334768,56.35934147571444,56.948591646717205,29.907999999999998,34.772859999999994,56.37288135593221,96.90501033391564,92.21340064034261,68.58483254912815,20.66747215801638,54.228571428571435,54.86763879696724,58.15813036227839,96.43884892086332,65.5975,99.0,99.0,28.330262522130646,5.24626208890353,53.19620054225216,91.08,32.45901639344261,63.47647058823527,71.40953271028039,31.751351351351367,25.939823008849544,13.103594723061997,27.97331865204105,39.34964411357628,11.167498895908617,68.8352576323526,17.757623656790297,30.77603085383503,36.31101285476435,65.87539254115283,1.819095206703933,17.11668538095558,47.575522134233225,73.25070422535211,45.38947368421052,69.80126582278481,64.11681854078556,10.628200537153088,50.72231046931404,61.45222844282505,74.11097406118385,78.31025716088936,44.97001061576391,63.23610117515601,58.91037394379848,77.89306082306209,53.05028450131682,35.78623097776437,56.052510244963194,80.33272860404384,57.607943936508,56.31603732072887,46.24244380019794,62.03443046603809,68.50477713509166,45.71500712452007,60.143896512329384
St. Lucia,154,66.81807130396948,71.71164896395612,96.95172403128052,82.86343645773275,69.4176570458404,27.16818631461964,53.13645150604894,95.71702284450996,80.08,90.49693251533742,98.75915492957746,98.28439680957129,58.218547807332854,90.55828619477144,60.677419354838705,74.95535714285714,78.06003326405903,98.5794701986755,95.05,55.44421091882913,67.7764705882353,86.76911516878152,66.17500000000001,99.0204573918533,77.70422535211269,70.62836942112239,70.79750203888946,27.970636215334423,53.5333326979772,90.31330565680038,67.37187736852343,97.8589791919797,1.5437700932210225,93.58934200987869,98.09590921643377,99.87438329661569,94.21918540538842,49.32356402522298,84.16,70.46093675875127,24.193216641271334,48.09057369998306,16.07418551356455,54.9877386333437,52.10648480089651,1.0,2.0314672394552984,15.487769787545242,54.91884674026032,88.93183506770588,99.72919618407933,68.11428571428573,24.090586145648302,64.82562277580071,22.5291142,90.25781508509192,53.9896618337161,80.75552245501656,44.310167669504885,94.06359549510461,67.87658474113375,11.786924939467314,98.99725271977246,21.892108692497974,60.841317365269475,46.995700773860705,24.124865446716896,52.78745200435238,46.78532437975643,46.589499999999994,50.5297,76.5084745762712,97.43154772293799,94.89700625901999,79.53611956822584,54.79558468165581,53.2,37.31290542558677,49.46517959830264,91.86022610483043,57.925,92.08064516129032,99.0,39.199979208506896,5.0843846029037945,53.50363993380576,91.08,35.380327868852454,65.01176470588231,74.57383177570095,14.181081081081095,33.474336283185835,15.987687890155115,35.62559956409333,37.423570831109615,17.900103530194837,75.98245317601399,19.876858120652706,26.40419085383503,34.77585822382554,78.56375,2.171365049348612,24.65218213643439,50.00749271414398,81.57042253521126,59.39999999999999,46.57296564195299,55.20400492630811,17.22820053715309,48.720866425992725,51.09919958641096,66.87485071991306,76.2602341253682,49.04698383242169,64.61663724069459,60.96281731691148,78.01658400977264,48.21962775048436,31.379364506792307,65.29642309182385,75.83707065200599,59.061911555869514,57.99051168652625,42.23779477707564,73.19124571164583,68.35285117109909,47.51777403424184,59.68000216322485
St. Vincent and the Grenadines,98,93.2131004609666,90.67386383423298,88.8064138139003,87.13744529102527,62.69439728353141,99.99999999999999,54.80795171924292,95.93588798820929,77.66,87.99156441717791,98.20140845070422,96.34733300099701,41.70668583752696,88.89340314936554,70.02995391705069,69.0625,73.53426290995475,98.90728476821192,98.7625,47.821081713249384,59.23529411764706,91.106225116052,60.400000000000006,99.235285582891,84.54929577464787,72.95695549304723,63.49054520605614,21.995106035889073,49.756804476251276,86.34593635803631,60.90979698486801,94.15366712749585,1.4251293456091632,85.88701811362351,98.98378026215022,99.98989795963544,95.25840502093328,55.273944295407524,80.2,54.967250001993385,33.88487090635745,57.00454407582594,20.19015255416875,48.78894844454546,42.02267150409375,1.0,1.8178692729850217,3.791098651765456,57.33392613214149,88.70084538608421,98.12969719240009,65.28571428571429,70.68916518650089,61.23202846975089,10.5455998,96.17385321086,53.9896618337161,75.32390577474594,48.885111983282506,94.92718784241018,67.11375051475416,15.526392251815983,98.99994148677985,27.065466414411674,86.56287425149699,59.140154772141,25.912809472551125,45.46453321484963,17.440056926279198,43.233399999999996,37.91314,63.08474576271186,99.0,94.06215460681096,75.83697758095765,50.69875499054423,50.37142857142858,45.30366914223917,52.404711688229916,97.86330935251802,61.6375,94.52903225806452,99.0,29.462261223515405,3.6528956826573706,62.86986840873936,99.0,35.380327868852454,65.01176470588231,74.57383177570095,14.181081081081095,33.474336283185835,15.987687890155115,35.62559956409333,37.423570831109615,17.900103530194837,75.98245317601399,19.876858120652706,26.40419085383503,34.77585822382554,78.56375,2.171365049348612,24.65218213643439,50.00749271414398,81.57042253521126,59.39999999999999,46.57296564195299,55.20400492630811,17.22820053715309,48.720866425992725,64.29671416490953,80.6866786569888,73.99151987251524,48.89410109971021,63.79487113713086,55.574850315126305,78.5272353408429,47.58435238023649,30.000915854846493,66.10144955578424,74.67230562653789,65.92824734073777,58.75909452658266,43.59764917528827,67.45868807390457,69.73837595377579,48.74117834818097,60.3166236078949
Sudan,141,78.48753929384992,56.88664461083057,36.01551508100489,27.91189998973259,86.32665534804755,3.042475239060611,26.29495037501465,76.52984524686809,35.639999999999986,51.17024539877302,88.6056338028169,97.93893320039881,36.76024442846874,55.240062681547165,47.447004608294925,42.24999999999997,64.80651715390977,75.63245033112582,83.9125,35.56668757097577,28.17647058823529,34.984341510172904,18.325000000000003,55.734340034065504,23.197183098591566,44.18977614433679,25.445115136630037,50.257748776508976,23.049695618425165,30.306706508361724,61.01826762371043,49.681313716770525,4.561884240000921,98.61953675844215,42.862424975729745,22.062438357850738,94.34848562219454,59.22056720414799,1.0,10.34187933909677,53.591474609801075,29.21660769616851,11.033168118983768,29.74026709045549,30.809132767509276,1.0,1.3588266779588696,7.925303305893604,67.09918259682894,54.58061840194874,64.79110544148857,33.142857142857146,86.69094138543517,95.47686832740213,1.0,98.61562777591739,52.89518281404483,90.8288460750679,49.38606724937438,98.42270609656094,70.61746910152732,54.93462469733656,98.88926720123756,87.61462909663065,53.79341317365268,42.21453138435082,30.41227125941873,60.22466960578226,96.95085904585154,25.75,1.0,91.61016949152543,97.8562729068737,98.99809712564478,93.33711597010794,93.23375446522378,70.42857142857143,46.291364829872364,40.58795631536732,66.72867420349435,9.6625,54.82258064516129,98.64849335857073,31.967535244491238,3.211963282183403,36.482931632159044,99.0,32.45901639344261,60.088235294117624,71.40953271028039,31.751351351351367,25.939823008849544,13.103594723061997,27.97331865204105,39.349644113576275,11.167498895908617,68.8352576323526,17.757623656790297,30.77603085383503,36.31101285476435,76.9859375,1.819095206703933,17.11668538095558,47.57552213423322,73.25070422535211,45.38947368421052,65.71952983725137,62.84769086547651,10.628200537153088,50.72231046931404,55.473277843646265,39.41302344061514,57.81915966865668,28.322195117209485,42.385016157683985,38.31962920938728,44.257743153141334,31.87349414360754,23.143685988987475,61.913120168797185,54.558527705886455,76.67731778467405,66.69845352676309,61.86839559428111,63.042907904808786,63.74900124626325,44.276948125629545,49.36608240483293
Suriname,136,75.66299104867981,87.39857217482152,86.19827529724229,77.193833332017,58.15619694397284,18.148248110108327,44.648521461453676,87.9108327192336,77.0,85.41027607361963,95.70422535211267,93.91674975074775,54.0549964054637,88.60204861641951,60.90552995391705,64.34821428571425,75.28937873020494,89.0728476821192,90.1,49.980660689164225,70.88235294117648,90.30697175793969,57.92500000000001,96.98104979560969,71.2394366197183,66.26559226430294,54.72271068197734,42.18270799347472,40.61020473933889,77.85971493228448,61.705380635088,93.58350764833833,1.0365048454190338,95.70775251203904,99.99999999999999,90.73971385787286,95.48036620760847,45.2476385719541,80.2,46.19777279868921,70.3848349902881,46.75121390735894,19.401053417120593,48.08451841193538,33.124624965096686,1.0,2.4938784233842863,9.388750492227494,62.90401662913839,84.67828335208343,75.77884884338897,84.57142857142857,76.66785079928951,69.75800711743773,1.0099,96.18829971710544,55.97897640489175,82.75864005308195,45.66165853422957,91.1689373165764,69.47428846796412,61.40677966101695,98.99999947367259,74.50355810530831,94.76347305389223,76.56233877901977,16.156081808396124,69.45857385537863,76.09840159918477,51.6781,49.906,100.0,98.1188459007096,95.22446372221454,89.4735676722945,75.52546490859424,56.28571428571429,33.53096722099219,27.3229996272319,98.8807810894142,40.6,91.7258064516129,99.0,44.693233483098105,10.311224795834582,51.09289761009498,99.0,36.19180327868851,60.98823529411762,75.66560747663553,31.751351351351353,31.955752212389392,11.031286118012812,33.94349498235649,35.140474979176076,16.623191189537074,70.26237625552953,18.768861250261907,31.893541707670057,40.34123155438755,79.299375,2.1060326614983014,21.26821370958514,53.45805787270088,77.57323943661973,52.105263157894726,50.001265822784816,48.63270498339768,14.923813786929276,56.49790613718407,55.92739716368416,61.95727455326928,73.62254748952927,46.73840262937765,60.93456476300056,53.07328075892968,76.2472353289358,52.377503270498174,28.761428987355245,64.19417307455095,73.75745664742145,67.94944822991908,67.19476374123187,67.9237378668633,78.98548192458483,68.03836680620603,52.319052405242346,60.99645084099886
Swaziland,181,47.397439407049646,67.22967090370886,57.693102857488185,90.2775333328068,74.79626485568761,4.869337957817862,35.552497918206186,70.83935151068533,53.24,47.14647239263804,48.54929577464789,37.199027916251254,38.89539899352984,53.2232839015441,46.76267281105991,26.928571428571416,59.01275431983672,87.21523178807946,87.625,41.30039492194783,43.70588235294119,65.25968689505962,45.550000000000004,91.58859708285792,80.74647887323943,59.08219178082193,54.21470038200072,11.01305057096248,38.96059248632836,55.279880087489296,48.600546314570806,60.35877433075877,2.2301372388601455,98.96315376700895,63.705714594383686,34.64370953270445,92.70812201455661,51.50773897849017,50.5,24.429989085773506,4.748840636013455,29.79456724496114,5.900621979250619,45.77400049900611,43.17742444487338,1.0,1.9007002859379645,8.9718028652328,5.0515905289238106,81.68828758841585,92.38777825100775,65.28571428571428,91.6145648312611,85.61209964412811,4.663,97.39475073812606,53.48675148065239,82.8323252658288,45.63739631618607,97.07093136895244,66.66514681779779,87.05569007263924,99.0,71.75802800536415,81.85329341317367,58.77695614789339,39.558019375672764,84.00940421414012,70.77963296776093,57.826,57.360699999999994,71.47457627118644,81.45063617009785,96.43251494755994,91.77525601992804,63.211572809413745,33.14285714285715,40.454919763568235,37.97114814886983,52.68756423432683,38.125,86.04838709677419,99.0,64.1427989711951,9.766484421478054,76.19606460732479,99.0,19.79999999999999,50.71764705882351,69.00392523364488,30.681081081081082,30.086725663716823,22.854230262020188,34.807948222138236,48.044390225521866,16.88063083374547,64.53533690215741,24.334939909957924,33.025379623733734,37.56923046330825,76.9859375,1.7544710630826867,14.134040005368453,42.06535073365732,60.469014084507045,39.136842105263156,65.46889692585896,66.04082682681779,8.772873769024173,49.30700361010827,33.59871970352482,55.06973463761924,52.47329361678132,44.38402614813252,53.9183517018364,44.150869175002335,53.84812151290066,33.63019646455319,24.678083329215497,34.885815572898004,76.2076692627492,74.65981644328576,71.71292840568273,67.78922235400084,72.90888547776885,60.268522801748674,59.682470322021246,52.981586600528466
Sweden,13,98.53681547167227,96.70729583841198,96.81517230545865,95.94713666648238,67.90492359932088,22.199345407471636,72.46611298381825,98.92704495210022,96.8,98.39263803680981,97.96056338028168,98.35842472582253,96.01078360891445,99.0,96.94700460829493,96.16964285714286,96.45123903974033,98.73245033112582,97.525,95.21100357633179,90.29411764705883,99.14415639298295,90.92500000000001,99.55735699280116,88.98591549295774,71.16281158769367,80.1676045245858,71.41435562805874,80.9085465851906,90.30360607087218,89.00490458727626,95.6425339528168,1.109514536257101,93.735147693119,99.99999999999999,99.99999999999999,98.45629152575613,61.63742972082786,100.0,99.81447128199999,84.52071171000742,91.34448636813468,49.02111007403543,80.33880606863433,94.76741558083796,71.66858168761223,80.78504567512749,76.7144682067918,97.02183485031725,96.3361009762976,100.0,73.0,73.71367673179395,21.491103202846986,87.13,97.16469166047983,36.757942230092894,70.01085429844073,36.007766600341235,89.32728008025228,69.1182554628996,5.554479418886199,98.99517438410463,58.05595951517327,82.61077844311379,56.472914875322445,91.99569429494079,53.74682742285362,18.43240336553437,58.6675,62.25129999999999,100.0,86.87734175655652,94.487964492515,98.17796844727373,92.31193528052111,75.57142857142857,76.84927502276139,86.8152260693813,100.00000000000001,93.8125,99.0,56.14891257985047,81.74205339864298,75.6624006214692,37.55876856558553,99.0,68.97540983606558,52.94117647058824,84.19626168224305,82.94594594594595,71.08849557522132,33.54569874974169,66.36508578536453,54.97604226670957,62.038091704191565,69.18556706265065,68.3214868801932,73.49493487698987,86.34025310414694,30.390624999999993,47.11752371260561,82.12047621975067,56.31830144041143,79.7112676056338,89.73684210526315,74.0262206148282,68.7716608879841,65.8478066248881,88.56389891696749,83.75611265386893,75.33999780016063,92.75666452131769,72.20499093337659,76.18325085918931,76.83346477507598,91.69444460148732,84.30130011566202,69.14425818490379,88.82331485373807,85.84058039778145,57.70252794456854,65.76859919420615,60.219096319489715,80.4568212498143,86.52080510791296,76.50542430053304,78.09004745261248
Switzerland,19,98.97691324114255,96.70729583841198,96.81517230545865,95.94713666648238,69.75382003395586,20.967734450374316,64.68013323253658,98.85408990420044,93.94,97.48159509202453,98.0112676056338,97.88958125623131,97.39863407620417,95.90861489068949,95.35023041474655,99.11607142857144,97.5663283478541,100.0,93.8125,100.0,94.17647058823529,90.62552903839088,100.0,99.54735035282863,92.66197183098592,68.20593607305935,74.9143516255964,53.48776508972268,97.48541318422528,91.69285867103568,75.62526796989744,96.4287419734778,1.2802507403523733,93.480191875708,99.99999999999999,99.99999999999999,96.99208384186657,64.81117631970893,100.0,98.42425439157456,71.3274170864624,90.82423271224663,40.12887180291646,100.0,92.27490034987642,80.5910233393178,99.99999999999999,69.83418262108796,79.60250203912074,89.99855003718031,100.0,98.71428571428572,53.667495559502655,7.046263345195726,97.05106225,98.2671931005293,23.18957597466381,58.06397265903684,24.105261399034347,89.69078276707604,69.32146475354472,1.2397094430992737,98.99862851433316,60.55022483768103,71.2616766467066,44.890283748925185,49.65812701829924,64.13074470623008,16.102160655437874,35.7985,60.300999999999995,98.32203389830508,97.32029716036014,88.08733940023993,98.59811790755604,89.50097184282413,88.42857142857143,93.94971192800219,99.99999999999999,100.00000000000001,95.05,99.0,56.62578675100761,66.55873414995898,30.7686158051812,43.67123371908552,39.599999999999994,63.29508196721311,52.94117647058819,89.74766355140187,41.91891891891893,80.43362831858406,45.70226364790406,74.43989444381558,34.78194876597733,62.27976622390705,58.708548066546186,31.083208417989912,81.94790159189583,84.27691969182393,71.8640625,100.00000000000001,48.78609508457851,22.844578036405935,61.11971830985915,83.36842105263156,86.55786618444846,30.78450958004092,43.32094897045658,-1.4210854715202004e-14,81.13599760417783,74.1452154212033,90.8301848556059,73.47629759892594,69.59571453718212,79.00625523781379,82.01882306496412,83.46461151357761,74.28617694967542,74.69688046720381,93.81767548397862,42.16061023114337,60.514306889701956,51.09886960221334,75.96583409178103,91.23923998421793,36.11971673484514,74.05436038966353
Syrian Arab Republic,126,95.65073020826625,81.53752394219048,54.279309711941025,48.84581666363909,55.80305602716468,6.790102951772651,42.701495775663695,94.25792188651437,80.74,87.30828220858896,96.33802816901408,74.151296111665,43.3080517613228,75.89974774499312,58.62442396313364,43.428571428571416,78.9443369023542,95.8476821192053,29.462500000000002,69.19034220918998,16.529411764705884,46.419453430544856,31.525,90.2313057575283,78.9718309859155,52.690557729941276,9.058630092848235,22.31810766721044,67.02075543010058,92.48575081133366,55.641623059199084,96.11809421383342,5.160411601350495,93.68700034775243,95.68950771276418,99.98989795963544,92.90100478200684,52.58032107570657,1.0,18.799032089184777,45.06367885758801,33.11617035959665,5.997191964146401,50.11548912642863,1.0,1.0,1.57557762475885,6.765470475726152,64.2764505038925,62.6649257885484,89.5546402905839,10.000000000000002,76.49200710479573,78.07259786476868,48.519999999999996,94.42141190722938,54.64268967596432,92.91817043780978,44.03127673301166,95.6088338777094,71.33289731826339,19.45762711864407,97.49003171872006,1.0,75.13473053892218,22.323731728288912,50.60064585575887,61.00764338361282,76.62355596003106,2.1088,5.257,93.28813559322035,84.17112748075746,98.73585880673797,97.19153058400221,91.88287980668207,20.28571428571429,34.89509361211143,52.67164168392807,95.93011305241522,7.187499999999998,91.90322580645162,99.0,23.51308404422558,3.586178210227692,48.29901500384691,99.0,21.90983606557376,65.01176470588231,70.11420560747663,27.827027027027036,25.180530973451322,13.398637180693239,26.959826342704936,43.471169280100355,15.309602648024491,74.43894995164608,18.759553425407375,23.51221030390739,29.70374092360468,75.22937499999999,1.9511521099427191,18.348997529701467,47.575522134233225,71.25211267605634,39.7157894736842,50.00126582278481,51.248963956339026,11.945837063563115,49.021083032490935,58.780283136920005,48.32621751206193,65.11668197703793,36.56194070163094,47.4956152855123,65.51909078050996,76.83499096995347,28.44316387499857,22.061358756775824,58.414784217877674,53.05520797547928,70.26101681141694,59.16704541938001,47.781717911102305,56.712184376143156,65.66085542570053,44.68387205815822,52.66460189690417
Tajikistan,53,95.78587675051637,49.129374891171864,55.47413861514134,55.82379166107216,78.66213921901527,13.778366693941354,44.89384396678192,96.88430361090641,56.54,67.87269938650307,88.22535211267606,98.66687437686939,36.475557153127255,21.571586913315997,63.4147465437788,58.75,80.28039991203917,89.40066225165562,96.28750000000001,50.26759775589416,61.17647058823529,96.74270438131416,75.25,99.8020161038294,57.29577464788733,56.07436399217221,52.84774584944993,31.685154975530182,30.98330193754366,95.19723468560633,43.9917026713829,89.20276512409825,3.7131465840083884,98.18781251729511,99.98938273162533,71.39741900945357,98.36455460905296,59.07442356210765,50.5,43.977030246531925,62.63653852834477,21.628355697932903,8.118741218128505,52.266269832629845,28.69533860427986,1.0,1.206055151875912,3.5270256333327086,69.09656053309276,54.59830906201587,88.7180472034409,96.14285714285714,84.93250444049734,96.88612099644128,3.2275,94.80251376163953,56.07958951933778,97.23779664532802,48.1348520321527,97.74341739711153,70.20363890509417,50.380145278450364,98.34787715234731,33.94198809123804,75.83293413173654,51.01358555460017,39.17911733046286,78.45433280074197,65.74624920872334,21.780099999999997,35.2441,98.32203389830508,98.4637604948216,98.42594781143374,97.9130916136175,83.70352227358688,92.28571428571429,65.61333876181303,54.6196956792879,88.19732785200412,15.85,81.25806451612902,99.0,32.748535081895746,3.5418837793587663,49.65181634653693,99.0,40.57377049180327,52.782352941176455,70.11420560747668,38.0837837837838,36.56991150442478,24.088641748554117,37.40709176657931,43.593047528767435,14.297632038644377,74.77564081061473,14.302022958713877,32.75085591895804,38.83369367952504,80.74312499999999,2.087846146168142,21.94650360319509,67.37552213423322,76.87605633802818,61.94736842105264,81.77793851717902,62.84769086547651,14.14977618621307,53.15263537906134,68.17982362115981,49.62694250785398,66.28200546690812,53.4688806340142,54.53573605513087,52.07192335999066,71.01334482721143,47.9620903225779,26.235889365616014,69.30666176405786,80.30928798137325,77.27443832298188,66.16497098384329,57.36136785291715,70.44718844091209,75.3823061091281,47.618974117370556,59.31774768017752
Tanzania,172,55.63956330110304,45.336931917116495,41.81896603295271,70.21586041418205,88.41086587436332,6.491872549857724,43.30227640784157,70.18275607958732,52.58,57.54754601226994,62.61971830985915,79.72806580259223,64.83752695902228,63.46988228099679,27.373271889400925,35.47321428571428,39.56185597343831,60.33443708609273,88.8625,37.722910557806074,12.647058823529406,69.47598147648898,37.300000000000004,81.55974314630092,60.338028169014095,57.3842244807777,80.87773958826816,59.7862969004894,27.95443101975916,18.53164997651771,59.97005422513428,38.89144960246503,1.2832928108039594,98.63840313208804,12.376728425020342,1.0,91.35721437849176,53.90853290928075,50.5,43.68805425802901,91.61092206849122,14.10056785893538,4.476992465387255,40.97022739625132,49.66763615102217,3.6660682226211856,1.3739684206398879,13.27289795420878,62.33565247218412,80.06071154672773,56.08992142015719,62.71428571428573,96.01065719360568,97.94306049822065,2.4256,98.91757694582772,53.062869315155126,89.91929418326347,46.64642905592578,98.6141512087647,70.3399554304468,30.244552058111378,98.99913105137739,44.28383120673397,43.485029940119745,43.64746345657781,63.03336921420883,82.87497158582002,96.1845388201035,54.0739,36.016299999999994,49.66101694915254,91.76959821277507,98.9267282165157,92.82562967063382,91.31600651397352,62.71428571428572,54.36961584825713,46.123962296778856,25.114080164439876,34.4125,47.90322580645161,99.0,25.551921822661363,4.294386127076686,29.792371899151497,99.0,30.836065573770487,65.91176470588232,70.66934579439256,34.51621621621622,31.02123893805309,21.50089103489794,32.92907910869078,49.00441218164403,13.676157459288556,67.81825849759059,16.78579949587152,29.601211751085394,36.41761355051015,76.9859375,1.7083673044781886,16.327689595857912,56.977939337307795,73.29718309859155,45.157894736842096,51.91681735985534,59.44448110605722,12.391942703670546,49.20693140794221,43.23781443743676,49.262795532718975,54.35518063392946,42.05843791817054,65.24090952722798,35.38498296668117,30.379935574845906,50.954389089566085,25.41166292788271,60.26357676920592,62.6954340102565,77.42062404257936,62.11794649047416,62.25153403726065,66.08950867568866,61.53103400164673,41.56912225136635,51.67830625590092
Thailand,37,98.99999831692804,84.64043183005398,73.39655262926394,69.779737496742,85.72156196943973,12.50121514844351,38.51985661522024,97.75976418570376,84.25999999999999,91.33205521472392,77.19718309859155,95.81679960119641,70.5668583752696,76.80408194465679,31.25115207373271,74.07142857142858,72.67786205636307,99.56291390728475,100.0,70.62334954829743,63.117647058823536,84.90835248678445,54.625,97.60077537828099,95.83098591549296,63.832358837286975,68.58665785507216,8.752039151712887,30.126605379878203,94.68493801406528,38.28360693305914,97.94333400938154,1.66507265247802,97.14446471886689,99.99999999999999,75.60602355405213,93.258811174088,64.02031966759675,50.5,80.59232558147714,95.67724991076456,48.87246352015722,37.15110652054153,51.42965576685562,59.31760232526326,31.179892280071822,6.470101208379928,15.554182527330346,61.23700518602486,77.16626613829857,82.76844288096028,80.71428571428571,69.63410301953819,77.15658362989323,12.945637,94.49049772489428,53.926282223034875,77.33983703179594,45.03655378882661,89.01382706294503,71.38613456412094,51.818401937046,98.97636012474408,57.747241889815385,60.08383233532933,43.250214961306966,56.6275565123789,43.97771836098588,81.00843720031362,72.0226,44.1541,68.11864406779662,91.36794209666058,97.90197460740553,96.02241904234708,38.28474994746795,64.0,50.18142974349637,44.350129154320655,99.49126413155192,35.65,84.27419354838709,98.96286671979888,20.616145036266794,3.5418837793587663,40.39669966392241,99.0,41.38524590163934,52.782352941176455,73.27850467289724,23.36756756756758,49.01061946902657,36.428327996974176,52.9074945580649,46.24019519172227,22.601264858651582,72.01922330478746,21.99664390712684,37.89218523878438,45.1640285882898,76.9859375,2.2434349419527884,25.267042834340884,65.61675324084004,74.41267605633803,75.37894736842104,65.77323688969258,66.26215763156183,20.749776186213072,51.437111913357356,70.19262210928369,60.75989261486057,73.79232475398314,55.54025374243812,61.80425301287048,53.256236958247015,72.71536965881674,62.3076848311521,38.189833878703034,70.34287620359464,76.60555790580929,69.12085929279213,66.38889997501383,57.115833543355016,74.71305215437255,67.91300580970777,42.998368078581066,62.360742434011236
