Country,sdg1_wpc,sdg1_320pov,sdg1_oecdpov,sdg2_undernsh,sdg2_stunting,sdg2_wasting,sdg2_obesity,sdg2_crlyld,sdg2_snmi,sdg2_yieldgap,sdg2_trophic,sdg3_matmort,sdg3_neonat,sdg3_u5mort,sdg3_tb,sdg3_hiv,sdg3_ncds,sdg3_pollmort,sdg3_traffic,sdg3_lifee,sdg3_fertility,sdg3_births,sdg3_vac,sdg3_uhc,sdg3_swb,sdg3_region,sdg3_incomeg,sdg3_smoke,sdg4_primary,sdg4_second,sdg4_literacy,sdg4_earlyedu,sdg4_tertiary,sdg4_pisa,sdg4_socioec,sdg4_science,sdg4_resil,sdg5_familypl,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg5_paygap,sdg5_unpaid,sdg6_water,sdg6_sanita,sdg6_freshwat,sdg6_scarcew,sdg6_wastewat,sdg6_safewat,sdg6_safesan,sdg7_elecac,sdg7_cleanfuel,sdg7_co2twh,sdg7_ren,sdg8_adjgrowth,sdg8_slavery,sdg8_accounts,sdg8_unemp,sdg8_impacc,sdg8_empop,sdg8_yneet,sdg9_intuse,sdg9_mobuse,sdg9_lpi,sdg9_qs,sdg9_articles,sdg9_rdex,sdg9_rdres,sdg9_patents,sdg9_netacc,sdg9_womensci,sdg10_adjgini,sdg10_palma,sdg10_elder,sdg11_pm25,sdg11_pipedwat,sdg11_transport,sdg11_rentover,sdg12_msw,sdg12_ewaste,sdg12_so2prod,sdg12_so2import,sdg12_prodnitro,sdg12_reacnitro,sdg12_mswrecycl,sdg13_co2pc,sdg13_co2import,sdg13_co2export,sdg13_ecr,sdg14_cpma,sdg14_cleanwat,sdg14_fishstocks,sdg14_trawl,sdg15_cpta,sdg15_cpfa,sdg15_redlist,sdg15_forchg,sdg15_biofrwter,sdg16_homicides,sdg16_detain,sdg16_safe,sdg16_prs,sdg16_u5reg,sdg16_cpi,sdg16_clabor,sdg16_weaponsexp,sdg16_rsf,sdg16_prison,sdg17_govex,sdg17_oda,sdg17_govrev,sdg17_cohaven,sdg17_secrecy
Latvia,0.55,0.92,16.8,2.5,2.58,0.7,23.6,3.8284000000000002,0.7347604728129784,44.599438454820266,2.38260478141128,18.0,2.2,4.2,32.0,0.239,21.9,41.0,9.9,75.0,13.8282,99.9,96.0,81.863,5.977817554916502,3.3999999999999915,37.3,24.1,96.30354,96.21353,99.83543,97.1223373413086,41.608852,486.6666666666667,8.73758121160922,17.24860538691199,35.24137481677154,77.9,105.60000000000001,82.15485395242817,16.0,21.1,123.60000000000002,98.5955608150605,92.8639822985734,1.1,6.8875606618559235,71.14,81.9360712766857,78.3760120657515,100.0,95.28,1.2802043090777855,38.0980171666829,1.5320723361883435,3.8636210917364266,93.2224731445313,8.56900024414063,0.5633249765910533,70.1,13.85772,81.3158617001063,116.1244723,2.983,22.45,0.637797952835024,0.442900002002716,3.5563578923615,1.2364358649706446,49.73950000000001,26.995979322228603,35.85810363292694,1.38,32.7,13.426,96.00494456762749,65.40913091389643,5.49,1.03,11.0,2.3055681889414936,18.743464654543175,37.03079545264336,60.71292216315706,0.9279170350456442,3.455923025784941,0.6995899010788449,69.38341091842,,95.99477,53.95,54.4945505449455,61.223619799999994,97.25992,97.47718,0.98744,0.00012384226130737562,8.065552415957214,3.3623347249384365,0.31503742345202995,61.65916433340429,4.0482815106666665,100.0,58.0,0.0,0.0,19.63,221.261698541098,7.605,0.105476,,0,57.375
Morocco,0.19,5.1,,3.9,14.9,2.3,26.1,0.9362,0.8715598822265044,,2.18734960145434,121.0,14.4,23.3,99.0,0.03,12.4,49.0,18.6,76.0,31.6776,73.6,99.0,61.125,4.8967920282151685,,,,96.80065,64.8061,91.22096,,,,,,,74.8,69.23076923076923,33.65384635226536,20.5,,,82.9699953172099,83.466067685051,49.04,3.0268123638033986,26.0136,,,100.0,96.75,1.9799836369929826,,-2.463344573141572,2.445602730315399,28.6444606781006,9.28800010681152,0.10700520298914777,,,61.7622120123071,58.27873747,2.434603,22.45,0.11516071787265428,0.714540004730225,,,,,41.17721617221832,,,32.594,94.14516833484987,55.066176559692714,,1.46,3.7,12.210596605657411,0.028308311676247058,,,,1.5024044424001666,0.5145275980701796,0.0015426900092314465,,34.50201,52.84,6.30619053853626,62.00048739999999,43.00448,80.76722,0.88534,0.18065912349847674,0.6974127283329603,1.2383875309374204,0.4101081862261781,63.831521699745664,4.599541346,94.0,43.0,8.3,0.0,43.13,,7.77960169,,32.71183429597001,0,
Monaco,,,,1.17,2.58,0.7,,,,,,,1.7,3.3,0.0,,,,,,,,87.0,,,,,,,,,,,,,,,,,,33.3,,,100.0,100.0,,,100.0,,,100.0,100.0,,,,,,,2.0217285814417427,,,97.0529768369275,84.8688461,,0.0,1.0311956154705317,,,,,,,,,,100.0,,,,,,,,,,1.6857580716382246,1.53761294439548,,,,24.45,,,,,0.75259,,53.722919150362586,0.0,0.3548387096774194,,,100.0,,,0.0,,,2.71281829,,,0,
Moldova,0.03,0.42,,,6.4,1.9,18.9,3.1967,0.7164145586712217,,2.36142818554257,23.0,11.6,15.5,95.0,0.32,24.9,78.0,10.7,71.5,22.6952,99.7,88.0,72.601,5.3255303528556865,,,,86.50643,82.10988,99.45616,,,,,,,60.4,98.2905982905983,85.28702531981747,22.8,,,86.6933449669733,78.3989439784143,13.22,1.9356201006348,21.0,,,100.0,92.19,1.3200692770664697,,-0.5552824744093493,5.508897757489029,43.7856521606445,4.38500022888184,0.02348131867916634,,,76.1245198931608,59.98397517,2.019938,0.0,0.07276564633826714,0.331140011548996,,,,,30.119794607162476,,,16.251,87.57664726731366,60.74213848792822,,,1.8,,1.5340098518280547,1.5667214316441753,-150.396289135516,,1.4336359569692443,0.0070283318709443154,1.3644599557214616,,,,,,23.60845,10.7689,0.96823,0.0,0.7157732923610836,3.194151067129016,0.21224545578789122,42.11543660549693,3.384189446666667,99.6,33.0,16.3,0.0,30.01,,12.53904943,,32.242682999820445,0,
Madagascar,76.82,92.48,,43.1,49.2,15.2,5.3,3.9203,0.7779384628748909,,2.11896558213941,353.0,18.4,44.2,238.0,0.22,22.9,160.0,31.4,66.1,111.6784,44.3,58.0,41.598,4.070586853136673,,,,77.72212,36.55799,76.82916,,,,,,,49.6,109.8360655737705,93.64238437693965,19.2,,,50.6213902002365,9.69366814011379,5.76,10.321559232955725,0.0,,,22.9,0.91,,,-6.19253766511865,7.51170091710291,17.8678703308105,1.79700005054474,0.03858613327382652,,,9.8,12.97206453,2.159544,0.0,0.004129417718761025,0.0149800004437566,,,,,51.76007151603699,,,22.542,68.31894404659556,46.38822488502072,,0.8,0.5,0.6585113105400223,0.21007172456777906,,,,0.12733710280615224,0.09780702267587951,8.740129407413182e-06,,20.93517,57.26,14.16,13.564156900000002,24.25034,56.39263,0.79197,1.0641864266094798,0.40318955130115314,7.686764627206108,0.5355183296916728,40.555620371339096,3.220934232,83.0,25.0,22.9,0.0,26.2,,4.93330194,,7.998841615945756,0,
Maldives,1.49,8.83,,11.0,20.3,10.2,8.6,2.4459,,,2.54536500438297,68.0,4.5,7.9,39.0,0.003,13.4,26.0,3.3,78.4,6.4954,95.6,99.0,78.169,,,,,99.49878,103.92949,99.26838,,,,,,,42.7,96.875,52.52293983086296,5.9,,,97.8819798492644,95.8688180633174,15.67,48.09432535691481,,,,100.0,93.83,,,0.2893460293585982,,,4.96500015258789,1.1837228506135618,,,63.1856658848485,94.56924805,2.717922,0.0,0.011455128624729987,,,,,,38.4,,,7.796,94.3129234581761,,,2.48,6.9,0.8811841645580595,0.5140298044043196,18.48126569219811,108.31877709340544,,3.062493571101282,1.616225832138424,0.0,,0.0,45.35,12.48,0.0024595,0.0,,0.84349,,12.32199334677061,0.7549125937035257,,,,92.5,31.0,,0.0,37.95,,13.85988478,,25.651074615812597,0,
Mexico,1.63,11.69,16.7,3.8,12.4,1.0,28.9,3.7488,0.8547065453782562,,2.33130763016817,38.0,7.6,13.4,22.0,0.12,15.7,37.0,11.8,76.6,61.4052,97.7,96.0,70.477,6.410299350953745,3.700000000000003,,7.6,95.25063,91.62148,99.1162,99.41683959960938,22.555721,415.6666666666667,10.940160380140417,47.76806968583974,12.835168060487497,80.9,95.45454545454545,56.13367980743701,48.2,11.1,246.60000000000002,98.3104711547879,89.2183925478189,25.94,8.584180465574855,45.6318,42.6127841443715,45.1606282268995,100.0,85.35,1.5027816923463422,9.2152134550018,-2.7838145326315726,2.708265586656335,36.9319190979004,3.37100005149841,0.19036994205394336,61.12864,21.198429,63.8522490942939,62.7911079,2.846917,27.28333333333333,0.11391996088957616,0.500440001487732,0.81716153498842,0.14976612814317572,59.821363746,29.19847550670754,57.829415798187256,2.54,25.6,20.921,97.76177094008358,60.41846888060353,7.72,1.24,8.2,16.034873164895163,-1.3375454574494738,27.761760526816033,34.395178017517864,0.9070419400976959,3.8889631093665105,0.564702114858449,1512.1387073753097,0.25,79.96454,63.48,34.3626517629581,12.3706093,33.38524,9.21933,0.67601,0.23366002086307586,1.3122790978213732,19.263960096300945,0.4135454186933088,39.66555914035764,4.012538592333333,95.0,28.0,12.4,0.0,48.91,149.1723446115083,7.209,,19.805051394050853,0,54.37499999999999
Marshall Islands,,,,,,,52.9,,,,,,15.7,34.0,480.0,0.135,,,,,,90.1,80.0,49.315,,,,,77.0831,133.7799,98.45878,,,,,,,80.5,96.39639639639638,,9.1,,,78.161343996,86.893054335055,,,0.0,,,93.1380462646484,65.35,,,-4.122074762764933,,,,,,,38.701162619829,0.0,,0.0,0.02449779519843214,,,,,,,,,10.241,15.05,,,,,6.694171760618464,-1.0461513958456736,,,,2.7701353032073266,,,,12.3204,54.45,1.0998900109989,,25.37885,,0.83633,,,,0.114,,,95.9,,,0.0,,,,,32.539126129382375,0,
North Macedonia,3.35,8.59,,4.1,4.9,1.8,22.4,3.8588,0.8322139489097143,,2.2751295807397,8.0,10.5,13.7,13.0,0.02,20.3,82.0,8.1,75.9,16.5654,99.9,83.0,77.697,5.239834553465092,,,,91.71095,88.08188,98.6,,,,,,,22.3,89.8989898989899,63.09428786489069,38.3,,,96.774045924671,90.9112030081396,13.18,3.9609543120416255,1.2,,,100.0,65.63,1.3188529075722226,,0.08177365275179177,8.661375557909798,76.5687713623047,22.2959995269775,0.2095870121729489,,,76.3119794192063,60.78649744,2.473593,0.0,0.23212502750808903,0.426770001649857,,,,,45.663997530937195,,,29.727,98.34702670182544,51.555769967876806,,1.06,7.2,,-10.852231885044034,17.786589228084754,,,3.2529216233280125,0.6003340372623311,,,,,,,21.06032,86.04128,0.97088,4.380857768779105e-05,,1.5884514764175126,0.10213014298220018,71.49791551266591,4.018685037236872,99.7,37.0,12.5,0.0,32.43,,,,26.426658142048943,0,
Mali,37.38,69.81,,6.0,30.4,13.5,8.6,1.6075,0.853193153381236,,2.27586156598856,587.0,35.4,106.0,55.0,0.55,24.6,209.0,25.3,58.0,171.0826,43.7,61.0,46.568,4.415729305733762,,,,61.20683,29.65912,49.36653,,,,,,,46.0,56.666666666666664,73.79071296163848,8.8,,,74.2680495845625,31.2683340364895,5.82,0.5131998326452154,0.0,,,35.0694999694824,0.960000000000005,,,-4.172423158279483,3.565781866412546,35.4166793823242,8.00899982452393,0.03641438837658295,,,12.7206409600135,30.61571634,2.302539,0.0,0.004851391540806955,0.314610004425049,,,,,36.744728684425354,,,38.527,79.10194033331254,45.2587560797385,,0.65,0.7,0.8166668856156837,0.7087551343951943,,,,0.0750215186722725,0.07891164098845807,0.0,,,,,,33.77388,43.7186,0.98165,0.2844305499059653,0.4089316901041965,10.903175976970335,0.528,60.82091446170684,3.6426903403333335,87.2,32.0,55.8,0.0,36.15,,4.76048845,,17.390701784502824,0,
Malta,0.13,0.17,,2.5,2.58,0.7,28.9,4.7448999999999995,0.8682304372922438,,2.37488214789609,9.0,4.4,6.4,11.0,0.237,10.8,20.0,5.5,81.5,16.8016,99.8,91.0,89.608,6.909710821119484,,,,97.5698,99.80421,98.88194,,,,,,,74.8,94.82758620689656,63.68690561679525,11.9,,,100.0,99.9613567330935,44.36,13.446229061519862,100.0,,,100.0,100.0,1.3401499731318491,,3.079270831121973,,97.3629150390625,3.90300011634827,1.456850352070366,,,80.0713778398625,84.02381422,2.9,0.0,0.7462234664455634,0.612190008163452,,,,,29.4,,,13.91,100.0,57.131636838293765,,1.78,15.5,32.05927346166074,11.636327551736384,47.087938767895515,255.2410079768304,,6.31169036850024,-0.6224142462286988,0.0020982485529875885,,90.24559,45.98,12.45,93.6425627,99.40352,,0.88332,,15.49037783584407,0.9354186934071691,0.22123893805309736,75.89328274056794,5.093721708,100.0,54.0,,1.1605370965682917,27.44,,11.10073704,0.212057,,0,
Myanmar,2.91,18.12,,10.5,29.2,7.0,5.8,3.6074,0.6655478485831279,,2.37113621344788,178.0,24.1,48.6,358.0,0.21,24.2,156.0,19.5,66.8,29.04,60.2,83.0,58.385,4.410633180373743,,,,97.7122,60.60242,84.75116,,,,,,,75.0,102.08333333333334,64.21191976899307,10.2,,,67.5366413357481,64.6964737738349,3.7,0.11604561441648792,0.0,,,57.0093841552734,18.4,1.204232899100533,,1.1246969018974458,10.973378507957047,25.9922981262207,0.801999986171722,0.0005207762612794316,,,30.6781831132592,89.93195487,1.994689,0.0,0.002095103201134275,0.162159994244576,,,,,38.1,,,35.557,51.90617158288342,76.87486679488593,,0.44,1.0,1.3921040628509644,0.38415082198393546,,,,0.49919426453018834,-0.037429500377017505,6129.694443766452,,18.93036,46.92,19.7480251974803,46.8515374,22.90842,18.52261,0.80438,0.38927168930292816,0.018602078098834116,2.2653098527122006,0.10815446355719115,72.83512706283483,2.9557734591329208,81.3,29.0,9.3,0.0,43.15,,0.99956354,,15.825675040926685,0,
Montenegro,0.01,0.1,,2.5,9.4,2.8,23.3,3.2617,1.0903243971803782,,2.39754157682108,7.0,2.3,3.5,14.0,0.04,20.6,79.0,10.3,76.8,12.1036,99.0,58.0,80.717,5.65018975483894,,,,95.83619,99.40302,99.21182,,,,,,,34.1,89.16666666666666,76.71473667280344,23.5,,,97.6275667981115,95.9086871225424,,5.31516965350261,18.48,,,100.0,69.35,0.8139627512701568,,1.9699101891292605,5.860328265586788,68.3617935180664,16.1159992218018,1.6156082558446863,,,71.2723325399382,66.51011193,2.574761,0.0,0.4101079356999117,0.374000012874603,,,,,40.67169725894928,,,20.782,94.13957153807314,38.786769789854034,,,10.0,,-10.852231885044032,,329.29335558451186,,4.04062900185328,2.07396994204993,115.70290878756866,,0.0,59.5,,52.80598079999999,11.86232,0.0,0.81401,0.0,41.19219839413031,4.455617435594846,0.2769367764915405,68.41740001394741,3.8626921176666666,99.4,45.0,12.5,0.0,31.21,,,,,0,
Mongolia,0.32,4.33,,18.7,10.8,1.0,20.6,1.2794,1.0462790489428462,,2.41478085102707,44.0,9.1,17.2,428.0,0.01,30.2,156.0,20.8,69.8,24.2296,98.9,99.0,65.653,5.4646228549221485,,,,97.87676,106.60714,98.46025,,,,,,,68.3,108.16326530612244,79.64826698294246,17.1,,,83.2198931428692,59.2215302978577,2.43,1.4072857687903897,3.3,,,81.775032043457,42.8,3.291900539424998,,-0.1024108765169493,12.29436347235145,92.9711685180664,6.65399980545044,0.35509557075184783,,,23.7142651737061,80.78114946,2.096491,0.0,0.037094561071917206,,,,,,37.067073583602905,,,40.113,34.7720465695752,55.47939760873535,,0.66,4.7,24.05146237620352,-1.9124907438837742,40.4945940218817,-751.6693124397187,,8.621264861772387,0.1429715846135644,20751.290560556172,,,,,,43.66976,42.10852,0.9452,0.0002723293178898556,2.1771821865059677,5.65592151830071,0.19764581869290232,48.97552380642996,3.5108158586666662,99.3,37.0,17.3,0.0,29.05,,6.19772906,,21.135514630877857,0,
Mozambique,56.57,78.22,,30.5,43.1,6.1,7.2,0.8238,0.9230700078720798,,2.06510177173465,489.0,26.9,72.4,551.0,4.75,18.4,110.0,33.1,60.1,138.9466,54.3,80.0,45.86,4.653713756449216,,,,87.53715,22.54705,70.5251,,,,,,,50.4,54.34782608695653,110.28417115545288,39.6,,,47.2587451084818,23.5607321813144,0.93,9.687452409906141,0.66,,,24.1983394622803,3.69,0.25836294042895724,,-4.58734435520313,5.413095981960679,41.6701049804688,24.9130001068115,0.025880001593631748,,,20.7740003027588,25.68996476,2.238017,0.0,0.003489484165442341,0.337509989738464,,,,,45.533597469329834,,,21.299,71.66491593595379,53.88792451037695,,0.14,0.6,0.7707650036249268,0.25733884382697997,5.242358532711093,-40.70786042960913,,0.28547171651680386,0.1044133501462052,7653.372090159683,,98.86211,52.71,20.01799820018,14.0749635,31.30805,74.09727,0.82837,0.3805310685629142,0.2534252406226706,3.4043058253526954,0.3288399222294232,47.3797935110634,3.523959398,47.9,23.0,22.2,0.0,31.12,,7.50021645,,25.11351790411268,0,
Mauritania,3.31,17.31,,11.3,27.9,14.8,12.7,1.2216,,,2.42799412739948,602.0,33.8,79.0,97.0,0.06,18.1,169.0,24.2,63.9,80.5032,69.3,78.0,56.078,4.313615252748239,,,,75.7346,34.9772,56.12243,,,,,,,30.4,63.63636363636363,45.88332480875507,20.3,,,69.6076787256982,44.620624337663,15.86,5.484989837108582,0.0,,,41.6521072387695,46.56,,,-4.687762797771458,21.42940709292791,20.8725070953369,9.90299987792969,0.1440126908032402,,,20.80096366143,30.30473392,2.262861,0.0,0.004580310986840789,,,,,,32.411354780197144,,,47.423,63.04646258503408,22.24634190713449,,0.5,1.3,0.8166668856156836,0.7087551343951942,18.322424386686638,-322.6349114575021,,0.6324084205181192,0.12859607088669212,197.9608045947546,,48.31411,59.73,15.71,23.0470258,14.62379,,0.97741,,2.024565649917094,9.941685761610541,0.41,42.63697587530225,2.7195178670000004,65.6,27.0,37.6,0.0,29.09,,4.29400491,,,0,
Mauritius,0.2,1.31,,5.8,,,10.8,3.455,1.1530646982248793,,2.35823362404317,53.0,7.9,13.1,12.0,0.221,22.6,38.0,12.9,74.8,26.9298,99.8,89.0,71.651,5.8817406673997645,,,,95.8075,84.16777,98.13035,,,,,,,41.9,95.78947368421052,62.382323574745946,11.6,,,99.8652241482882,93.1491330307737,26.35,42.413160518945006,8.4,,,98.7817840576172,93.34,1.3886854926777363,,0.49983689050179736,0.9595334753995594,89.842529296875,7.05499982833862,3.6254512382257373,,,55.5566984068487,58.9579951,2.8,0.0,0.12360038411196293,0.177729994058609,,,,,49.097394943237305,,,14.458,99.91618328874128,71.87185546006333,,2.3,8.6,28.094895799171287,-0.05047956656819207,37.46214797126169,226.0422823813172,,3.565395695537392,3.7153894204264253,0.04608537693682477,,8.67403,61.29,28.86,6.5183328,10.3878,,0.39775,0.19775748661052978,26.108969805514104,1.821944962686567,0.3875726419311578,62.52350751035129,4.732268969333333,,51.0,,0.0,26.45,,7.42297845,,22.276969309315874,0,
Malawi,67.91,88.02,,26.3,37.1,2.7,5.8,1.3474000000000002,0.8345751729213527,,2.06565529827763,634.0,22.7,55.4,131.0,2.39,16.4,115.0,34.2,64.2,141.007,89.8,83.0,52.365,3.334633546029212,,,,96.25452,20.31704,72.93561,,,,,,,74.6,78.43137254901961,88.09170395319217,16.7,,,67.195084684659,43.5296054458213,11.08,0.2503500898545031,0.0,,,11.0,2.5,,,-6.214984798641746,7.464975933825744,33.7139320373535,5.93100023269653,0.09999937364406301,,,13.7821643919877,25.489021,2.175926,0.0,0.011226219939391678,0.0,,,,,47.519078850746155,,,23.566,80.62506654268626,41.86787188618889,,0.5,0.5,0.5818953717987357,0.31606983963543034,3.394558896169686,-81.05666429463533,,0.06246001246436532,0.10788073788541554,0.9982647010431206,,,,,,81.64204,35.90878,0.80628,0.48178183950219744,0.4677474683344949,1.7332093788370166,0.1614312804023415,46.970056672749436,3.705791076,67.2,32.0,39.3,0.0,27.43,,8.28197444,,18.525511252219893,0,
Malaysia,0.0,0.02,,2.9,20.7,11.5,15.6,3.2265,0.8762011052878377,,2.41855357512563,40.0,4.3,7.9,93.0,0.25,17.2,47.0,22.3,75.3,13.361,99.4,93.0,72.877,5.338817513224863,,,,98.60314,84.77912,97.61447,,,,,,,54.5,97.08737864077669,65.7518015188334,13.9,,,96.4338056453389,99.5740067348454,3.41,13.54659553150042,19.5888,,,100.0,96.3,1.5537938754004532,,0.8933586374590032,6.914423125997351,85.34375,3.34999990463257,1.1044280314562789,,,80.1404790103961,111.4859147,3.147186,36.7,0.6519167358856252,1.30069005489349,,,,,47.91024327278137,,,16.036,98.45854545454546,58.91811497333654,,1.52,8.8,9.134601825376164,1.2074866587878297,26.69670210621683,65.4157133500763,,7.9519637262196605,-0.8193727652945562,3905.963304321273,,25.05574,64.15,23.4910674064104,47.3592845,39.50268,76.55817,0.67955,2.0356563718686305,4.845705577740181,2.1106332694241208,0.22703351726956877,56.37895179804563,5.339368660999999,,47.0,,0.0,47.41,,7.05839197,,17.255690403080372,0,
Namibia,20.11,31.94,,25.4,23.1,7.1,17.2,0.4531,1.0654476844819294,,2.21776043892184,265.0,17.5,44.2,423.0,3.49,21.3,145.0,23.6,63.7,75.0032,88.2,80.0,61.559,4.834087998035564,,,,97.02682,69.7606,94.41944,,,,,,,75.1,109.09090909090911,89.94997820156321,46.2,,,78.7872085987443,33.8367672410459,0.93,1.2205001198370744,6.25,,,51.7824249267578,42.2,2.506672547496478,,-2.8240633649976568,3.331176760089065,80.6334991455078,23.2849998474121,0.6747746379712586,,,36.8374064743256,55.76534635,2.763889,0.0,0.04343244560963305,0.339960008859634,,,,,66.39920175075531,,,25.359,97.0629492039424,56.17465920491988,,0.5,6.0,37.293581624562435,-20.717506994869684,30.214657605362262,-183.67134636785798,,1.411453664194203,2.651405776289477,0.11742348042772728,,76.82261,83.3,12.28,88.05131779999999,85.37727,85.35525,0.96643,,5.243771459303242,17.138308802288407,0.06573033707865168,39.58480923666732,5.0178925193333335,87.1,53.0,,0.0,20.24,,8.32622866,,30.638996846820177,0,
Niger,64.48,89.37,,14.4,42.2,10.3,5.5,0.5303,0.9559855676389647,,2.18659761043516,553.0,26.0,84.5,90.0,0.08,20.0,252.0,28.4,59.8,194.009,39.7,78.0,46.841,5.164006959528165,,,,65.44571,18.03124,39.78773,,,,,,,45.4,57.692307692307686,74.438080652518,17.0,,,45.8353779797068,12.9373277283546,3.75,4.8799988987458285,0.0,,,16.2172336578369,1.91,3.977686331050503,,-6.108361741736182,6.7051457495887,15.5232448577881,0.363000005483627,0.021727089299384165,,,10.2243115586561,3.955935342,2.001111,0.0,0.0027136862225086295,0.0,,,,,33.97616147994995,,,94.054,89.79241592273684,69.4030713634095,,0.49,0.4,0.8166668856156837,0.7087551343951944,34.7620091676464,-31.076381643635912,,0.07787940852475746,0.06078887225093459,0.0006150830977798225,,,,,,42.74627,45.32331,0.93743,0.0,0.3412015200437587,4.444034881387694,0.6001173020527859,62.23849722765769,,63.9,34.0,30.5,0.0,27.4,,7.49575863,,,0,
Nigeria,47.7,77.03,,11.5,43.6,10.8,8.9,1.4436,0.8354087847882162,,2.08258082624065,814.0,32.9,100.2,219.0,1.15,22.5,307.0,20.6,55.2,109.274,43.0,42.0,46.437,5.252288274348874,,,,64.10465,47.04819,66.38354,,,,,,,26.3,68.4931506849315,84.67081271649329,5.6,,,67.3449676717969,32.6009570010436,5.83,1.582250300375236,0.16,,,59.3,4.91,2.7713168497383225,,-4.5931486545495535,,39.6668586730957,7.02600002288818,0.07216625991377217,,,27.6809858438214,19.86286748,2.559722,24.583333333333332,0.020547381026168984,0.218960002064705,,,,,59.78503227233887,,,71.798,13.52170365880556,64.84864375893784,,0.56,1.5,0.7497327009049842,0.5795294016381001,,,,0.5285240618778552,0.24080059861223413,1655.8905575191704,,,28.1,13.43,28.4947297,79.62158,59.07547,0.87406,,0.3458447925353385,9.848349858305813,0.6891776774871767,54.275527285039615,3.5713914233333335,29.8,27.0,24.7,0.0,37.41,,,,4.976918603663161,0,
Nicaragua,2.84,13.37,,16.2,17.3,2.2,23.7,1.768,1.0287366819271866,,2.30530552531301,150.0,7.1,17.2,45.0,0.07,14.2,56.0,14.9,75.5,86.8736,88.0,98.0,71.189,5.818952667292362,,,,96.95224,67.05253,87.00925,,,,,,,89.8,107.8125,60.265290795154,45.7,,,82.2561704559774,76.3491852264727,1.35,4.421565878668664,0.0,,,81.7967987060547,52.3,1.1550736062560811,,-1.4089513375787954,2.8999634526913334,30.8619918823242,4.45499992370605,0.11377335573711035,,,27.8630400087748,30.38120452,2.49933,0.0,0.005788685656157275,0.107490003108978,,,,,46.523112058639526,,,17.614,95.30362900997306,52.706752435113046,,1.1,2.2,5.545538042732372,0.8752685223993725,12.245065370240956,-139.03354444667468,,0.9122058014337728,0.19911080075425536,0.000153996405877944,,45.41175,66.6,35.0431066644182,21.7408493,73.68014,65.81089,0.85195,0.3851025450522533,1.846814269522697,7.367124637274821,0.115,46.177242954796995,3.3837129273333333,84.7,25.0,14.5,0.0,30.41,,8.53868462,,17.789180638070302,0,
Netherlands,0.21,0.25,8.3,2.5,2.58,0.7,20.4,7.7768999999999995,0.7496360169058442,76.18351932195955,2.47104272273246,7.0,2.3,3.9,5.2,0.03,11.2,14.0,3.6,81.6,4.084,100.0,93.0,94.449,7.463096956287495,1.2999999999999972,24.0,18.0,97.32553,,,99.1644515991211,46.594383,508.0,12.524511927583056,18.544928311064787,30.68659769050857,86.3,95.2,84.09543639946013,36.0,14.1,121.4,100.0,97.7269662736924,21.08,10.092843344763752,99.1018,99.9550991189427,97.4562255796351,100.0,100.0,1.495065567202073,5.88946307882733,-0.7385631453237486,1.7683597557570074,99.6376190185547,3.79299998283386,2.05197927916323,75.85,7.5493064,93.1972789115646,90.77281216,4.207611,68.53333333333333,1.7630198506769457,2.03246998786926,9.24210762835637,68.875412160192,2.6022999999999996,26.12282309807516,29.426732659339905,1.03,3.1,12.034,100.0,70.47005180614482,9.3,2.12,23.9,3.824485661206848,20.77643098182855,47.738722388543295,223.56320602655163,1.0660623591753626,10.419530320538895,-1.2241867466598784,1281.6827502655433,54.04,95.20335,45.01,48.3851614838516,97.393332,91.36829,91.07964,0.94121,0.0,13.59796017519047,0.5533629041050345,0.25216589861751154,84.60784356962073,6.2060511903333335,100.0,82.0,0.0,3.6393652054850167,10.01,64.05526251174912,12.764,0.603687,,4,72.26666666666667
Norway,0.29,0.33,8.200000000000001,2.5,2.58,0.7,23.1,4.6078,0.9006930035845073,56.917891477801554,2.49741564975157,5.0,1.5,2.6,5.1,0.059,9.2,9.0,3.3,82.5,5.6814,99.1,96.0,95.117,7.444261813105136,1.2999999999999972,17.099999999999994,11.0,99.87784,101.06676,,97.84793853759766,48.337029,504.3333333333333,8.203260355493306,18.70186909185659,26.46778398916793,84.3,100.8,90.20622909486525,41.4,7.1,58.900000000000006,100.0,98.058581,1.15,13.036377788897989,69.8607,95.0159795,78.445405123038,100.0,100.0,0.2543779683194028,57.7720015985381,-3.8636931130206706,1.8107448427435597,99.7451400756836,3.89499998092651,2.444391775644009,74.0,8.8167057,96.5085185390676,111.6653407,3.691019,51.73333333333333,2.0411654798547736,2.03221988677979,11.5463656427512,17.458069831433146,4.8341000000000065,26.62190184654883,26.67834758758545,0.91,4.3999999999999995,6.957,100.0,57.40914537022969,10.64,2.8,28.5,4.289537311907093,34.233893822741024,56.4349597926752,311.83045069183794,1.4814057426885816,8.754077782645384,-19.50795578216663,86443.97646082107,51.03,55.29862,76.89,12.75,40.31581,55.90835,55.87003,0.94178,0.0,20.966056255560247,0.514305228495527,0.2473799658786254,93.00840787793379,6.029956181666667,100.0,84.0,0.0,3.253299526160505,7.63,78.90633473824944,14.926,0.992717,,0,51.575
