Country,rank,sdg1_wpc,sdg1_320pov,sdg1_oecdpov,sdg2_undernsh,sdg2_stunting,sdg2_wasting,sdg2_obesity,sdg2_trophic,sdg2_crlyld,sdg2_snmi,sdg2_yieldgap,sdg3_matmort,sdg3_neonat,sdg3_u5mort,sdg3_tb,sdg3_hiv,sdg3_ncds,sdg3_pollmort,sdg3_traffic,sdg3_lifee,sdg3_fertility,sdg3_births,sdg3_vac,sdg3_uhc,sdg3_swb,sdg3_region,sdg3_incomeg,sdg3_smoke,sdg4_primary,sdg4_second,sdg4_literacy,sdg4_earlyedu,sdg4_tertiary,sdg4_pisa,sdg4_socioec,sdg4_science,sdg4_resil,sdg5_familypl,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg5_paygap,sdg5_unpaid,sdg6_water,sdg6_sanita,sdg6_freshwat,sdg6_wastewat,sdg6_scarcew,sdg6_safewat,sdg6_safesan,sdg7_elecac,sdg7_cleanfuel,sdg7_co2twh,sdg7_ren,sdg8_adjgrowth,sdg8_slavery,sdg8_accounts,sdg8_unemp,sdg8_impacc,sdg8_empop,sdg8_yneet,sdg9_intuse,sdg9_mobuse,sdg9_lpi,sdg9_qs,sdg9_articles,sdg9_rdex,sdg9_rdres,sdg9_patents,sdg9_netacc,sdg9_womensci,sdg10_adjgini,sdg10_palma,sdg10_elder,sdg11_pm25,sdg11_pipedwat,sdg11_transport,sdg11_rentover,sdg12_msw,sdg12_ewaste,sdg12_so2prod,sdg12_so2import,sdg12_prodnitro,sdg12_reacnitro,sdg12_mswrecycl,sdg13_co2pc,sdg13_co2import,sdg13_co2export,sdg13_ecr,sdg14_cpma,sdg14_cleanwat,sdg14_fishstocks,sdg14_trawl,sdg14_biomar,sdg15_cpta,sdg15_cpfa,sdg15_redlist,sdg15_forchg,sdg15_biofrwter,sdg16_homicides,sdg16_detain,sdg16_safe,sdg16_prs,sdg16_u5reg,sdg16_cpi,sdg16_clabor,sdg16_weaponsexp,sdg16_rsf,sdg16_prison,sdg17_govex,sdg17_oda,sdg17_govrev,sdg17_cohaven,sdg17_secrecy,sdg17_sprofit,sdg1_score,sdg2_score,sdg3_score,sdg4_score,sdg5_score,sdg6_score,sdg7_score,sdg8_score,sdg9_score,sdg10_score,sdg11_score,sdg12_score,sdg13_score,sdg14_score,sdg15_score,sdg16_score,sdg17_score,total_score
Ethiopia,162,67.64566929133858,36.594511222210414,35.448387096774205,66.07906897141879,31.73076923076924,55.82378854625551,94.9660441426146,94.88962025316457,10.044406753527099,51.54424778761062,46.3838659026489,64.59146341463415,33.48175182481751,54.78881469115191,74.53355155482815,96.35540069686411,53.407894736842096,56.214511041009466,25.370473537604454,40.85303514376997,63.68306354191833,20.996688741721854,49.16216216216216,22.65625,28.368069209594957,76.42105263157895,60.399082568807344,29.348223350253825,76.50482305187288,19.74514450867052,61.026832158132,56.9873041382081,18.718247322297955,34.503150924240614,38.87890132248219,38.15858081471748,29.21925859664816,37.03053435114504,10.691243227412514,81.74462929551464,63.648816326530614,72.23452768729642,35.982793414763684,4.809866392600213,1.0,2.5396511756796483,1.0,98.87036123654046,75.74855242429547,48.698563607345605,39.20286659316427,3.9272855275067884,95.31305472548058,14.590964619107984,70.56872037914691,6.567355550227763,31.059377975585488,91.98647205411179,98.86712069994034,36.397446441409045,36.820865563497506,19.496001123899934,6.503101491355418,20.743789921930464,1.0,1.710526315789474,14.088942307692307,20.764821648216486,1.7053627677100494,59.64427742069252,47.57372050816697,80.17907459773278,44.29830508474577,72.98823529411764,64.07321594068583,87.16132073403345,37.57211977043614,67.85913865546219,95.24981278082876,98.64768683274022,98.96606172758354,98.87216945171326,98.01120739456961,98.92169551852452,48.209480401093906,98.88525,98.92454473691375,99.0,10.628200537153088,29.580111999999996,42.300107497984406,73.7196729350774,87.73595843643794,98.98471042471043,19.441283238497153,17.018360183601835,75.25000000000001,96.86046511627907,98.97822924419785,87.10714285714286,92.45972850678733,49.4819278543272,34.1908655763861,1.0,36.53846153846153,50.387096774193544,99.0,64.1931203298119,71.76095605804073,21.625360860817075,5.42340425531915,9.831702875113205,99.0,52.883358904109585,46.657558220127534,46.56285587010773,56.432726448501164,50.03714640279761,41.52691587080776,50.22209071711049,33.23814211949449,38.258542866314905,53.18105123770268,19.323054350545362,65.8218716588654,64.1664487751544,90.98258772957911,76.85949881851671,66.46411225884204,61.50966755651518,58.61192994951513,39.236897519247755,51.82082096175977
Burkina Faso,165,57.94488188976378,27.664397404531442,35.448387096774205,67.09567003251755,51.857142857142854,65.8546255506608,93.11714770797963,95.03999999999999,4.209428725618688,39.42477876106194,43.530895817614535,71.57665505226481,41.67153284671534,37.26961602671118,91.22258592471358,97.73519163763066,38.64473684210526,36.851735015772874,14.891364902506965,24.40575079872204,43.696496738342596,77.92715231788078,85.28378378378379,24.203125,40.845261502162806,76.42105263157895,60.399082568807344,29.348223350253825,67.37078079422159,32.63040462427745,40.335076869726045,56.9873041382081,18.718247322297955,34.503150924240614,38.87890132248219,38.15858081471748,29.21925859664816,43.40021810250818,17.518293830931114,73.21562539336215,22.64261224489796,72.23452768729642,35.982793414763684,15.837321979151383,13.909606836131372,1.3707186127992212,1.0,98.80399444251476,75.74855242429547,48.698563607345605,18.654090407938256,9.323845921753996,67.34525667900628,14.590964619107984,59.393364928909946,5.022661232318389,39.88442157292792,77.2439658241367,98.77361304434281,36.397446441409045,36.82086556349751,16.895156191986196,12.84281377854032,31.739886444286732,1.0,1.513157894736842,15.495192307692308,20.764821648216486,1.7053627677100494,59.644277420692504,47.57372050816697,79.4160306298641,44.29830508474577,72.98823529411764,59.900099070020126,73.23412115498455,55.298583124516455,67.85913865546219,92.68584623065402,98.29537366548043,98.27024476859853,98.60970885789051,88.67529366454843,98.72712074637329,48.209480401093906,98.748,98.8841222745461,99.0,10.628200537153088,49.799278,19.1344799785004,84.18849267907004,89.53089441746326,98.90826254826254,72.1168035041051,63.35082350823508,99.18046357615894,99.0,98.944735773733,97.23214285714286,80.18552036199095,54.1955959937596,47.65676106900678,76.49640287769786,40.34615384615384,29.451612903225794,99.0,77.6873228549343,71.76095605804073,21.867859329892397,4.370212765957447,19.636824139406666,99.0,52.883358904109585,46.65755822012753,40.35255546368981,57.51621118157449,52.49372629058546,39.64463393409106,44.16567844562658,36.48125112889112,27.47853940695163,50.50519122964891,20.91743889620284,65.56752366957583,64.07298550124582,89.06758119066274,76.81508070292479,68.31228152465926,86.51856527244642,67.40124688219527,40.73596889324894,53.24035607503831
Djibouti,141,81.76377952755905,62.77406658866079,35.448387096774205,68.95943864453193,40.61538461538461,5.233480176211458,79.83870967741936,94.13772151898735,7.743234908642355,15.258849557522126,37.04812088337853,77.78571428571428,24.810218978102185,51.40066777963272,56.87234042553192,92.5609756097561,47.763157894736835,51.52996845425867,30.885793871866298,35.47603833865816,89.13587823145687,86.2317880794702,79.93243243243244,35.03125,33.6042076287849,76.42105263157895,60.399082568807344,29.348223350253825,48.78335622675289,39.270462427745656,70.73572130389552,56.9873041382081,18.718247322297955,34.503150924240614,38.87890132248219,38.15858081471748,29.21925859664816,55.81570338058888,42.17913729263854,72.61538622917803,43.266938775510205,72.23452768729642,35.982793414763684,60.6448392306563,61.12484355444305,1.299151313031032,1.0,98.32292115317819,75.74855242429547,48.698563607345605,56.557883131201756,11.902645076938548,92.84655456937692,14.590964619107984,64.18009478672985,7.515818748501558,7.170751800062051,63.03716625133499,98.24701729966196,36.397446441409045,36.820865563497506,56.31613699537395,9.155470502837536,44.422285308729606,1.0,1.236842105263158,6.1879807692307685,20.764821648216486,1.7053627677100494,59.644277420692504,47.57372050816697,35.0058807337154,44.29830508474577,72.98823529411764,57.14333194848359,98.8507048738243,61.392983752699216,67.85913865546219,97.6284323514728,97.23843416370107,86.87687017038198,97.92703933406136,90.93799345272483,98.50347840155315,48.209480401093906,97.65675,98.6254185153932,99.0,10.628200537153088,1.0,43.58250470303682,72.19581861307658,66.64642633454149,99.0,1.93557806734202,1.0,70.66059602649007,85.9953488372093,98.94808512077948,88.875,81.99977375565611,70.66631733139612,50.87120063821299,91.55498458376158,27.65384615384615,85.33870967741936,99.0,17.958258180881217,71.76095605804073,28.68812877263581,3.9489361702127668,16.509077157330097,99.0,52.883358904109585,46.657558220127534,59.99541107099802,43.60436749775972,56.42287003300245,41.6949981196654,53.6824144633293,49.54841018327852,43.9745118491563,44.767022984456716,24.800689802622106,50.764140370859614,71.31153980761732,88.18881832499844,76.47759226313657,56.48494993013098,51.70792161036418,68.56790463792143,41.28117653740263,53.24127493692015
Afghanistan,142,81.27874015748031,61.948452292309334,35.448387096774205,50.49118603457128,27.197802197802204,57.568281938325995,93.28522920203736,90.72911392405064,8.086693392953512,50.15707964601769,46.3838659026489,44.153310104529616,11.802919708029194,48.92153589315526,68.37643207855974,98.88501742160278,3.473684210526315,35.290220820189276,57.35933147632312,31.99680511182109,62.49775308045421,45.91059602649007,53.17567567567568,19.5625,1.0,76.42105263157895,53.22385321100918,29.348223350253825,64.61101044865958,42.425491329479776,50.535761761646064,56.9873041382081,18.718247322297955,34.503150924240614,38.87890132248219,38.15858081471748,29.21925859664816,58.730643402399124,1.0,54.22916754080477,44.67314285714286,72.23452768729642,33.017525225703665,46.80883864337102,39.562189806223294,3.61316067220249,1.0,98.13035428968392,73.28334325223175,48.698563607345605,97.48952590959206,32.732173388313385,91.7082378127648,14.590964619107984,41.12322274881516,21.79783265403979,9.944730338400966,60.13659665361338,98.88680652217141,36.397446441409045,36.820865563497506,14.411538036988352,8.453081694602087,9.817955997161107,1.0,1.118421052631579,1.0,20.764821648216486,1.7053627677100494,61.8211279286751,47.57372050816697,60.85572933610272,44.29830508474577,72.98823529411764,45.16183567159886,41.50532766218676,43.66537719835102,69.91123949579833,89.93035446829755,98.29537366548043,98.58639789853632,98.74433890342654,95.37442711342192,98.90745834007443,48.209480401093906,98.262,98.88681710537061,98.9794387721483,10.628200537153088,44.956396,38.20282182209083,78.30094576607053,85.75236002587455,99.0,7.079772393171794,1.1118711187111872,74.43046357615894,99.0,98.9882772853373,87.91071428571428,84.97873303167421,1.0,30.885600319106498,41.29188078108941,9.884615384615383,46.83870967741935,99.0,62.35648028858542,71.76095605804072,17.243067098241625,13.217021276595744,13.006150294079596,99.0,52.883358904109585,46.657558220127534,59.55852651552129,52.98740652980094,43.61170063530579,41.559745184264436,43.980834452224464,44.44235003872258,59.13022543244456,43.58678584599246,16.766602963415174,59.380756571655375,50.060945006983744,89.72111868433299,76.68911410366799,69.24250472280718,56.12207687467585,53.590768982624525,40.33452596552568,50.15895013317058
Mozambique,186,30.31496062992126,17.407403467716208,14.051612903225822,53.71042272805066,23.20879120879121,72.39647577092511,90.42784380305602,95.14025316455697,3.686608588389484,33.43805309734513,46.3838659026489,74.25,34.20437956204378,39.91402337228714,9.72176759410803,38.74912891986063,52.973684210526315,66.83280757097792,15.99442896935932,23.773162939297123,20.151340903599902,50.062913907284766,74.58108108108108,33.484375,44.56311443177348,76.85526315789474,56.76605504587157,30.453807106598997,90.72385905884894,13.404566473988433,58.39047508958502,71.18698272398551,31.835559883154822,31.6660678843533,60.65151576805696,37.89059132720105,31.271198926570015,44.37186477644492,24.486172415957157,93.37036881634708,67.5926530612245,77.4586319218241,32.51279872543813,28.444281309646158,24.546199991368525,1.0844494137264635,1.2178,98.91712747481765,76.67807456677751,50.09979191498819,20.783627342888643,4.106507090415367,97.49431336693279,17.509507894433558,45.09004739336493,5.8676384560057535,38.306251270474704,87.89818440726236,98.88188506661363,31.230372393961183,33.619093312444924,10.934472619991372,6.9651577141348815,24.95954577714692,1.0,1.1973684210526316,8.3125,22.732103321033208,1.3615538714991764,59.36511507360562,53.640290381125226,33.241960911889095,33.22372881355933,60.32205882352942,82.71883289124668,73.5651268334393,58.57156549151836,54.71806722689075,96.35571642536196,98.29537366548043,98.53137176753098,98.7667772443492,96.44498363181205,98.89678045623685,43.083500455788524,98.4285,98.90298609031767,98.32732397091684,13.709579230080573,66.47166999999999,46.98804084923408,79.35337623475014,84.69276025997762,98.89297297297297,26.79720391611748,90.14643146431466,71.97185430463578,88.86046511627907,98.91794099736111,93.85714285714286,83.41085972850678,48.978492062546906,35.948145193458316,54.213771839671125,22.576923076923077,59.61290322580645,99.0,67.31795928884307,73.41123281168409,36.192590324556036,5.42340425531915,24.432978712817096,99.0,54.48363287671232,46.53679304130856,20.59132566695443,52.29903928297043,43.725372574856756,47.44675745952712,56.63208161953932,40.14110352447493,34.97348892366759,48.69906747144678,19.046810717958902,42.26258284965928,67.39339811077377,90.05350052093716,77.34209732282876,75.27976406338696,75.33877915974162,63.83274300845827,44.34489986845219,51.78447563047275
Lesotho,184,34.33633295838021,23.620572279544746,14.051612903225822,78.78658223515318,41.15934065934065,86.7885462555066,74.62818336162988,93.73670886075949,4.125472207231516,29.641592920353986,46.429894573706626,52.2595818815331,17.10218978102189,33.385642737896475,1.4210854715202004e-14,9.428571428571445,17.368421052631575,45.59621451104101,19.30362116991644,1.0,49.863831843440444,75.85099337748345,87.95945945945947,36.578125,16.92253244199764,76.85526315789474,60.08119266055046,30.453807106598997,89.77959038785056,36.829797687861266,80.87747081262285,71.18698272398551,31.835559883154822,31.6660678843533,60.65151576805696,37.89059132720105,31.271198926570015,19.109051254089422,100.0,75.17938362774305,38.70889795918367,77.4586319218241,33.017525225703665,49.36866833064161,38.85294117647059,1.1035340269979808,1.297,97.90133726988537,76.89711185016627,50.09979191498819,27.666692392502753,35.888464246203355,92.98608447437671,17.509507894433558,46.89573459715639,4.69416446895229,42.43067755084573,16.8324670701317,97.12492543249155,31.230372393961183,33.619093312444924,29.809970597974978,24.351854295895475,15.122782114975173,1.0,1.355263157894737,2.0384615384615383,22.732103321033208,1.3615538714991764,57.1608957080655,47.99295825771325,10.868421711168423,33.22372881355933,60.32205882352942,75.6212649004506,88.6503036548201,51.18191895980323,57.480777310924374,98.25243384922616,97.23843416370107,93.77589490684615,95.91370819854532,90.09874831503947,97.76314512214852,43.083500455788524,96.12225,97.8196640988649,99.0,15.564905998209492,53.642458,54.006638000537485,80.26887779101072,65.32273982729765,98.55660231660232,17.50181505445163,71.83580235802359,93.44370860927152,99.0,98.19280736179715,33.10714285714285,90.26470588235294,26.362788648191597,35.80993218986836,42.30935251798561,40.34615384615384,58.37096774193548,99.0,71.04225715021903,73.41123281168412,66.81235237512028,13.217021276595744,34.33465362300091,99.0,54.48363287671232,46.824553818963125,24.00283938038359,56.912040134210244,37.059379271178656,52.44319726685071,57.24558166475732,45.074340652735714,43.5126872518791,38.97534783228339,20.292584286351303,34.80473644941906,68.23356620649957,88.01798071589931,77.1267050242686,70.35946318708963,75.99482667670877,57.00245336455339,52.445368995065394,51.182222864082675
Uganda,168,53.2429696287964,31.308052334858004,32.893548387096786,31.51463289406128,48.956043956043956,83.29955947136564,93.6213921901528,93.9873417721519,8.182098527484387,38.767699115044245,43.530895817614535,66.83362369337979,53.23357664233577,62.06093489148581,66.59410801963995,83.01742160278746,37.776315789473685,52.46687697160883,19.027855153203333,31.364217252396173,35.9856003865668,71.80794701986756,82.60810810810811,31.9375,32.68934329532049,76.76842105263158,60.399082568807344,32.46395939086296,93.11356165017827,16.846676300578032,84.8312911802104,64.35547176808726,24.26516066212269,40.60018109811309,50.34262461851475,43.49859658344284,37.82657265384513,46.53107960741548,35.37652448591093,85.59529853564385,57.34514285714286,72.23452768729642,35.982793414763684,17.801203934811326,12.916231496266887,1.2752955464416353,1.4158,98.78301840916986,75.74855242429547,47.72774399482819,14.86218302094818,1.199135069898421,88.6827349359975,14.036464215742765,49.322274881516584,7.924066171181971,56.872524580342144,92.82527589889641,98.66534102207198,35.30140043134434,37.604102614315096,24.55165424021354,14.30698165500858,23.41376863023421,34.39158424781958,1.631578947368421,4.677884615384615,21.283025830258303,1.5256948929159804,59.64427742069252,56.97662431941924,60.96919496509096,45.30508474576273,69.93088235294117,51.929308746924036,50.44899256758238,44.779997459554956,67.85913865546219,88.87387668497254,98.29537366548043,98.53977396118749,98.68926297570725,92.2576545349509,98.84635711589279,49.43682771194167,98.84025,98.8544791354765,99.0,12.391942703670546,43.294779999999996,28.616769685568396,75.36638677328637,89.19321306459396,98.84710424710424,75.97692930787923,66.03672036720367,59.84271523178808,85.83720930232558,98.71698017457203,81.64285714285714,76.0866515837104,47.844287772868576,50.08536098923014,31.015416238437826,25.11538461538461,70.08064516129032,98.91236352906462,58.69595465086318,71.23670110922987,12.172250896684453,4.370212765957447,15.740194858831842,99.0,51.93404383561642,46.6112420293873,39.148190116917064,55.23245796798984,52.76675834343975,50.63112627945472,55.5108944313622,36.523977972259054,29.695129310646717,54.07356937138122,24.2403074799315,58.73505402126495,53.75435935738089,89.27701809287615,77.27166795978677,67.0636507541106,77.2821108767537,61.071562279293666,38.30465739774624,53.39813877130854
Burundi,191,5.122609673790777,1.305818529943636,34.17096774193549,48.18689029608078,0.0,76.75770925110132,93.45331069609507,99.0,5.754991905018889,35.993362831858406,43.530895817614535,51.91463414634146,48.89781021897811,52.06176961602671,81.01472995090016,97.27526132404181,33.434210526315795,44.97160883280757,3.309192200557092,23.773162939297123,69.60270596762503,83.71854304635764,85.28378378378379,27.296875,22.04187966968147,75.98684210526315,51.180275229357804,33.56954314720814,89.0064513141852,22.709421965317915,83.1519188533118,60.826510492320054,28.081635832521908,42.10927167460876,40.99654120040691,45.00610249671485,31.490510142334706,63.26499454743729,45.87131560780704,100.0,59.76963265306122,72.23452768729642,35.98279341476368,36.7407135516077,42.128943506969925,1.4995397523819622,1.0,98.93397707537339,73.46252406791527,54.23707549647469,1.0,1.2787890978577892,70.26920297934971,12.71068341592716,24.872037914691937,38.66129944857349,1.696936952358536,94.29142043431827,98.88680652217141,42.296166786484534,44.49329286203859,3.643563164179704,5.531476837798602,14.947125621007807,1.0,1.0789473684210527,3.6177884615384612,27.93985239852399,1.7717759472817132,71.21069873522703,58.39005444646098,71.18853382047497,54.8135593220339,67.84411764705882,64.16074909718449,89.5760342899739,37.000519636485414,78.77594537815125,78.52533699450824,98.64768683274022,97.86899883427675,98.87216945171326,96.77288657808589,98.93237340236207,60.14001823154058,99.0,98.9703568609304,99.0,14.14977618621307,46.20538,25.926928245095404,87.13712106806513,90.60452188555645,98.98471042471043,67.64483934518034,81.5729457294573,88.19867549668872,94.65116279069767,98.95813316191894,89.67857142857143,75.41470588235293,63.70782074336959,55.33745512564818,83.21171634121275,13.69230769230769,52.338709677419345,99.0,41.515717598557075,71.85385129040937,24.799492607820838,4.370212765957447,17.711268572793408,99.0,55.8604109589041,46.75104830884391,13.533131981889968,50.33464509972112,52.07840162967899,49.264262663524676,62.85387731839427,44.000396207246126,21.31466887328367,49.31399441723382,18.913128298043933,64.61540359652257,67.37831210044877,89.96563861788957,77.78003326178586,69.77173232468547,86.20515130478859,64.57508557798484,41.41540553571995,53.62410411885697
Eswatini,178,50.40944881889764,36.362833741091386,14.051612903225822,66.07906897141879,55.12087912087912,90.27753303964758,74.79626485568761,0.0,4.6979030144167755,42.63716814159292,46.3838659026489,61.48693379790941,59.737226277372265,55.44991652754591,45.69230769230769,0.0,16.934210526315795,58.4006309148265,24.81894150417827,16.1821086261981,58.38477893210919,87.21523178807946,86.62162162162163,59.78125,34.12976799056232,76.85526315789474,57.94678899082569,30.453807106598997,73.29767104471162,55.97265895953756,93.51853831926945,71.18698272398551,31.835559883154822,31.6660678843533,60.65151576805696,37.89059132720105,31.27119892657002,14.790621592148284,58.81506390812293,57.82956404984685,16.50057142857143,77.4586319218241,33.017525225703665,49.948465717222135,55.51387510249881,4.610331715639263,6.233140000000001,96.85219173324072,73.3568177840014,50.09979191498819,71.10335170893055,49.91752992054712,91.81332679184693,17.509507894433558,60.1516587677725,9.10893310956605,24.430003530582333,21.49170523317906,95.3482799761384,31.230372393961183,33.619093312444924,47.692021313959444,7.300910650653294,38.85046132008518,1.0,2.1842105263157894,6.841346153846154,22.732103321033208,1.3615538714991764,64.69246319718017,44.23738656987295,3.6517104176572843,33.22372881355933,60.32205882352942,87.07439838931322,95.40607528885577,64.66596611970114,51.63760504201681,89.05304543185223,82.44128113879003,89.54530802634984,90.79640656872644,87.71276718659735,95.86841395674918,43.083500455788524,96.4125,95.29730244712415,98.85069851122731,11.945837063563115,31.199752,59.24531040042999,63.70662236411492,65.5502325629152,91.79861003861004,31.261247837435118,61.0969669696697,71.15231788079471,96.88372093023256,96.20496988970837,84.05357142857143,90.89185520361991,39.5735569079065,60.35261268448342,52.68756423432683,32.730769230769226,86.04838709677419,99.0,46.36240659623808,73.41123281168409,47.022745166652086,13.217021276595744,25.15220485057174,99.0,54.48363287671232,46.583109232048784,33.607965154404944,47.49908538078646,48.82886973260859,54.1434205374267,43.06866302103621,48.08780199537007,57.58592907893954,39.34000661766349,23.68924569244454,32.39916601824868,74.69601120997173,82.64296039497911,75.62658450547863,62.30010547321403,71.31984470156809,66.51119561943736,47.57645223376344,52.57896433316635
Benin,177,42.379077615298094,25.547707690671217,34.17096774193549,83.86958754064693,39.708791208791204,79.37444933920705,86.39388794567063,95.34075949367086,6.045023513992753,43.51327433628319,46.38386590264889,64.93641114982579,25.773722627737214,23.551752921535893,89.92635024549918,95.20557491289199,47.763157894736835,37.164037854889585,23.164345403899716,26.936102236421732,53.3878714665378,76.06953642384109,62.54054054054055,24.203125,45.41958316948486,75.98684210526315,53.22385321100918,33.56954314720814,95.73856743784052,35.36959537572254,44.13726736793435,60.826510492320054,28.081635832521908,42.10927167460876,40.99654120040691,45.006102496714846,31.490510142334706,76.32824427480917,38.811277534882755,90.67448495783158,12.686040816326532,72.23452768729642,35.98279341476368,45.75906621641464,10.75964567778689,1.046280187183429,1.01683,98.85351163598472,73.28334325223175,54.23707549647469,37.869040793825796,6.844614301518656,3.488247624994429,12.710683415927162,57.83412322274881,5.91131143610645,34.93701655094202,91.45428978284087,98.83759196659376,42.296166786484534,44.49329286203858,20.868945239982743,8.837930579384981,34.05855216465579,1.0,1.7894736842105263,1.0,27.93985239852399,1.7717759472817132,61.8211279286751,58.39005444646098,41.786566902730186,54.81355932203392,67.84411764705882,64.05106899747531,51.34108000263094,48.26447187611866,69.91123949579831,95.33136545182228,97.94306049822065,97.76141780569449,98.70626171883049,93.31846716734066,98.81788275899261,60.14001823154058,97.78725,98.89490159784414,99.0,10.628200537153088,31.32766,6.653722117710295,80.97234760155726,97.50167876541435,98.98471042471043,77.61146834405031,66.77922779227792,86.39569536423842,94.53488372093022,98.97153055010487,97.55357142857143,71.09185520361991,49.97828960687874,45.99820502592739,85.34840698869479,41.61538461538461,5.854838709677409,99.0,68.49136820407112,71.85385129040935,17.398958971218615,12.585106382978722,18.51069335111412,99.0,55.8604109589041,46.65755822012753,34.0325843493016,60.07870491011394,50.51896178301898,47.0840002244894,54.45289478098503,40.70796463801087,15.22814653406651,53.68054180110786,21.74777123891758,54.81474795727431,58.39196509300581,91.71692480463454,76.57758803374931,63.088023781878476,84.85856115432036,63.678577107323484,41.66878798072385,53.15403073309476
Comoros,150,74.20359955005624,59.383150728645894,35.448387096774205,80.31148382680131,43.153846153846146,50.590308370044056,89.41935483870968,93.23544303797468,5.53746819828849,37.307522123893804,46.3838659026489,75.62979094076655,25.05109489051094,44.62437395659432,93.32896890343699,99.0,33.434210526315795,47.47003154574132,25.92200557103064,35.792332268370615,64.41444793428364,80.54966887417218,87.95945945945947,42.765625,38.275855289028705,76.42105263157895,53.22385321100918,29.348223350253825,70.59321222971616,37.72251445086704,68.91587677725119,56.9873041382081,18.718247322297955,34.503150924240614,38.87890132248219,38.15858081471748,29.21925859664816,73.19738276990185,36.657437817710196,69.45634204674191,27.944163265306127,72.23452768729642,35.98279341476368,67.9706357363089,31.48594147857235,1.0558224938191878,1.11979,98.8364557137895,73.28334325223175,48.698563607345605,78.09447629547958,9.73207281504576,92.0323357566567,14.590964619107984,52.25592417061611,6.8848391273076,17.14923664530486,84.03898184407262,98.81692185325115,36.397446441409045,36.820865563497506,9.422445887228685,24.736703180678372,25.38112136266856,1.0,1.1578947368421053,1.0,20.764821648216486,1.7053627677100494,61.8211279286751,47.57372050816697,53.7549610870599,44.29830508474577,72.98823529411764,83.51190438145153,75.1572098835807,53.68781394704326,69.91123949579833,93.81646280579132,97.59074733096085,97.4905541470542,98.77860836956299,94.82521086077412,98.8321199374427,48.209480401093906,98.62425,98.8857391730408,99.0,10.628200537153088,1.0,26.35528083848428,93.54166875168886,83.62889119341226,98.94189961389961,13.89216676500295,32.27342273422734,61.64569536423842,92.55813953488372,98.96014277014683,86.94642857142857,71.96538461538461,65.26175136062119,44.604228161148775,87.07810894141831,21.307692307692307,59.967741935483865,99.0,73.37632053594434,71.76095605804073,11.94274341702388,3.9489361702127668,16.11596588477653,99.0,52.883358904109585,46.657558220127534,56.34504579182545,55.74241155652588,56.0712349619149,43.74411628626987,52.57877450028669,46.064364611723896,48.612462371572505,47.480602235065554,19.45631980201863,57.01383382197444,70.56704192696846,89.93474055038284,76.78454742754847,60.693548079497006,59.865913433699845,68.12686124871627,38.424760432708375,54.343144224372374
Togo,170,48.29358830146232,30.05488777789597,34.17096774193549,73.70357692965942,51.49450549450549,69.77973568281939,88.41086587436332,95.39088607594937,4.705535425179246,37.67256637168141,46.38386590264889,65.0226480836237,41.189781021897815,42.7237061769616,93.16693944353518,91.06620209059233,30.39473684210526,23.110410094637217,18.476323119777163,25.35463258785944,51.79594104856244,39.4635761589404,81.27027027027027,28.84375,29.90581989775854,75.98684210526315,51.180275229357804,33.56954314720814,85.83749787785717,37.34768786127168,77.52730898162065,60.826510492320054,28.081635832521908,42.10927167460876,40.99654120040691,45.006102496714846,31.490510142334706,63.91275899672846,19.983819007175285,91.76073091931356,31.192979591836735,72.23452768729642,35.98279341476368,43.68213184554395,10.416770963704634,1.122618640269498,1.0,98.84800972559917,73.46252406791527,54.23707549647469,43.24145534729878,7.113446645881524,60.04642968645466,12.71068341592716,54.1516587677725,7.192069048189882,42.139404508446646,92.1380206479174,98.83267051103599,42.296166786484534,44.49329286203858,13.279008158309335,13.668734327570279,24.74875798438608,1.0,1.4342105263157894,6.884615384615385,27.93985239852399,1.7717759472817132,71.21069873522703,58.39005444646098,45.60426415755363,54.81355932203392,67.84411764705882,67.49860982391102,41.03866391879153,28.920380142957768,78.77594537815125,94.57020718921618,97.23843416370107,97.44048695779516,98.62874745018853,95.04398228384363,98.62034190799763,60.14001823154058,98.40825,98.87334295124806,99.0,14.14977618621307,53.746606,3.3945176027949486,80.21339284820705,83.29608904130686,98.78594594594594,97.01704051121531,71.74135541355413,77.21688741721856,82.44186046511628,98.96148250896542,84.85714285714286,70.06153846153846,45.85530374304803,46.32201834862384,77.7173689619733,26.384615384615383,49.5,99.0,71.10602937387272,71.85385129040935,24.206237424547282,5.42340425531915,21.03192579839376,99.0,55.8604109589041,46.75104830884391,37.50648127376459,58.442692219600815,48.383611606961786,49.91367406218407,52.51126826951903,40.39559010564388,30.778003773890532,54.46332616169793,22.03277079086906,56.08731370888213,54.05839981595289,91.6688883120404,77.60784228436528,63.88731028765096,85.47572526321395,64.2657868421224,42.04550445766804,53.653065013777685
