countryname,total_score,rank,sdg1_wpc,sdg1_oecdpov,sdg2_crlyld,sdg2_snmi,sdg2_obesity,sdg2_stunting,sdg2_undernsh,sdg2_wasting,sdg3_fertility,sdg3_lifee,sdg3_matmort,sdg3_neonat,sdg3_phys,sdg3_smoke,sdg3_swb,sdg3_tb,sdg3_traffic,sdg3_u5mort,sdg3_vac,sdg4_literacy,sdg4_pisa,sdg4_primary,sdg4_schlyrs,sdg4_tertiary,sdg4_upsec,sdg5_contra,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg5_paygap,sdg6_freshwat,sdg6_water,sdg6_sanita,sdg7_co2twh,sdg7_elecac,sdg7_cleanfuel,sdg7_ren,sdg8_adjgrowth,sdg8_atms,sdg8_clabor_im,sdg8_empop,sdg8_unemp,sdg8_yneet,sdg9_infrqual,sdg9_intuse,sdg9_lpi,sdg9_mobuse,sdg9_patents,sdg9_rdres,sdg9_rdres.1,sdg10_adjgini,sdg10_justice,sdg10_palma,sdg11_pipedwat,sdg11_pm25,sdg11_rooms,sdg12_msw,sdg12_mswrecycl,sdg12_wastewat,sdg13_ccvm,sdg13_co2pc,sdg14_biodiv,sdg14_cleanwat,sdg14_cpma,sdg14_fish,sdg14_fishstocks,sdg15_cpta,sdg15_forchg,sdg15_redlist,sdg16_cpi,sdg16_goveff,sdg16_homicides,sdg16_prison,sdg16_prs,sdg16_safe,sdg16_u5reg,sdg17_govrev,sdg17_govspd,sdg17_oda,sdg1_score,sdg2_score,sdg3_score,sdg4_score,sdg5_score,sdg6_score,sdg7_score,sdg8_score,sdg9_score,sdg10_score,sdg11_score,sdg12_score,sdg13_score,sdg14_score,sdg15_score,sdg16_score,sdg17_score
Cameroon,45.76082637798513,117,63.558097240624626,39.6,14.660484287257901,47.66387862762777,77.05541561712846,42.87130434782608,82.4526145792902,72.16822429906543,47.91025076990761,27.756756756756772,55.7376565954311,47.635983263598334,1.8073786407766992,55.32765957446808,30.46229775156914,73.57478833490123,25.491017964071872,44.07096459759373,64.50943396226415,74.8532253479369,23.16182873925528,91.84908990648061,34.28467768856405,19.49911504424779,51.19525915443127,72.092936646136,50.924788351712365,75.8678385407079,49.25862185868198,80.95423003648645,1.016026114768015,39.77777718790066,52.63529115564684,86.08693334864682,51.02884691090547,22.532159000000004,14.270714285714288,62.47883872214107,2.064037664890845,99.99999999999999,35.15323537406895,85.07496092738597,41.05550928891738,23.163207124040177,10.840669559826411,2.3753338199544487,1.0,3.322168126311876,15.715297297246787,11.847380234086646,63.436155004444856,23.230690537084406,48.60737704918032,25.83792731193508,75.22968816709638,7.600000000000006,94.29559748427673,59.4429936289038,1.0,12.785714285714285,98.44480018560718,43.82435248585887,46.68587360594795,20.8,55.76595744680851,66.61004316243816,29.389705882352935,96.94796330570784,73.48009721958212,20.8,47.35489939326013,90.8780487804878,84.79626972740316,48.88503261666545,46.43821176106212,60.88638689866939,19.35757786671307,45.51888515192615,4.357983193277311,51.579048620312314,56.14532029303265,43.11674438284897,49.14053264681932,65.81968308674493,31.143031486105173,37.57763972969021,54.30443032956737,9.75200802306662,45.09140753023652,36.22253849301049,51.57953037106017,55.615257235660735,46.73724534021069,66.60592213588096,57.14840702536401,23.078148737305508
Lesotho,45.03190011862497,138,26.772138004321775,39.6,7.190297310634318,34.21842223744501,70.07304785894206,41.83826086956521,79.98851320044503,86.04672897196262,58.7989441267048,11.702702702702709,63.689756816507,33.13807531380755,3.5528543689320387,55.32765957446808,43.93196754835847,-1.4210854715202004e-14,23.71257485029942,42.60193520568931,86.9245283018868,78.24482796485222,23.988468797994635,67.62156010712874,39.254807607839204,19.49911504424779,51.19525915443128,23.25175749055264,90.69969296390887,66.25870072362805,39.79310391217538,80.95423003648645,1.0688707849587071,22.55555503941308,64.6705941592946,62.03377525347298,15.979629761112678,38.400814000000004,14.270714285714286,66.47789722214031,4.696943115321148,49.23616940924462,35.15323537406895,11.452471684704392,41.05550928891738,38.80573252601129,10.840669559826411,22.00527802889701,5.906898861352981,3.322168126311876,15.715297297246787,1.3144615862870603,28.938463996571073,30.06700767263427,48.60737704918032,69.23384939446098,91.64825234866575,7.600000000000006,96.16352201257861,59.4429936289038,1.2980431510286001,38.71428571428572,96.61279926756309,44.82054182792495,51.51710037174721,59.08,55.13404255319149,62.491209601010645,1.0,97.98129680940094,95.54993637809162,41.837500000000006,55.82591336767954,57.51219512195122,84.51219512195122,59.19760464231042,31.580492044066535,44.36949846468782,100.0,97.17355903293799,4.4941176470588236,33.18606900216089,53.225878408165705,38.48918170994147,46.63400644608231,60.19149702535028,29.43167332788879,33.78226381724182,34.67870434906613,13.987215140847635,35.87094957279522,56.16070058104224,52.30151959750367,67.66354249092441,54.60857887077486,64.84374439583085,53.547914108949534,67.22255889333228
Senegal,46.59930748871982,128,53.01149882045794,39.6,10.248433905958008,42.43096136470611,81.04534005037783,65.59826086956522,82.26306762412759,72.16822429906543,64.89661240651122,43.81081081081081,76.23802505526898,57.78451882845189,1.5766990291262137,55.32765957446808,23.206193711082165,83.120884289746,26.67664670658685,70.06644997549745,64.50943396226415,56.02870150120916,23.63419448710634,57.70751168992241,17.87876002978696,19.49911504424779,51.19525915443128,70.71511847376368,30.29708342293336,53.33723337114883,67.25862266586714,80.95423003648644,1.2716424067630059,41.77777633162743,58.26470588235294,73.70821628547611,53.9903845685062,48.986763,14.270714285714286,53.76086481791458,2.5075682147570584,31.542553191489358,35.15323537406895,69.85148223197558,41.05550928891738,38.61246249222909,17.69435833849969,20.016497334232042,10.349631614199598,3.322168126311876,15.715297297246787,14.256405907001644,59.90769518790145,28.6997442455243,48.60737704918032,79.93929802746246,44.60161100043491,7.600000000000006,96.0251572327044,59.4429936289038,3.0490466633216258,38.71428571428572,97.72421519106967,5.155701101518275,57.37546468401486,1.0,75.77659574468083,62.91851773870934,7.308823529411768,93.65123276591244,91.90956840672303,41.837500000000006,59.6360295720524,96.14634146341463,92.60832137733142,53.444682230870946,48.858335334378594,72.64073694984647,28.443535757786673,35.37910204983016,4.4941176470588236,46.30574941022897,58.95904801896669,51.56490312271035,37.657256984450655,60.512457594039894,33.771374873581124,42.75218166803377,38.978535519853814,17.13811730138868,45.73827216086869,44.046969675965784,52.839065841643276,68.2192504526777,40.44525585378466,64.28987490068242,66.4531352754135,22.772251818225218
Pakistan,44.674364123636735,62,88.94985326060028,52.8,24.340137853028523,36.00063023441035,92.0176322418136,21.52173913043478,59.51751977199442,50.425233644859816,80.57633084029916,49.16216216216216,86.23286661753869,6.627615062761521,11.419029126213594,62.5595744680851,50.10382958594856,67.75399811853245,65.20958083832336,48.41419252359007,32.75471698113208,62.160307830337764,23.16182873925528,55.28510507449198,16.829047290183688,14.168141592920358,48.985140633292055,56.10893833776239,24.843449512840646,16.717240815081457,32.96551821556831,78.15561109938183,4.547048196995221,59.444444618077625,83.30588531494142,77.7026792366877,93.23076760996177,35.26192,10.381428571428572,62.40053777477284,3.361344735764152,43.21191561678622,36.151248203146245,82.32921537485558,41.08642696989111,32.415559612858836,13.704897706137633,34.637982641362385,1.3315472203616878,3.4157041133391646,22.497708070529676,9.064235861273941,86.00307542834769,28.6997442455243,68.40737704918033,59.865417825540256,36.93861844652194,6.2800000000000065,93.81132075471699,56.76752183481358,4.494802737945841,26.928571428571427,96.93028825637873,10.549270616254802,30.676579925650543,1.0,65.24468085106382,62.51205390041057,22.2922794117647,98.06955430918507,78.82787492732635,24.5125,38.424054669432614,90.76829268292683,96.15925394548063,39.432044941164655,56.27631027187847,32.716479017400204,10.422829302244654,14.231811320577648,4.4941176470588236,70.87492663030014,47.30381547942358,50.98308148405335,36.76492852674686,41.75815159612692,49.09912604333809,50.31866348904079,44.756781445869365,16.723947889409043,61.03673224101743,34.36134542402073,51.6912151091588,61.92942984247508,33.99651705867595,66.39656954942537,54.04127650404048,9.716252756627043
Swaziland,45.17808823349321,131,48.10751259255982,35.64,8.764553458672253,40.89169320691752,61.34508816120906,55.095652173913045,50.419302077264135,89.74766355140187,61.84777826660801,17.054054054054063,70.83935151068533,71.4539748953975,2.999223300970874,44.7255319148936,43.285597192606104,13.853480714957655,35.56886227544912,61.44386899212662,75.71698113207546,91.58859707693406,23.16182873925528,75.75024249688012,40.53237845661902,20.736283185840712,56.0813373430037,21.143709397327825,78.26991487536276,70.51905946151017,10.620689474251602,80.95423003648645,2.1018609928845597,52.7777779799534,49.72352644976449,57.24299998982481,38.653846091341606,44.504538000000004,14.247142857142858,61.282074504196544,11.803008557723908,16.376596146441518,30.679808684144103,17.551182928637388,31.173742793081374,40.351536683502054,27.309981401115934,22.431646930293933,1.464166108506363,3.3668873504920755,18.696760041447273,9.168010713021918,31.50230576430559,20.800000000000004,46.578688524590156,74.11729180222281,92.14216849273126,8.920000000000005,96.09433962264151,49.33015966085539,56.13798294029102,85.85714285714286,97.10170896578741,61.01893420660908,51.92193308550185,22.11999999999999,47.551063829787225,56.72949078579203,1.0,82.85444220886501,70.66107135968585,38.3725,45.23824575651907,62.121951219512205,61.360114777618364,60.83813476857414,36.63635074609584,48.82804503582395,51.884809465808246,63.78645508146027,4.4941176470588236,41.87375629627991,51.04399210489631,45.344427659074945,51.308444549755485,52.301520648987754,34.867721807534146,39.67190036317025,28.14440226903747,17.541284175482794,32.960331429631914,58.39315343165136,67.18749407459597,91.47942591146514,47.86828438153803,51.50517118951695,50.48504890059194,40.055127398109114
Myanmar,46.39901666421064,101,68.97791110127267,52.8,32.59616571392313,72.44971525225975,98.25188916876574,38.56695652173913,74.30212623741173,62.453271028037385,86.54333479982402,49.16216216216216,86.23286661753869,46.18619246861926,8.66368932038835,62.5595744680851,31.60910278939197,56.22883349012229,47.128742514970064,68.27806329587293,55.16981132075472,94.85833479369563,23.16182873925528,78.34427431324114,22.43679190075698,14.168141592920358,48.98514063329206,28.13604063036926,80.41564019382574,68.43514023795002,20.706896491417197,80.95423003648644,1.1354752988501897,77.33333173495663,62.341173508588,81.98244571937198,49.61424639043058,4.628372000000001,10.381428571428572,84.58430681771345,1.393766122215105,53.91234098799684,36.151248203146245,84.7360574326097,41.08642696989111,8.270387492001305,1.7365158090514572,13.804428624821512,1.6630944407233756,3.415704113339165,22.497708070529676,1.0,72.53907779111236,27.686956521739138,68.40737704918033,16.533955305417877,63.52826741513388,6.2800000000000065,96.57861635220125,56.76752183481358,1.0,45.78571428571429,98.5973734151114,53.31467698719854,40.914498141263934,1.0,2.0531914893617023,84.87798715654279,20.579107505070958,94.34492941965388,69.62777164387603,14.6125,32.786243543049586,82.53658536585365,84.65423242467719,30.75508444038958,83.43835530947706,72.03275332650972,29.33356533843744,1.0,3.9495798319327733,60.88895555063633,63.103353987022814,54.34203393161178,46.99241866219358,55.72958951800972,46.93666018079828,37.30208844489315,50.31069108892874,7.483976935780928,56.21113712067728,28.780740906850586,51.448712729004946,72.19154385041284,36.43207075487339,61.51726952286696,57.25939348713668,11.427715056790072
Bangladesh,45.29468330384515,127,46.145914406146,48.839999999999996,38.61431595296793,55.43330046729419,96.50629722921914,36.845217391304345,70.13210949271806,32.84579439252336,50.52353717553894,59.86486486486487,86.37877671333824,52.60669456066946,5.382912621359224,51.95744680851063,39.67838708924201,72.7598777046096,66.98802395209582,76.19806458111832,81.32075471698113,74.03119065134729,28.830217713467988,86.56925556828044,31.455183053325975,15.405309734513278,53.87121882186449,24.658366793748595,53.37237524203465,30.987437134409355,32.03448312974031,80.95423003648645,1.1391967544974215,56.22222071422992,74.57059119729435,81.8694698112632,57.269229111782735,5.686330000000002,10.357857142857144,74.94096782575612,4.013379291642858,27.961702529420247,31.67782151322141,85.50069781710373,31.204660474055107,18.016574543321518,9.4085554866708,12.685218164916648,2.2598794373744138,3.4604233375193636,25.479170814730168,1.0,80.67231033167175,29.76317135549872,66.37868852459016,30.591047730271566,33.57068672998004,7.600000000000006,96.64779874213836,46.65468786676517,1.0,59.92857142857144,98.210955197887,78.51414111342658,26.594795539033456,33.999999999999964,2.0531914893617023,96.5612169702074,12.953560371517042,95.53376279167051,62.37525421972637,18.325,33.84875264503926,96.2560975609756,95.73314203730273,39.221754111470794,84.8104677943269,29.575230296827023,6.4837306420741285,15.943053678889498,4.4941176470588236,47.492957203073,55.062839154337844,58.51448552621166,48.36039592379992,44.40137846728388,43.97733622200723,37.063596020099,42.549871575199916,10.329974540647559,58.93805673725354,23.920578153417207,48.10082886963451,79.06976331322922,47.54466902240581,56.954192460971306,56.824349206563184,8.973633989340817
Cambodia,48.14155955990864,56,91.5532045800721,52.8,26.76220519670583,66.5081182563906,97.50377833753149,43.21565217391304,74.30212623741173,54.58878504672897,74.91421029476463,62.54054054054055,87.47310243183493,70.2112970711297,2.986407766990291,62.5595744680851,21.43386769124392,53.78410159924741,55.7245508982036,81.88257947122786,90.66037735849056,83.34270930955358,28.436581992835208,97.43073801221247,37.67565591461791,14.168141592920358,48.98514063329206,44.152925124722664,33.14175995452182,76.98633838710667,32.49999919281483,78.15561109938183,1.0216226115298137,36.00000196942843,52.441176470588246,52.90228499954239,27.12500032922651,7.175202000000002,10.381428571428572,76.43408743873296,4.514639832861237,39.546806903595616,36.151248203146245,98.14888118812257,41.08642696989111,29.621822089130042,8.794792312461253,31.217022102394893,7.365706630944407,3.415704113339165,22.497708070529676,1.0,70.74692658904017,28.6997442455243,68.40737704918033,74.62892084675784,77.71013016634089,6.2800000000000065,97.0490566037736,56.76752183481358,1.0,88.21428571428571,98.35483715527445,46.59481988687108,49.496282527881036,1.0,7.319148936170212,83.7979181842329,8.57058823529412,81.30527347186978,71.92392349950345,13.375,35.528101865291354,92.08536585365854,86.64275466284074,41.60354745585199,40.835713107666535,61.595701125895594,20.172959805115713,34.20495612881643,4.4941176470588236,72.17660229003604,60.48011087478028,60.37914632652349,51.67316124257194,52.98732675170957,29.820933683848832,30.27892958484701,49.313681756058294,14.844679331257064,55.9513492945816,52.87301700436624,51.60552614619572,93.28456143478007,37.64163390703104,53.93326173555579,53.095169153029246,19.624011193663655
Kenya,45.44008172230455,126,58.31507140379644,39.6,14.702659374862057,43.30508389007056,88.02770780856423,54.23478260869565,61.033888182680315,80.49532710280374,57.927848658161025,38.45945945945948,62.011790714812086,54.884937238493734,3.3580582524271847,55.32765957446808,33.94440167003479,70.54797742238947,21.044910179640738,68.66128814276242,62.641509433962256,77.2041139821512,23.16182873925528,73.90669358793956,38.208306021859094,19.49911504424779,51.19525915443128,25.383161051245697,52.79332433573529,76.02474703389844,31.568967066665785,80.72418788697635,1.499748553550383,22.333334089708025,28.564707363353065,78.74877139412703,18.557692224712135,17.059450000000002,14.270714285714286,62.259731272015564,4.340834686746644,55.555318345414825,35.15323537406895,70.19924121809959,41.05550928891738,47.75807835677815,43.98388096714197,24.079446354015275,2.9892833221701274,3.322168126311876,15.715297297246787,24.925795704535407,41.17384723889046,21.86342710997443,48.60737704918032,43.48819215646476,90.51380897090299,7.600000000000006,97.54716981132076,59.4429936289038,1.5164034119417957,62.28571428571429,98.31096875114702,50.603155701101485,35.62825278810408,10.9,66.29787234042551,64.56521739130434,13.617647058823513,91.58529942906497,68.32890798262005,18.325,55.94362607601672,92.19512195121952,84.51219512195122,54.30881465548024,51.356853757894925,59.46775844421699,22.598051157125457,42.84538075795943,4.4941176470588236,48.95753570189822,56.96657482794609,48.07362188605557,47.19588608831403,53.298877474904316,17.465930002203823,28.036896945610497,44.76064503087716,23.253421446885657,37.21488379934841,47.20066704245591,52.83552228405546,80.29834151843065,45.598899644187085,57.84395149016951,59.44419571525423,23.31251652071457
Angola,41.44774038229716,119,62.51675832950977,39.6,8.342800530514733,38.07763974702037,80.04785894206549,48.72521739130435,74.30212623741173,61.06542056074767,16.5943686757589,14.378378378378386,64.4193072955048,0.0,2.947961165048544,55.32765957446808,25.895956801444967,56.11241768579492,27.565868263473078,0.0,64.50943396226415,65.05800510887391,23.16182873925528,68.41511614172217,40.92099494405485,19.49911504424779,51.19525915443127,80.11499116560546,24.95953375036126,66.03544010753834,58.103447774850586,80.72418788697635,1.0224241558230636,46.22222075704357,1.0,49.70990573232863,33.36538454749175,44.756801,14.270714285714288,64.35336360019595,8.696580198671452,50.49999999999999,35.15323537406895,75.50253132611994,41.05550928891738,20.126830675199045,21.336019838809676,12.318288541829716,9.089752176825185,3.322168126311876,15.715297297246787,5.953786949749108,53.91692470076512,26.623529411764707,48.60737704918032,29.844720573634486,86.51813768400822,7.600000000000006,96.30188679245283,59.4429936289038,1.0,17.5,96.00135521609872,26.55314081571896,46.4182156133829,1.0,16.79787234042553,93.09064112011791,30.62404092071607,95.90853534584798,90.53180925267716,5.949999999999999,43.524575163887974,88.2439024390244,86.78479196556671,43.41823313303648,41.86591320604478,34.74309109518936,62.425439359665916,33.10202450387709,4.4941176470588236,51.05837916475488,51.76017723484406,29.795577436557803,44.70838652209755,61.9875201370664,16.081548304288876,39.1865658583505,45.87686996466227,12.551734800853056,43.04927705390338,41.320952752547576,52.248293473785544,56.75067760804936,36.77197397792906,72.3547951730804,49.21864385753567,33.34052717020061
Rwanda,48.00865247056743,142,26.045623236880658,34.32,17.21768346816436,48.914524360676154,95.5088161209068,33.74608695652174,41.321080767226384,88.82242990654206,80.14078310602727,46.486486486486484,78.06190125276345,62.13389121338913,1.538252427184466,60.87446808510638,14.052652494620133,91.85206961429915,12.152694610778454,73.57935333909298,98.1320754716981,70.6721658808851,28.436581992835208,89.49891141208614,33.456333851857146,17.444247787610625,62.26336458517601,36.41295047815408,46.95635261725012,84.42743144104283,100.0,74.73522208308566,1.053555563641253,57.33333182058395,53.605879390940956,78.94579971945743,13.269230680862277,1.0,17.38214285714286,66.67986115805394,2.6583680358577975,61.031914893617014,37.78114987816148,92.2062129749829,40.881894618834096,54.37546350112057,10.431494110353379,20.885000223611456,4.84594775619558,2.779563994920425,18.493047007739754,1.0,33.203079947296516,26.420971867007676,46.01065573770491,25.988024492124804,81.89950161320029,14.200000000000006,96.0251572327044,55.079898885664896,1.0,43.42857142857143,98.90656523709225,41.54313783864242,38.28475836431225,25.419999999999995,70.08936170212765,58.532877144962626,18.47058823529413,95.16938063030143,75.72522851450225,54.212500000000006,91.42087750685255,73.8658536585366,31.81635581061694,82.51304719833851,86.63637639292068,62.710337768679636,32.953018966417275,61.01127253762449,3.5109243697478996,30.18281161844033,54.25510359667292,56.273148009222375,50.29526758507504,68.50639132390654,37.33092225838872,24.58280867401477,50.206566926584536,16.115788084848738,35.21156918400303,40.69584203510836,50.70168537278977,71.16756833283185,46.77402701000899,63.121732460032604,69.02504976227785,32.49173862459656
Uganda,44.126647678222895,125,58.75097749282014,39.6,18.07323832345117,42.05852819394495,93.26448362720403,40.11652173913043,52.88340164845558,79.10747663551402,38.76374835019798,30.43243243243245,74.19528371407516,62.13389121338913,2.32,55.32765957446808,23.76916657188673,80.44332079021636,26.08383233532936,65.33999963909578,60.773584905660385,83.70047706988498,28.830217713467988,86.46417048413356,30.075858774112383,19.49911504424779,51.19525915443128,60.72200506216612,44.04411730295189,84.60493218202001,55.310345477045544,80.95423003648645,1.0503112176923843,10.111111919813608,59.23529411764706,79.60438607021447,13.441168623542344,1.0,14.270714285714286,53.25284287841518,2.3049075357735167,35.33404094614881,35.15323537406895,88.23880135757426,41.05550928891738,33.66195029086058,17.70458772473652,21.993062853984924,5.906898861352981,3.322168126311876,15.715297297246787,14.675034633703211,49.75384953064308,23.230690537084406,48.60737704918032,21.451647836882497,80.95460858100955,7.600000000000006,95.12578616352201,59.4429936289038,1.5563472152533868,17.5,98.79853143681402,48.68151235486749,35.50780669144981,30.7,71.77446808510636,76.01499105168966,31.2823529411765,93.4337073212682,60.175903664901966,18.325,50.089713698846914,87.47560975609755,87.92109038737446,48.0848856924983,41.63961758000244,28.967246673490273,9.375848268661912,49.46591933799804,4.4941176470588236,49.17548874641007,54.25060836128336,47.23481086606831,49.960849706713,65.127126012134,23.46557241838435,20.491181446917953,42.55655623014968,16.139857112599554,40.53063903896927,36.668752139297354,52.041709002559735,58.14926571840701,52.53575563662266,61.63065464244889,51.78616625547284,21.11196175123959
Cote d'Ivoire,43.628188464405206,116,63.86081249690313,39.6,28.701407598365563,34.78425484884339,82.54156171284635,48.03652173913043,76.00804160326022,63.8411214953271,45.29696436427629,19.72972972972974,52.16285924834193,22.368200836820108,2.6660194174757286,55.32765957446808,18.01432183646584,79.97765757290686,35.56886227544912,41.06903094516306,32.75471698113208,33.08620643690923,23.16182873925528,63.137236061966206,24.512802718128015,19.499115044247787,51.19525915443128,73.12575074453768,34.16594527262063,61.01588010101208,15.275861943712647,80.95423003648644,1.0875734851345389,13.888889257562086,64.86470884435319,81.53768699793353,53.24999914541203,19.481166,14.270714285714286,66.67180330181353,2.868931176828415,56.60850983477653,35.15323537406894,69.2670473473228,41.05550928891738,54.885223364091566,14.523248605083694,24.31473671348664,1.0,3.322168126311876,15.715297297246787,14.413710265683443,56.86153955403158,18.57186700767264,48.60737704918032,64.94258396961524,76.8360280855531,7.600000000000006,96.30188679245283,59.442993628903785,1.5960863020572003,12.785714285714285,98.34402631829455,10.284013099136615,35.57806691449814,14.86,87.36170212765956,75.9357827139699,14.359861591695452,88.09525185898534,82.59141832728562,26.9875,64.08540359968762,84.29268292682927,96.86944045911048,55.33658155825804,56.337513586472156,64.53428863868986,22.91195406298939,38.80798412971449,4.357983193277311,51.730406248451565,55.65215149962884,36.81236570747535,35.765408025822964,52.90753361967389,26.61372386234994,38.41842068323496,45.27083938728793,18.31062633884343,41.34692787029485,49.79287068505611,52.4469889078046,55.56487030200442,44.80391297105284,61.68217725932214,64.0633443955782,22.02597379532706
Ethiopia,44.3664122729131,110,58.3877201090996,52.8,20.707900778339802,52.79909114115547,95.5088161209068,29.441739130434783,40.56289656188345,58.752336448598136,68.72943246810382,46.486486486486484,73.46573323507738,43.493723849372394,1.140970873786408,62.55957446808509,35.88353262224538,75.0881937911571,32.30838323353295,62.40193354583449,45.83018867924528,41.724563108100064,28.830217713467988,76.80311114991348,21.587174171296667,14.168141592920358,48.98514063329206,43.43218670286261,16.821512291973757,76.06685031698193,61.20689608782462,80.95423003648644,1.2171087682401085,20.00000034250929,17.11176322488224,84.29139345943733,22.32578361373251,1.0,10.381428571428572,84.90952696469431,1.0209362690061485,58.71489281349993,36.151248203146245,82.26940599532809,41.08642696989111,25.149792096363505,2.5548667079975202,14.745669125327836,4.182853315472204,3.415704113339165,22.49770807052968,7.021093784585744,76.91538860050161,23.230690537084406,68.40737704918033,55.04507806740608,81.00369756189306,6.2800000000000065,97.54716981132076,56.76752183481359,1.0,62.28571428571429,98.85915756367342,52.79005656445368,43.37026022304832,28.72,58.29361702127659,73.52826613327719,11.64613970588235,96.58718039527587,74.16114916544313,28.224999999999998,45.72952940100593,86.04878048780488,82.38163558106169,44.809296176382226,68.2532284309189,5.357215967246673,15.359143901165826,33.8693561271762,4.357983193277311,55.59386005454979,49.62879669688641,49.762559386629704,38.683058061498436,55.696335087225876,12.77629077854388,29.654184787463848,50.69207286926096,11.366812459087951,56.18448539558878,47.44292520976638,51.77156388204478,80.57243592469385,51.34043998841116,60.79815642220044,51.54352657777433,17.862161073873114
Tanzania,43.11029075315104,136,42.57387807731425,30.359999999999996,14.980671839257756,45.03734016268619,87.77833753148614,39.255652173913035,40.37335322202833,81.42056074766356,68.33743950725913,38.45945945945948,70.18275607958732,61.92677824267783,1.217864077669903,46.621276595744675,20.64153183437942,61.11829727187206,9.781437125748525,69.10838542178958,96.26415094339623,67.06808465908048,28.436581992835208,73.72462978702642,26.0727543886442,22.11681415929204,53.71360339642668,49.64343617765296,49.15448157692225,79.05858519625426,56.862069633532556,80.72418788697635,1.256661162234406,6.2222230475744755,13.81176174388213,71.89368410959979,10.41346164892215,1.6724630000000111,14.435714285714287,70.84143207442916,2.8223333680392275,45.44468165458517,31.088790928111127,89.42798045488519,32.47149263292763,24.373803438122444,4.559826410415376,20.706239638005016,2.790354989953115,2.5986209412106267,17.273175959602963,13.651012567297402,66.81230365008311,23.230690537084406,46.172950819672124,25.819652018027703,94.01132165642443,8.920000000000005,97.82389937106919,57.68872747958735,1.4222277972905168,31.64285714285715,98.69941724428047,38.047633224173836,38.27137546468401,30.7,66.29787234042551,83.58564059374672,31.34761663286005,92.67946148780655,50.47574903991797,24.5125,48.524774276006745,85.28048780487805,90.61979913916787,40.191808857232125,63.798577577269555,15.186284544524051,15.05098312162868,51.258654210644,4.4941176470588236,36.466939038657124,51.474319279505835,49.42357968723493,45.18874473055084,63.088552094267676,7.09688198456367,24.3407677522664,45.34945185216292,12.279004849229564,45.405315002279885,42.91699122481739,52.31161821598235,65.17113719356881,51.38050432460602,58.16760905352819,52.58774745701119,23.601251659777173
Sudan,44.28731513080593,103,80.93395341291755,36.96,6.568857593803522,26.510504463572218,86.7808564231738,33.2295652173913,65.73463604029851,23.59345794392523,61.84777826660801,38.45945945945948,76.52984524686809,39.144351464435154,4.408932038834952,52.72978723404255,36.675868479109866,88.24317968015052,35.27245508982037,55.43999925078111,75.71698113207546,84.35168673354568,23.63419448710634,74.49336832820629,11.522749725984262,14.752212389380535,59.47882540244118,76.98280136557723,40.66204668008717,67.98846309796619,48.32758677285397,80.86944265779623,4.3986670808043105,15.111111898406781,13.617647058823536,78.65384924103373,28.671939483740324,18.224757000000004,11.866428571428571,62.076072241214014,2.3058649778216673,53.44893536669142,30.11309189070264,56.17969006057542,25.36676809737349,31.18772344835218,24.79355238685679,4.111509441194983,3.2545210984594775,5.323894652756548,22.019361325025407,12.966647841200267,72.62538261289437,34.06751918158568,62.56475409836065,36.174305742382266,67.13673837315446,11.560000000000002,94.15723270440252,51.55954180140003,1.0,55.214285714285715,98.26151199179162,62.303959511759416,36.63197026022304,1.0,71.56382978723403,57.63448784082536,11.323529411764701,97.8833129251726,90.85952964564893,2.2375000000000007,49.812934171574085,86.92682926829268,93.74461979913917,48.249837591579094,73.46687344244035,58.75844421699078,5.7583086827910215,41.33623749153308,4.4941176470588236,58.94697670645877,40.4029796136941,51.31533066747141,44.70550617777738,62.96606811485616,11.042475346011543,30.209799324095727,38.248403772396436,14.808172884835091,56.41921863094691,38.29034803851224,48.90559150193419,76.73789885303867,45.82684948000837,66.68879066086208,59.028148355716596,17.19622127379431
Burundi,44.89408844545122,146,4.976639552269518,44.879999999999995,12.13599275688564,40.83531014250756,99.0,0.0,58.64560739355392,70.7803738317757,62.71887373515178,25.081081081081095,47.27487103905674,41.62970711297071,1.1794174757281553,48.93829787234042,2.3761580914059977,84.51787394167451,20.037125748503012,48.030967676700584,90.66037735849056,85.61317946619039,28.436581992835208,91.69765870947366,32.324803593897194,18.038938053097347,53.88522908190341,63.938229615683795,44.833683625298335,78.52610164920485,57.48276166387052,80.95423003648645,1.1093296873798943,42.22222246959004,53.21765002082377,82.15136581949216,1.1057691300075971,1.0,10.640714285714285,41.24655235121242,1.3399642568364634,56.39787073338286,31.844026913130982,94.88768658938157,33.48067745035236,15.820978898157954,1.0,23.96962837373779,1.0,3.5377640720801984,23.52934644852194,3.9720663726072933,77.75307583182526,23.230690537084406,64.18770491803278,48.19407182421339,81.77576008892413,7.600000000000006,95.81761006289308,52.99348286269283,1.0,52.85714285714286,99.0,45.5691574873474,34.507434944237914,38.620000000000005,70.08936170212766,84.88840930624276,46.42352941176469,95.874626696065,87.9192892635312,13.375,34.729234185295645,90.4390243902439,91.47202295552367,24.909480201409785,37.4064890369082,74.87001023541454,41.841830520271444,51.04403744669743,4.4941176470588236,24.928319776134757,46.89954735412047,42.94952283028214,51.6660651495662,65.14700131810879,32.1830673925979,13.498258941733576,43.199463049049434,10.40425488072931,55.05715709564748,45.8566106377125,49.937030975195306,75.92857142857143,54.73487268799115,76.7391484571203,52.45732300068511,32.4599952046759
